Date,Likes,Change
"Jul 24, 2019",598891,800
"Jul 25, 2019",599672,781
"Jul 26, 2019",600580,908
"Jul 27, 2019",601433,853
"Jul 28, 2019",602299,866
"Jul 29, 2019",603099,800
"Jul 30, 2019",603796,697
"Jul 31, 2019",604409,613
"Aug 1, 2019",605176,767
"Aug 2, 2019",605878,702
"Aug 3, 2019",606780,902
"Aug 4, 2019",607598,818
"Aug 5, 2019",608240,642
"Aug 6, 2019",608918,678
"Aug 7, 2019",609543,625
"Aug 8, 2019",610199,656
"Aug 9, 2019",610870,671
"Aug 10, 2019",611704,834
"Aug 11, 2019",612751,1047
"Aug 12, 2019",613548,797
"Aug 13, 2019",614456,908
"Aug 14, 2019",615321,865
"Aug 15, 2019",616152,831
"Aug 16, 2019",616933,781
"Aug 17, 2019",617871,938
"Aug 18, 2019",618724,853
"Aug 19, 2019",619433,709
"Aug 20, 2019",620174,741
"Aug 21, 2019",620919,745
"Aug 22, 2019",621619,700
"Aug 23, 2019",622336,717
"Aug 24, 2019",623257,921
"Aug 25, 2019",624152,895
"Aug 26, 2019",624799,647
"Aug 27, 2019",625472,673
"Aug 28, 2019",626063,591
"Aug 29, 2019",626751,688
"Aug 30, 2019",627408,657
"Aug 31, 2019",628110,702
"Sep 1, 2019",628692,582
"Sep 2, 2019",629227,535
"Sep 3, 2019",629662,435
"Sep 4, 2019",630206,544
"Sep 5, 2019",630758,552
"Sep 6, 2019",631207,449
"Sep 7, 2019",631722,515
"Sep 8, 2019",632176,454
"Sep 9, 2019",632585,409
"Sep 10, 2019",633051,466
"Sep 11, 2019",633468,417
"Sep 12, 2019",633903,435
"Sep 13, 2019",634295,392
"Sep 14, 2019",634827,532
"Sep 15, 2019",635243,416
"Sep 16, 2019",635624,381
"Sep 17, 2019",636061,437
"Sep 18, 2019",636586,525
"Sep 19, 2019",637036,450
"Sep 20, 2019",637458,422
"Sep 21, 2019",638183,725
"Sep 22, 2019",638626,443
"Sep 23, 2019",639058,432
"Sep 24, 2019",639479,421
"Sep 25, 2019",639936,457
"Sep 26, 2019",640404,468
"Sep 27, 2019",640912,508
"Sep 28, 2019",641420,508
"Sep 29, 2019",641928,508
"Sep 30, 2019",642436,508
"Oct 1, 2019",642944,508
"Oct 2, 2019",643451,507
"Oct 3, 2019",643959,508
"Oct 4, 2019",644467,508
"Oct 5, 2019",644975,508
"Oct 6, 2019",645483,508
"Oct 7, 2019",645991,508
"Oct 8, 2019",646038,47
"Oct 9, 2019",646523,485
"Oct 10, 2019",647172,649
"Oct 11, 2019",647997,825
"Oct 12, 2019",648823,826
"Oct 13, 2019",649648,825
"Oct 14, 2019",650474,826
"Oct 15, 2019",651299,825
"Oct 16, 2019",652125,826
"Oct 17, 2019",652950,825
"Oct 18, 2019",653775,825
"Oct 19, 2019",654601,826
"Oct 20, 2019",655426,825
"Oct 21, 2019",656252,826
"Oct 22, 2019",657077,825
"Oct 23, 2019",657903,826
"Oct 24, 2019",658728,825
"Oct 25, 2019",659553,825
"Oct 26, 2019",660379,826
"Oct 27, 2019",661204,825
"Oct 28, 2019",662030,826
"Oct 29, 2019",662855,825
"Oct 30, 2019",663681,826
"Oct 31, 2019",664506,825
"Nov 1, 2019",665331,825
"Nov 2, 2019",666157,826
"Nov 3, 2019",666982,825
"Nov 4, 2019",667808,826
"Nov 5, 2019",668633,825
"Nov 6, 2019",669459,826
"Nov 7, 2019",670284,825
"Nov 8, 2019",671109,825
"Nov 9, 2019",671935,826
"Nov 10, 2019",672760,825
"Nov 11, 2019",673586,826
"Nov 12, 2019",674411,825
"Nov 13, 2019",675237,826
"Nov 14, 2019",676062,825
"Nov 15, 2019",676887,825
"Nov 16, 2019",677713,826
"Nov 17, 2019",678538,825
"Nov 18, 2019",679364,826
"Nov 19, 2019",680189,825
"Nov 20, 2019",681015,826
"Nov 21, 2019",681840,825
"Nov 22, 2019",682665,825
"Nov 23, 2019",683491,826
"Nov 24, 2019",684316,825
"Nov 25, 2019",685142,826
"Nov 26, 2019",685967,825
"Nov 27, 2019",686793,826
"Nov 28, 2019",687618,825
"Nov 29, 2019",688443,825
"Nov 30, 2019",689269,826
"Dec 1, 2019",690094,825
"Dec 2, 2019",690920,826
"Dec 3, 2019",691745,825
"Dec 4, 2019",692571,826
"Dec 5, 2019",693396,825
"Dec 6, 2019",694221,825
"Dec 7, 2019",695047,826
"Dec 8, 2019",695872,825
"Dec 9, 2019",696698,826
"Dec 10, 2019",697523,825
"Dec 11, 2019",698349,826
"Dec 12, 2019",699174,825
"Dec 13, 2019",699999,825
"Dec 14, 2019",700825,826
"Dec 15, 2019",701650,825
"Dec 16, 2019",702476,826
"Dec 17, 2019",703301,825
"Dec 18, 2019",704127,826
"Dec 19, 2019",704952,825
"Dec 20, 2019",705777,825
"Dec 21, 2019",706603,826
"Dec 22, 2019",707428,825
"Dec 23, 2019",708254,826
"Dec 24, 2019",709079,825
"Dec 25, 2019",709905,826
"Dec 26, 2019",710730,825
"Dec 27, 2019",711555,825
"Dec 28, 2019",712381,826
"Dec 29, 2019",713206,825
"Dec 30, 2019",714032,826
"Dec 31, 2019",714857,825
"Jan 1, 2020",715683,826
"Jan 2, 2020",716508,825
"Jan 3, 2020",717333,825
"Jan 4, 2020",718159,826
"Jan 5, 2020",718984,825
"Jan 6, 2020",719810,826
"Jan 7, 2020",720635,825
"Jan 8, 2020",721460,825
"Jan 9, 2020",722286,826
"Jan 10, 2020",723111,825
"Jan 11, 2020",723937,826
"Jan 12, 2020",724762,825
"Jan 13, 2020",725588,826
"Jan 14, 2020",726413,825
"Jan 15, 2020",727238,825
"Jan 16, 2020",728064,826
"Jan 17, 2020",728889,825
"Jan 18, 2020",729715,826
"Jan 19, 2020",730540,825
"Jan 20, 2020",731366,826
"Jan 21, 2020",732191,825
"Jan 22, 2020",733016,825
"Jan 23, 2020",733842,826
"Jan 24, 2020",734667,825
"Jan 25, 2020",735493,826
"Jan 26, 2020",736318,825
"Jan 27, 2020",737144,826
"Jan 28, 2020",737969,825
"Jan 29, 2020",738794,825
"Jan 30, 2020",739620,826
"Jan 31, 2020",740445,825
"Feb 1, 2020",741271,826
"Feb 2, 2020",742096,825
"Feb 3, 2020",742922,826
"Feb 4, 2020",743747,825
"Feb 5, 2020",744572,825
"Feb 6, 2020",745398,826
"Feb 7, 2020",746223,825
"Feb 8, 2020",747049,826
"Feb 9, 2020",747874,825
"Feb 10, 2020",748700,826
"Feb 11, 2020",749525,825
"Feb 12, 2020",750350,825
"Feb 13, 2020",751176,826
"Feb 14, 2020",752001,825
"Feb 15, 2020",752827,826
"Feb 16, 2020",753652,825
"Feb 17, 2020",754478,826
"Feb 18, 2020",755303,825
"Feb 19, 2020",756128,825
"Feb 20, 2020",756954,826
"Feb 21, 2020",757779,825
"Feb 22, 2020",758605,826
"Feb 23, 2020",759430,825
"Feb 24, 2020",760256,826
"Feb 25, 2020",761081,825
"Feb 26, 2020",761906,825
"Feb 27, 2020",762732,826
"Feb 28, 2020",763557,825
"Feb 29, 2020",764383,826
"Mar 1, 2020",765208,825
"Mar 2, 2020",766034,826
"Mar 3, 2020",766859,825
"Mar 4, 2020",767684,825
"Mar 5, 2020",768510,826
"Mar 6, 2020",769335,825
"Mar 7, 2020",770161,826
"Mar 8, 2020",770986,825
"Mar 9, 2020",771812,826
"Mar 10, 2020",772637,825
"Mar 11, 2020",773462,825
"Mar 12, 2020",774288,826
"Mar 13, 2020",775113,825
"Mar 14, 2020",775939,826
"Mar 15, 2020",776764,825
"Mar 16, 2020",777590,826
"Mar 17, 2020",778415,825
"Mar 18, 2020",779240,825
"Mar 19, 2020",780066,826
"Mar 20, 2020",780891,825
"Mar 21, 2020",781717,826
"Mar 22, 2020",782542,825
"Mar 23, 2020",783368,826
"Mar 24, 2020",784193,825
"Mar 25, 2020",785018,825
"Mar 26, 2020",785844,826
"Mar 27, 2020",786669,825
"Mar 28, 2020",787495,826
"Mar 29, 2020",788320,825
"Mar 30, 2020",789146,826
"Mar 31, 2020",789971,825
"Apr 1, 2020",790796,825
"Apr 2, 2020",791622,826
"Apr 3, 2020",792447,825
"Apr 4, 2020",793273,826
"Apr 5, 2020",794098,825
"Apr 6, 2020",794924,826
"Apr 7, 2020",795749,825
"Apr 8, 2020",796574,825
"Apr 9, 2020",797400,826
"Apr 10, 2020",798225,825
"Apr 11, 2020",799051,826
"Apr 12, 2020",799876,825
"Apr 13, 2020",800702,826
"Apr 14, 2020",801527,825
"Apr 15, 2020",802352,825
"Apr 16, 2020",803178,826
"Apr 17, 2020",804003,825
"Apr 18, 2020",804829,826
"Apr 19, 2020",805654,825
"Apr 20, 2020",806480,826
"Apr 21, 2020",807305,825
"Apr 22, 2020",808130,825
"Apr 23, 2020",808956,826
"Apr 24, 2020",809781,825
"Apr 25, 2020",810607,826
"Apr 26, 2020",811432,825
"Apr 27, 2020",812258,826
"Apr 28, 2020",813083,825
"Apr 29, 2020",813908,825
"Apr 30, 2020",814734,826
"May 1, 2020",815559,825
"May 2, 2020",816385,826
"May 3, 2020",817210,825
"May 4, 2020",818036,826
"May 5, 2020",818861,825
"May 6, 2020",819686,825
"May 7, 2020",820512,826
"May 8, 2020",821337,825
"May 9, 2020",822163,826
"May 10, 2020",822988,825
"May 11, 2020",823814,826
"May 12, 2020",824639,825
"May 13, 2020",825464,825
"May 14, 2020",826290,826
"May 15, 2020",827115,825
"May 16, 2020",827941,826
"May 17, 2020",828766,825
"May 18, 2020",829592,826
"May 19, 2020",830417,825
"May 20, 2020",831242,825
"May 21, 2020",832068,826
"May 22, 2020",832893,825
"May 23, 2020",833719,826
"May 24, 2020",834544,825
"May 25, 2020",835370,826
"May 26, 2020",836195,825
"May 27, 2020",837020,825
"May 28, 2020",837846,826
"May 29, 2020",838671,825
"May 30, 2020",839497,826
"May 31, 2020",840322,825
"Jun 1, 2020",841148,826
"Jun 2, 2020",841973,825
"Jun 3, 2020",842798,825
"Jun 4, 2020",843624,826
"Jun 5, 2020",844449,825
"Jun 6, 2020",845275,826
"Jun 7, 2020",846100,825
"Jun 8, 2020",846926,826
"Jun 9, 2020",847751,825
"Jun 10, 2020",848576,825
"Jun 11, 2020",849402,826
"Jun 12, 2020",850227,825
"Jun 13, 2020",851053,826
"Jun 14, 2020",851878,825
"Jun 15, 2020",852704,826
"Jun 16, 2020",853529,825
"Jun 17, 2020",854354,825
"Jun 18, 2020",855180,826
"Jun 19, 2020",856005,825
"Jun 20, 2020",856831,826
"Jun 21, 2020",857656,825
"Jun 22, 2020",858481,825
"Jun 23, 2020",859307,826
"Jun 24, 2020",860132,825
"Jun 25, 2020",860958,826
"Jun 26, 2020",861783,825
"Jun 27, 2020",862609,826
"Jun 28, 2020",863434,825
"Jun 29, 2020",864259,825
"Jun 30, 2020",865085,826
"Jul 1, 2020",865910,825
"Jul 2, 2020",866736,826
"Jul 3, 2020",867561,825
"Jul 4, 2020",868387,826
"Jul 5, 2020",869212,825
"Jul 6, 2020",870037,825
"Jul 7, 2020",870863,826
"Jul 8, 2020",871688,825
"Jul 9, 2020",872514,826
"Jul 10, 2020",873339,825
"Jul 11, 2020",874165,826
"Jul 12, 2020",874990,825
"Jul 13, 2020",875815,825
"Jul 14, 2020",876641,826
"Jul 15, 2020",877466,825
"Jul 16, 2020",878292,826
"Jul 17, 2020",879117,825
"Jul 18, 2020",879943,826
"Jul 19, 2020",880768,825
"Jul 20, 2020",881593,825
"Jul 21, 2020",882419,826
"Jul 22, 2020",883244,825
"Jul 23, 2020",884070,826
"Jul 24, 2020",884895,825
"Jul 25, 2020",885721,826
"Jul 26, 2020",886546,825
"Jul 27, 2020",887371,825
"Jul 28, 2020",888197,826
"Jul 29, 2020",889022,825
"Jul 30, 2020",889848,826
"Jul 31, 2020",890673,825
"Aug 1, 2020",891499,826
"Aug 2, 2020",892324,825
"Aug 3, 2020",893149,825
"Aug 4, 2020",893975,826
"Aug 5, 2020",894800,825
"Aug 6, 2020",895626,826
"Aug 7, 2020",896451,825
"Aug 8, 2020",897277,826
"Aug 9, 2020",898102,825
"Aug 10, 2020",898927,825
"Aug 11, 2020",899753,826
"Aug 12, 2020",900578,825
"Aug 13, 2020",901404,826
"Aug 14, 2020",902229,825
"Aug 15, 2020",903055,826
"Aug 16, 2020",903880,825
"Aug 17, 2020",904705,825
"Aug 18, 2020",905531,826
"Aug 19, 2020",906356,825
"Aug 20, 2020",907182,826
"Aug 21, 2020",908007,825
"Aug 22, 2020",908833,826
"Aug 23, 2020",909658,825
"Aug 24, 2020",910483,825
"Aug 25, 2020",911309,826
"Aug 26, 2020",912134,825
"Aug 27, 2020",912960,826
"Aug 28, 2020",913785,825
"Aug 29, 2020",914611,826
"Aug 30, 2020",915436,825
"Aug 31, 2020",916261,825
"Sep 1, 2020",917087,826
"Sep 2, 2020",917912,825
"Sep 3, 2020",918738,826
"Sep 4, 2020",919563,825
"Sep 5, 2020",920389,826
"Sep 6, 2020",921214,825
"Sep 7, 2020",922039,825
"Sep 8, 2020",922865,826
"Sep 9, 2020",923690,825
"Sep 10, 2020",924516,826
"Sep 11, 2020",925341,825
"Sep 12, 2020",926167,826
"Sep 13, 2020",926992,825
"Sep 14, 2020",927817,825
"Sep 15, 2020",928643,826
"Sep 16, 2020",929468,825
"Sep 17, 2020",930294,826
"Sep 18, 2020",931119,825
"Sep 19, 2020",931945,826
"Sep 20, 2020",932770,825
"Sep 21, 2020",933595,825
"Sep 22, 2020",934421,826
"Sep 23, 2020",935246,825
"Sep 24, 2020",936072,826
"Sep 25, 2020",936897,825
"Sep 26, 2020",937723,826
"Sep 27, 2020",938548,825
"Sep 28, 2020",939373,825
"Sep 29, 2020",940199,826
"Sep 30, 2020",941024,825
"Oct 1, 2020",941850,826
"Oct 2, 2020",942675,825
"Oct 3, 2020",943501,826
"Oct 4, 2020",944326,825
"Oct 5, 2020",945151,825
"Oct 6, 2020",945977,826
"Oct 7, 2020",946802,825
"Oct 8, 2020",947628,826
"Oct 9, 2020",948453,825
"Oct 10, 2020",949279,826
"Oct 11, 2020",950104,825
"Oct 12, 2020",950929,825
"Oct 13, 2020",951755,826
"Oct 14, 2020",952580,825
"Oct 15, 2020",953406,826
"Oct 16, 2020",954231,825
"Oct 17, 2020",955057,826
"Oct 18, 2020",955882,825
"Oct 19, 2020",956707,825
"Oct 20, 2020",957533,826
"Oct 21, 2020",958358,825
"Oct 22, 2020",959184,826
"Oct 23, 2020",960009,825
"Oct 24, 2020",960835,826
"Oct 25, 2020",961660,825
"Oct 26, 2020",962485,825
"Oct 27, 2020",963311,826
"Oct 28, 2020",964136,825
"Oct 29, 2020",964962,826
"Oct 30, 2020",965787,825
"Oct 31, 2020",966613,826
"Nov 1, 2020",967438,825
"Nov 2, 2020",968263,825
"Nov 3, 2020",969089,826
"Nov 4, 2020",969914,825
"Nov 5, 2020",970740,826
"Nov 6, 2020",971565,825
"Nov 7, 2020",972391,826
"Nov 8, 2020",973216,825
"Nov 9, 2020",974041,825
"Nov 10, 2020",974867,826
"Nov 11, 2020",975692,825
"Nov 12, 2020",976518,826
"Nov 13, 2020",977343,825
"Nov 14, 2020",978169,826
"Nov 15, 2020",978994,825
"Nov 16, 2020",979819,825
"Nov 17, 2020",980645,826
"Nov 18, 2020",981470,825
"Nov 19, 2020",982296,826
"Nov 20, 2020",983121,825
"Nov 21, 2020",983947,826
"Nov 22, 2020",984772,825
"Nov 23, 2020",985597,825
"Nov 24, 2020",986423,826
"Nov 25, 2020",987248,825
"Nov 26, 2020",988074,826
"Nov 27, 2020",988899,825
"Nov 28, 2020",989725,826
"Nov 29, 2020",990550,825
"Nov 30, 2020",991375,825
"Dec 1, 2020",992201,826
"Dec 2, 2020",993026,825
"Dec 3, 2020",993852,826
"Dec 4, 2020",994677,825
"Dec 5, 2020",995502,825
"Dec 6, 2020",996328,826
"Dec 7, 2020",997153,825
"Dec 8, 2020",997979,826
"Dec 9, 2020",998804,825
"Dec 10, 2020",999630,826
"Dec 11, 2020",1000455,825
"Dec 12, 2020",1001280,825
"Dec 13, 2020",1002106,826
"Dec 14, 2020",1002931,825
"Dec 15, 2020",1003757,826
"Dec 16, 2020",1004582,825
"Dec 17, 2020",1005408,826
"Dec 18, 2020",1006233,825
"Dec 19, 2020",1007058,825
"Dec 20, 2020",1007884,826
"Dec 21, 2020",1008709,825
"Dec 22, 2020",1009535,826
"Dec 23, 2020",1010360,825
"Dec 24, 2020",1011186,826
"Dec 25, 2020",1012011,825
"Dec 26, 2020",1012836,825
"Dec 27, 2020",1013662,826
"Dec 28, 2020",1014487,825
"Dec 29, 2020",1015313,826
"Dec 30, 2020",1016138,825
"Dec 31, 2020",1016964,826
"Jan 1, 2021",1017789,825
"Jan 2, 2021",1018614,825
"Jan 3, 2021",1019440,826
"Jan 4, 2021",1020265,825
"Jan 5, 2021",1021091,826
"Jan 6, 2021",1021916,825
"Jan 7, 2021",1022742,826
"Jan 8, 2021",1023567,825
"Jan 9, 2021",1024392,825
"Jan 10, 2021",1025218,826
"Jan 11, 2021",1026043,825
"Jan 12, 2021",1026869,826
"Jan 13, 2021",1027694,825
"Jan 14, 2021",1028520,826
"Jan 15, 2021",1029345,825
"Jan 16, 2021",1030170,825
"Jan 17, 2021",1030996,826
"Jan 18, 2021",1031821,825
"Jan 19, 2021",1032647,826
"Jan 20, 2021",1033472,825
"Jan 21, 2021",1034298,826
"Jan 22, 2021",1035123,825
"Jan 23, 2021",1035948,825
"Jan 24, 2021",1036774,826
"Jan 25, 2021",1037599,825
"Jan 26, 2021",1038425,826
"Jan 27, 2021",1039250,825
"Jan 28, 2021",1040076,826
"Jan 29, 2021",1040901,825
"Jan 30, 2021",1041726,825
"Jan 31, 2021",1042552,826
"Feb 1, 2021",1043377,825
"Feb 2, 2021",1044203,826
"Feb 3, 2021",1045028,825
"Feb 4, 2021",1045854,826
"Feb 5, 2021",1046679,825
"Feb 6, 2021",1047504,825
"Feb 7, 2021",1048330,826
"Feb 8, 2021",1049155,825
"Feb 9, 2021",1049981,826
"Feb 10, 2021",1050806,825
"Feb 11, 2021",1051632,826
"Feb 12, 2021",1052457,825
"Feb 13, 2021",1053282,825
"Feb 14, 2021",1054108,826
"Feb 15, 2021",1054933,825
"Feb 16, 2021",1055759,826
"Feb 17, 2021",1056584,825
"Feb 18, 2021",1057410,826
"Feb 19, 2021",1058235,825
"Feb 20, 2021",1059060,825
"Feb 21, 2021",1059886,826
"Feb 22, 2021",1060711,825
"Feb 23, 2021",1061537,826
"Feb 24, 2021",1062362,825
"Feb 25, 2021",1063188,826
"Feb 26, 2021",1064013,825
"Feb 27, 2021",1064838,825
"Feb 28, 2021",1065664,826
"Mar 1, 2021",1066489,825
"Mar 2, 2021",1067315,826
"Mar 3, 2021",1068140,825
"Mar 4, 2021",1068966,826
"Mar 5, 2021",1069791,825
"Mar 6, 2021",1070616,825
"Mar 7, 2021",1071442,826
"Mar 8, 2021",1072267,825
"Mar 9, 2021",1073093,826
"Mar 10, 2021",1073918,825
"Mar 11, 2021",1074744,826
"Mar 12, 2021",1075569,825
"Mar 13, 2021",1076394,825
"Mar 14, 2021",1077220,826
"Mar 15, 2021",1078045,825
"Mar 16, 2021",1078871,826
"Mar 17, 2021",1079696,825
"Mar 18, 2021",1080522,826
"Mar 19, 2021",1081347,825
"Mar 20, 2021",1082172,825
"Mar 21, 2021",1082998,826
"Mar 22, 2021",1083823,825
"Mar 23, 2021",1084649,826
"Mar 24, 2021",1085474,825
"Mar 25, 2021",1086300,826
"Mar 26, 2021",1087125,825
"Mar 27, 2021",1087950,825
"Mar 28, 2021",1088776,826
"Mar 29, 2021",1089601,825
"Mar 30, 2021",1090427,826
"Mar 31, 2021",1091252,825
"Apr 1, 2021",1092078,826
"Apr 2, 2021",1092903,825
"Apr 3, 2021",1093728,825
"Apr 4, 2021",1094554,826
"Apr 5, 2021",1095379,825
"Apr 6, 2021",1096205,826
"Apr 7, 2021",1097030,825
"Apr 8, 2021",1097856,826
"Apr 9, 2021",1098681,825
"Apr 10, 2021",1099506,825
"Apr 11, 2021",1100332,826
"Apr 12, 2021",1101157,825
"Apr 13, 2021",1101983,826
"Apr 14, 2021",1102808,825
"Apr 15, 2021",1103634,826
"Apr 16, 2021",1104459,825
"Apr 17, 2021",1105284,825
"Apr 18, 2021",1106110,826
"Apr 19, 2021",1106935,825
"Apr 20, 2021",1107761,826
"Apr 21, 2021",1108586,825
"Apr 22, 2021",1109412,826
"Apr 23, 2021",1110237,825
"Apr 24, 2021",1111062,825
"Apr 25, 2021",1111888,826
"Apr 26, 2021",1112713,825
"Apr 27, 2021",1113539,826
"Apr 28, 2021",1114364,825
"Apr 29, 2021",1115190,826
"Apr 30, 2021",1116015,825
"May 1, 2021",1116840,825
"May 2, 2021",1117666,826
"May 3, 2021",1118491,825
"May 4, 2021",1119317,826
"May 5, 2021",1120142,825
"May 6, 2021",1120968,826
"May 7, 2021",1121793,825
"May 8, 2021",1122618,825
"May 9, 2021",1123444,826
"May 10, 2021",1124269,825
"May 11, 2021",1125095,826
"May 12, 2021",1125920,825
"May 13, 2021",1126746,826
"May 14, 2021",1127571,825
"May 15, 2021",1128396,825
"May 16, 2021",1129222,826
"May 17, 2021",1130047,825
"May 18, 2021",1130873,826
"May 19, 2021",1131698,825
"May 20, 2021",1132523,825
"May 21, 2021",1133349,826
"May 22, 2021",1134174,825
"May 23, 2021",1135000,826
"May 24, 2021",1135825,825
"May 25, 2021",1136651,826
"May 26, 2021",1137476,825
"May 27, 2021",1138301,825
"May 28, 2021",1139127,826
"May 29, 2021",1139952,825
"May 30, 2021",1140778,826
"May 31, 2021",1141603,825
"Jun 1, 2021",1142429,826
"Jun 2, 2021",1143254,825
"Jun 3, 2021",1144079,825
"Jun 4, 2021",1144905,826
"Jun 5, 2021",1145730,825
"Jun 6, 2021",1146556,826
"Jun 7, 2021",1147381,825
"Jun 8, 2021",1148207,826
"Jun 9, 2021",1149032,825
"Jun 10, 2021",1149857,825
"Jun 11, 2021",1150683,826
"Jun 12, 2021",1151508,825
"Jun 13, 2021",1152334,826
"Jun 14, 2021",1153159,825
"Jun 15, 2021",1153985,826
"Jun 16, 2021",1154810,825
"Jun 17, 2021",1155635,825
"Jun 18, 2021",1156461,826
"Jun 19, 2021",1157286,825
"Jun 20, 2021",1158112,826
"Jun 21, 2021",1158937,825
"Jun 22, 2021",1159763,826
"Jun 23, 2021",1160588,825
"Jun 24, 2021",1161413,825
"Jun 25, 2021",1162239,826
"Jun 26, 2021",1163064,825
"Jun 27, 2021",1163890,826
"Jun 28, 2021",1164715,825
"Jun 29, 2021",1165541,826
"Jun 30, 2021",1166366,825
"Jul 1, 2021",1167191,825
"Jul 2, 2021",1168017,826
"Jul 3, 2021",1168842,825
"Jul 4, 2021",1169668,826
"Jul 5, 2021",1170493,825
"Jul 6, 2021",1171319,826
"Jul 7, 2021",1172144,825
"Jul 8, 2021",1172969,825
"Jul 9, 2021",1173795,826
"Jul 10, 2021",1174620,825
"Jul 11, 2021",1175446,826
"Jul 12, 2021",1176271,825
"Jul 13, 2021",1177097,826
"Jul 14, 2021",1177922,825
"Jul 15, 2021",1178747,825
"Jul 16, 2021",1179573,826
"Jul 17, 2021",1180398,825
"Jul 18, 2021",1181224,826
"Jul 19, 2021",1182049,825
"Jul 20, 2021",1182875,826
"Jul 21, 2021",1183700,825
"Jul 22, 2021",1184525,825
"Jul 23, 2021",1185351,826
