Date,Total Views,Change
"Aug 28, 2018",0,0
"Aug 29, 2018",3181084,3181084
"Aug 30, 2018",6575323,3394239
"Aug 31, 2018",10183700,3608377
"Sep 1, 2018",13996662,3812962
"Sep 2, 2018",17990923,3994261
"Sep 3, 2018",22127933,4137010
"Sep 4, 2018",26355503,4227570
"Sep 5, 2018",30613167,4257664
"Sep 6, 2018",34840034,4226867
"Sep 7, 2018",38982484,4142450
"Sep 8, 2018",42999231,4016747
"Sep 9, 2018",46862869,3863638
"Sep 10, 2018",50558595,3695726
"Sep 11, 2018",54081512,3522917
"Sep 12, 2018",57433666,3352154
"Sep 13, 2018",60621496,3187830
"Sep 14, 2018",63653907,3032411
"Sep 15, 2018",66540940,2887033
"Sep 16, 2018",69292913,2751973
"Sep 17, 2018",71919907,2626994
"Sep 18, 2018",74431477,2511570
"Sep 19, 2018",76836510,2405033
"Sep 20, 2018",79143175,2306665
"Sep 21, 2018",81358927,2215752
"Sep 22, 2018",83490541,2131614
"Sep 23, 2018",85544158,2053617
"Sep 24, 2018",87525337,1981179
"Sep 25, 2018",89439117,1913780
"Sep 26, 2018",91290060,1850943
"Sep 27, 2018",93082310,1792250
"Sep 28, 2018",94819627,1737317
"Sep 29, 2018",96505439,1685812
"Sep 30, 2018",98142867,1637428
"Oct 1, 2018",99734765,1591898
"Oct 2, 2018",101283744,1548979
"Oct 3, 2018",102792200,1508456
"Oct 4, 2018",104262334,1470134
"Oct 5, 2018",105696172,1433838
"Oct 6, 2018",107095584,1399412
"Oct 7, 2018",108462297,1366713
"Oct 8, 2018",109797911,1335614
"Oct 9, 2018",111103908,1305997
"Oct 10, 2018",112381667,1277759
"Oct 11, 2018",113632470,1250803
"Oct 12, 2018",114857513,1225043
"Oct 13, 2018",116057910,1200397
"Oct 14, 2018",117234705,1176795
"Oct 15, 2018",118388874,1154169
"Oct 16, 2018",119521332,1132458
"Oct 17, 2018",120632939,1111607
"Oct 18, 2018",121724502,1091563
"Oct 19, 2018",122796781,1072279
"Oct 20, 2018",123850493,1053712
"Oct 21, 2018",124886313,1035820
"Oct 22, 2018",125904879,1018566
"Oct 23, 2018",126906794,1001915
"Oct 24, 2018",127892630,985836
"Oct 25, 2018",128862928,970298
"Oct 26, 2018",129818199,955271
"Oct 27, 2018",130758933,940734
"Oct 28, 2018",131685590,926657
"Oct 29, 2018",132598611,913021
"Oct 30, 2018",133498415,899804
"Oct 31, 2018",134385400,886985
"Nov 1, 2018",135259948,874548
"Nov 2, 2018",136122420,862472
"Nov 3, 2018",136973164,850744
"Nov 4, 2018",137812510,839346
"Nov 5, 2018",138640774,828264
"Nov 6, 2018",139458261,817487
"Nov 7, 2018",140265259,806998
"Nov 8, 2018",141062047,796788
"Nov 9, 2018",141848891,786844
"Nov 10, 2018",142626046,777155
"Nov 11, 2018",143393759,767713
"Nov 12, 2018",144152264,758505
"Nov 13, 2018",144901789,749525
"Nov 14, 2018",145642551,740762
"Nov 15, 2018",146374759,732208
"Nov 16, 2018",147098616,723857
"Nov 17, 2018",147814315,715699
"Nov 18, 2018",148522044,707729
"Nov 19, 2018",149221983,699939
"Nov 20, 2018",149914307,692324
"Nov 21, 2018",150599183,684876
"Nov 22, 2018",151276773,677590
"Nov 23, 2018",151947235,670462
"Nov 24, 2018",152610719,663484
"Nov 25, 2018",153267372,656653
"Nov 26, 2018",153917335,649963
"Nov 27, 2018",154560745,643410
"Nov 28, 2018",155197734,636989
"Nov 29, 2018",155828432,630698
"Nov 30, 2018",156452961,624529
"Dec 1, 2018",157071443,618482
"Dec 2, 2018",157683993,612550
"Dec 3, 2018",158290726,606733
"Dec 4, 2018",158891751,601025
"Dec 5, 2018",159487174,595423
"Dec 6, 2018",160077099,589925
"Dec 7, 2018",160661625,584526
"Dec 8, 2018",161240851,579226
"Dec 9, 2018",161814871,574020
"Dec 10, 2018",162383777,568906
"Dec 11, 2018",162947658,563881
"Dec 12, 2018",163506601,558943
"Dec 13, 2018",164060691,554090
"Dec 14, 2018",164610011,549320
"Dec 15, 2018",165154639,544628
"Dec 16, 2018",165694655,540016
"Dec 17, 2018",166230133,535478
"Dec 18, 2018",166761149,531016
"Dec 19, 2018",167287773,526624
"Dec 20, 2018",167810077,522304
"Dec 21, 2018",168328128,518051
"Dec 22, 2018",168841992,513864
"Dec 23, 2018",169351736,509744
"Dec 24, 2018",169857423,505687
"Dec 25, 2018",170359114,501691
"Dec 26, 2018",170856869,497755
"Dec 27, 2018",171350749,493880
"Dec 28, 2018",171840809,490060
"Dec 29, 2018",172327107,486298
"Dec 30, 2018",172809697,482590
"Dec 31, 2018",173288632,478935
"Jan 1, 2019",173763966,475334
"Jan 2, 2019",174235749,471783
"Jan 3, 2019",174704031,468282
"Jan 4, 2019",175168862,464831
"Jan 5, 2019",175630288,461426
"Jan 6, 2019",176088357,458069
"Jan 7, 2019",176543114,454757
"Jan 8, 2019",176994604,451490
"Jan 9, 2019",177442872,448268
"Jan 10, 2019",177887959,445087
"Jan 11, 2019",178329907,441948
"Jan 12, 2019",178768758,438851
"Jan 13, 2019",179204553,435795
"Jan 14, 2019",179637329,432776
"Jan 15, 2019",180067126,429797
"Jan 16, 2019",180493982,426856
"Jan 17, 2019",180917933,423951
"Jan 18, 2019",181339016,421083
"Jan 19, 2019",181757267,418251
"Jan 20, 2019",182172719,415452
"Jan 21, 2019",182585408,412689
"Jan 22, 2019",182995367,409959
"Jan 23, 2019",183402629,407262
"Jan 24, 2019",183807225,404596
"Jan 25, 2019",184209188,401963
"Jan 26, 2019",184608548,399360
"Jan 27, 2019",185005337,396789
"Jan 28, 2019",185399583,394246
"Jan 29, 2019",185791316,391733
"Jan 30, 2019",186180565,389249
"Jan 31, 2019",186567358,386793
"Feb 1, 2019",186951723,384365
"Feb 2, 2019",187333686,381963
"Feb 3, 2019",187713276,379590
"Feb 4, 2019",188090517,377241
"Feb 5, 2019",188465436,374919
"Feb 6, 2019",188838058,372622
"Feb 7, 2019",189208408,370350
"Feb 8, 2019",189576511,368103
"Feb 9, 2019",189942390,365879
"Feb 10, 2019",190306069,363679
"Feb 11, 2019",190667572,361503
"Feb 12, 2019",191026920,359348
"Feb 13, 2019",191384137,357217
"Feb 14, 2019",191739245,355108
"Feb 15, 2019",192092266,353021
"Feb 16, 2019",192443220,350954
"Feb 17, 2019",192792129,348909
"Feb 18, 2019",193139013,346884
"Feb 19, 2019",193483893,344880
"Feb 20, 2019",193826789,342896
"Feb 21, 2019",194167720,340931
"Feb 22, 2019",194506706,338986
"Feb 23, 2019",194843766,337060
"Feb 24, 2019",195178919,335153
"Feb 25, 2019",195512182,333263
"Feb 26, 2019",195843575,331393
"Feb 27, 2019",196173115,329540
"Feb 28, 2019",196500820,327705
"Mar 1, 2019",196826707,325887
"Mar 2, 2019",197150793,324086
"Mar 3, 2019",197473096,322303
"Mar 4, 2019",197793631,320535
"Mar 5, 2019",198112415,318784
"Mar 6, 2019",198429464,317049
"Mar 7, 2019",198744795,315331
"Mar 8, 2019",199058421,313626
"Mar 9, 2019",199370360,311939
"Mar 10, 2019",199680626,310266
"Mar 11, 2019",199989234,308608
"Mar 11, 2019",200296199,306965
"Mar 12, 2019",201194802,898603
"Mar 13, 2019",201975341,780539
"Mar 14, 2019",202776778,801437
"Mar 15, 2019",203627275,850497
"Mar 16, 2019",204559335,932060
"Mar 17, 2019",205348907,789572
"Mar 18, 2019",206249362,900455
"Mar 19, 2019",207137963,888601
"Mar 20, 2019",208094325,956362
"Mar 21, 2019",209013035,918710
"Mar 22, 2019",209877705,864670
"Mar 23, 2019",210827483,949778
"Mar 24, 2019",211670337,842854
"Mar 25, 2019",212444152,773815
"Mar 26, 2019",213238623,794471
"Mar 27, 2019",214003069,764446
"Mar 28, 2019",214752784,749715
"Mar 29, 2019",215537467,784683
"Mar 30, 2019",216364577,827110
"Mar 31, 2019",217163145,798568
"Apr 1, 2019",217900366,737221
"Apr 2, 2019",218595965,695599
"Apr 3, 2019",219310273,714308
"Apr 4, 2019",220045966,735693
"Apr 5, 2019",220799777,753811
"Apr 6, 2019",221498182,698405
"Apr 7, 2019",222250836,752654
"Apr 8, 2019",222946430,695594
"Apr 9, 2019",223658633,712203
"Apr 10, 2019",224372337,713704
"Apr 11, 2019",225041764,669427
"Apr 12, 2019",225756830,715066
"Apr 13, 2019",226538929,782099
"Apr 14, 2019",227329923,790994
"Apr 15, 2019",228083683,753760
"Apr 16, 2019",228835974,752291
"Apr 17, 2019",229593818,757844
"Apr 18, 2019",230358248,764430
"Apr 19, 2019",231114473,756225
"Apr 20, 2019",231864317,749844
"Apr 21, 2019",232603459,739142
"Apr 22, 2019",233295816,692357
"Apr 23, 2019",233963482,667666
"Apr 24, 2019",234640802,677320
"Apr 25, 2019",235272584,631782
"Apr 26, 2019",235900972,628388
"Apr 27, 2019",236547497,646525
"Apr 28, 2019",237186536,639039
"Apr 29, 2019",237785574,599038
"Apr 30, 2019",238355190,569616
"May 1, 2019",238969359,614169
"May 2, 2019",239555493,586134
"May 3, 2019",240144402,588909
"May 4, 2019",240777405,633003
"May 5, 2019",241430105,652700
"May 6, 2019",242112188,682083
"May 7, 2019",242660216,548028
"May 8, 2019",243223241,563025
"May 9, 2019",243786098,562857
"May 10, 2019",244294473,508375
"May 11, 2019",244791310,496837
"May 12, 2019",245265629,474319
"May 13, 2019",245721874,456245
"May 14, 2019",246219783,497909
"May 15, 2019",246773273,553490
"May 16, 2019",247404422,631149
"May 17, 2019",248014642,610220
"May 18, 2019",248691279,676637
"May 19, 2019",249437628,746349
"May 20, 2019",250108495,670867
"May 21, 2019",250722520,614025
"May 22, 2019",251277251,554731
"May 23, 2019",251795670,518419
"May 24, 2019",252286325,490655
"May 25, 2019",252789110,502785
"May 26, 2019",253260533,471423
"May 27, 2019",253699015,438482
"May 28, 2019",254170251,471236
"May 29, 2019",254170251,0
"May 30, 2019",255116166,945915
"May 31, 2019",255116166,0
"Jun 1, 2019",255116166,0
"Jun 2, 2019",255116166,0
"Jun 3, 2019",257033118,1916952
"Jun 4, 2019",257630895,597777
"Jun 5, 2019",258206883,575988
"Jun 6, 2019",258764355,557472
"Jun 7, 2019",258764355,0
"Jun 8, 2019",258764355,0
"Jun 9, 2019",258764355,0
"Jun 10, 2019",259771886,1007531
"Jun 11, 2019",260779416,1007530
"Jun 12, 2019",261786947,1007531
"Jun 13, 2019",262719992,933045
"Jun 14, 2019",263253029,533037
"Jun 15, 2019",263786065,533036
"Jun 16, 2019",264319102,533037
"Jun 17, 2019",264803970,484868
"Jun 18, 2019",265288839,484869
"Jun 19, 2019",265773707,484868
"Jun 20, 2019",266258575,484868
"Jun 21, 2019",266773977,515402
"Jun 22, 2019",267289379,515402
"Jun 23, 2019",267804781,515402
"Jun 24, 2019",268311206,506425
"Jun 25, 2019",268343192,31986
"Jun 26, 2019",268796890,453698
"Jun 27, 2019",269256695,459805
"Jun 28, 2019",269688422,431727
"Jun 29, 2019",270142040,453618
"Jun 30, 2019",270537080,395040
"Jul 1, 2019",270928279,391199
"Jul 2, 2019",271307662,379383
"Jul 3, 2019",271710869,403207
"Jul 4, 2019",272108762,397893
"Jul 5, 2019",272496290,387528
"Jul 6, 2019",272868538,372248
"Jul 7, 2019",273281871,413333
"Jul 8, 2019",273628867,346996
"Jul 9, 2019",273939906,311039
"Jul 10, 2019",274240145,300239
"Jul 11, 2019",274537964,297819
"Jul 12, 2019",274825149,287185
"Jul 13, 2019",275166970,341821
"Jul 14, 2019",275498639,331669
"Jul 15, 2019",275781346,282707
"Jul 16, 2019",276074703,293357
"Jul 17, 2019",276363244,288541
"Jul 18, 2019",276641856,278612
"Jul 19, 2019",276955531,313675
"Jul 20, 2019",277300027,344496
"Jul 21, 2019",277648529,348502
"Jul 22, 2019",277956823,308294
"Jul 23, 2019",278265116,308293
"Jul 24, 2019",278568850,303734
"Jul 25, 2019",278876881,308031
"Jul 26, 2019",279231998,355117
"Jul 27, 2019",279580505,348507
"Jul 28, 2019",279970241,389736
"Jul 29, 2019",280288451,318210
"Jul 30, 2019",280604714,316263
"Jul 31, 2019",280887532,282818
"Aug 1, 2019",281222669,335137
"Aug 2, 2019",281500299,277630
"Aug 3, 2019",281827248,326949
"Aug 4, 2019",282184981,357733
"Aug 5, 2019",282447398,262417
"Aug 6, 2019",282751556,304158
"Aug 7, 2019",282993749,242193
"Aug 8, 2019",283252383,258634
"Aug 9, 2019",283563324,310941
"Aug 10, 2019",283916400,353076
"Aug 11, 2019",284312908,396508
"Aug 12, 2019",284647658,334750
"Aug 13, 2019",285015508,367850
"Aug 14, 2019",285375704,360196
"Aug 15, 2019",285691054,315350
"Aug 16, 2019",286012926,321872
"Aug 17, 2019",286388818,375892
"Aug 18, 2019",286758050,369232
"Aug 19, 2019",287066143,308093
"Aug 20, 2019",287378346,312203
"Aug 21, 2019",287689915,311569
"Aug 22, 2019",287989533,299618
"Aug 23, 2019",288273076,283543
"Aug 24, 2019",288586494,313418
"Aug 25, 2019",288914131,327637
"Aug 26, 2019",289175677,261546
"Aug 27, 2019",289449937,274260
"Aug 28, 2019",289684670,234733
"Aug 29, 2019",289946305,261635
"Aug 30, 2019",290210698,264393
"Aug 31, 2019",290501968,291270
"Sep 1, 2019",290759603,257635
"Sep 2, 2019",291009854,250251
"Sep 3, 2019",291216356,206502
"Sep 4, 2019",291437487,221131
"Sep 5, 2019",291643709,206222
"Sep 6, 2019",291853148,209439
"Sep 7, 2019",292043242,190094
"Sep 8, 2019",292268156,224914
"Sep 9, 2019",292438043,169887
"Sep 10, 2019",292645500,207457
"Sep 11, 2019",292831823,186323
"Sep 12, 2019",293033385,201562
"Sep 13, 2019",293204807,171422
"Sep 14, 2019",293420622,215815
"Sep 15, 2019",293612244,191622
"Sep 16, 2019",293794837,182593
"Sep 17, 2019",293980053,185216
"Sep 18, 2019",294187692,207639
"Sep 19, 2019",294381528,193836
"Sep 20, 2019",294584109,202581
"Sep 21, 2019",294849323,265214
"Sep 22, 2019",295032166,182843
"Sep 23, 2019",295225271,193105
"Sep 24, 2019",295402142,176871
"Sep 25, 2019",295590180,188038
"Sep 26, 2019",295744004,153824
"Sep 27, 2019",295954582,210578
"Sep 28, 2019",296165159,210577
"Sep 29, 2019",296375737,210578
"Sep 30, 2019",296586315,210578
"Oct 1, 2019",296796893,210578
"Oct 2, 2019",297007470,210577
"Oct 3, 2019",297218048,210578
"Oct 4, 2019",297428626,210578
"Oct 5, 2019",297639204,210578
"Oct 6, 2019",297849781,210577
"Oct 7, 2019",298060359,210578
"Oct 8, 2019",298070672,10313
"Oct 9, 2019",298266217,195545
"Oct 10, 2019",298473685,207468
"Oct 11, 2019",298668543,194858
"Oct 12, 2019",298863402,194859
"Oct 13, 2019",299058260,194858
"Oct 14, 2019",299253119,194859
"Oct 15, 2019",299447977,194858
"Oct 16, 2019",299642835,194858
"Oct 17, 2019",299837694,194859
"Oct 18, 2019",300032552,194858
"Oct 19, 2019",300227411,194859
"Oct 20, 2019",300422269,194858
"Oct 21, 2019",300617128,194859
"Oct 22, 2019",300811986,194858
"Oct 23, 2019",301006844,194858
"Oct 24, 2019",301201703,194859
"Oct 25, 2019",301396561,194858
"Oct 26, 2019",301591420,194859
"Oct 27, 2019",301786278,194858
"Oct 28, 2019",301981136,194858
"Oct 29, 2019",302175995,194859
"Oct 30, 2019",302370853,194858
"Oct 31, 2019",302565712,194859
"Nov 1, 2019",302760570,194858
"Nov 2, 2019",302955428,194858
"Nov 3, 2019",303150287,194859
"Nov 4, 2019",303345145,194858
"Nov 5, 2019",303540004,194859
"Nov 6, 2019",303734862,194858
"Nov 7, 2019",303929721,194859
"Nov 8, 2019",304124579,194858
"Nov 9, 2019",304319437,194858
"Nov 10, 2019",304514296,194859
"Nov 11, 2019",304709154,194858
"Nov 12, 2019",304904013,194859
"Nov 13, 2019",305098871,194858
"Nov 14, 2019",305293729,194858
"Nov 15, 2019",305488588,194859
"Nov 16, 2019",305683446,194858
"Nov 17, 2019",305878305,194859
"Nov 18, 2019",306073163,194858
"Nov 19, 2019",306268021,194858
"Nov 20, 2019",306462880,194859
"Nov 21, 2019",306657738,194858
"Nov 22, 2019",306852597,194859
"Nov 23, 2019",307047455,194858
"Nov 24, 2019",307242314,194859
"Nov 25, 2019",307437172,194858
"Nov 26, 2019",307632030,194858
"Nov 27, 2019",307826889,194859
"Nov 28, 2019",308021747,194858
"Nov 29, 2019",308216606,194859
"Nov 30, 2019",308411464,194858
"Dec 1, 2019",308606322,194858
"Dec 2, 2019",308801181,194859
"Dec 3, 2019",308996039,194858
"Dec 4, 2019",309190898,194859
"Dec 5, 2019",309385756,194858
"Dec 6, 2019",309580614,194858
"Dec 7, 2019",309775473,194859
"Dec 8, 2019",309970331,194858
"Dec 9, 2019",310165190,194859
"Dec 10, 2019",310360048,194858
"Dec 11, 2019",310554907,194859
"Dec 12, 2019",310749765,194858
"Dec 13, 2019",310944623,194858
"Dec 14, 2019",311139482,194859
"Dec 15, 2019",311334340,194858
"Dec 16, 2019",311529199,194859
"Dec 17, 2019",311724057,194858
"Dec 18, 2019",311918915,194858
"Dec 19, 2019",312113774,194859
"Dec 20, 2019",312308632,194858
"Dec 21, 2019",312503491,194859
"Dec 22, 2019",312698349,194858
"Dec 23, 2019",312893207,194858
"Dec 24, 2019",313088066,194859
"Dec 25, 2019",313282924,194858
"Dec 26, 2019",313477783,194859
"Dec 27, 2019",313672641,194858
"Dec 28, 2019",313867500,194859
"Dec 29, 2019",314062358,194858
"Dec 30, 2019",314257216,194858
"Dec 31, 2019",314452075,194859
"Jan 1, 2020",314646933,194858
"Jan 2, 2020",314841792,194859
"Jan 3, 2020",315036650,194858
"Jan 4, 2020",315231508,194858
"Jan 5, 2020",315426367,194859
"Jan 6, 2020",315621225,194858
"Jan 7, 2020",315816084,194859
"Jan 8, 2020",316010942,194858
"Jan 9, 2020",316205800,194858
"Jan 10, 2020",316400659,194859
"Jan 11, 2020",316595517,194858
"Jan 12, 2020",316790376,194859
"Jan 13, 2020",316985234,194858
"Jan 14, 2020",317180093,194859
"Jan 15, 2020",317374951,194858
"Jan 16, 2020",317569809,194858
"Jan 17, 2020",317764668,194859
"Jan 18, 2020",317959526,194858
"Jan 19, 2020",318154385,194859
"Jan 20, 2020",318349243,194858
"Jan 21, 2020",318544101,194858
"Jan 22, 2020",318738960,194859
"Jan 23, 2020",318933818,194858
"Jan 24, 2020",319128677,194859
"Jan 25, 2020",319323535,194858
"Jan 26, 2020",319518394,194859
"Jan 27, 2020",319713252,194858
"Jan 28, 2020",319908110,194858
"Jan 29, 2020",320102969,194859
"Jan 30, 2020",320297827,194858
"Jan 31, 2020",320492686,194859
"Feb 1, 2020",320687544,194858
"Feb 2, 2020",320882402,194858
"Feb 3, 2020",321077261,194859
"Feb 4, 2020",321272119,194858
"Feb 5, 2020",321466978,194859
"Feb 6, 2020",321661836,194858
"Feb 7, 2020",321856694,194858
"Feb 8, 2020",322051553,194859
"Feb 9, 2020",322246411,194858
"Feb 10, 2020",322441270,194859
"Feb 11, 2020",322636128,194858
"Feb 12, 2020",322830987,194859
"Feb 13, 2020",323025845,194858
"Feb 14, 2020",323220703,194858
"Feb 15, 2020",323415562,194859
"Feb 16, 2020",323610420,194858
"Feb 17, 2020",323805279,194859
"Feb 18, 2020",324000137,194858
"Feb 19, 2020",324194995,194858
"Feb 20, 2020",324389854,194859
"Feb 21, 2020",324584712,194858
"Feb 22, 2020",324779571,194859
"Feb 23, 2020",324974429,194858
"Feb 24, 2020",325169287,194858
"Feb 25, 2020",325364146,194859
