Date,Spotify Streams,Change
"Jul 14, 2022",0,0
"Jul 15, 2022",1244,1244
"Jul 16, 2022",2055,811
"Jul 17, 2022",2664,609
"Jul 18, 2022",3151,487
"Jul 19, 2022",3560,409
"Jul 20, 2022",3914,354
"Jul 21, 2022",4230,316
"Jul 22, 2022",4517,287
"Jul 23, 2022",4783,266
"Jul 24, 2022",5036,253
"Jul 25, 2022",5278,242
"Jul 26, 2022",5515,237
"Jul 27, 2022",5748,233
"Jul 28, 2022",5981,233
"Jul 29, 2022",6217,236
"Jul 30, 2022",6456,239
"Jul 31, 2022",6700,244
"Aug 1, 2022",6952,252
"Aug 2, 2022",7212,260
"Aug 3, 2022",7483,271
"Aug 4, 2022",7764,281
"Aug 5, 2022",8058,294
"Aug 6, 2022",8365,307
"Aug 7, 2022",8687,302
"Aug 8, 2022",9025,338
"Aug 9, 2022",9379,354
"Aug 10, 2022",9751,372
"Aug 11, 2022",10142,391
"Aug 12, 2022",10553,411
"Aug 13, 2022",10985,432
"Aug 14, 2022",11439,454
"Aug 15, 2022",11917,478
"Aug 16, 2022",12418,501
"Aug 17, 2022",12946,528
"Aug 18, 2022",13500,554
"Aug 19, 2022",14082,582
"Aug 20, 2022",14694,612
"Aug 21, 2022",15338,644
"Aug 22, 2022",16013,675
"Aug 23, 2022",16723,710
"Aug 24, 2022",17469,746
"Aug 25, 2022",18253,784
"Aug 26, 2022",19077,824
"Aug 27, 2022",19943,866
"Aug 28, 2022",20853,910
"Aug 29, 2022",21810,957
"Aug 30, 2022",22817,1007
"Aug 31, 2022",23876,1059
"Sep 1, 2022",24991,1115
"Sep 2, 2022",26165,1174
"Sep 3, 2022",27403,1238
"Sep 4, 2022",28708,1305
"Sep 5, 2022",30086,1378
"Sep 6, 2022",31506,1420
"Sep 7, 2022",32925,1420
"Sep 8, 2022",35345,2420
"Sep 9, 2022",36613,1268
"Sep 10, 2022",38254,1641
"Sep 11, 2022",40440,2186
"Sep 12, 2022",41559,1119
"Sep 13, 2022",42678,1119
"Sep 14, 2022",47098,4420
"Sep 15, 2022",49306,2208
"Sep 16, 2022",51276,1970
"Sep 17, 2022",53216,1940
"Sep 18, 2022",55575,2359
"Sep 19, 2022",57816,2241
"Sep 20, 2022",57816,0
"Sep 21, 2022",62795,4979
"Sep 22, 2022",64542,1747
"Sep 23, 2022",66289,1747
"Sep 24, 2022",68036,1747
"Sep 25, 2022",69522,1486
"Sep 26, 2022",70720,1198
"Sep 27, 2022",71644,924
"Sep 28, 2022",72127,483
"Sep 29, 2022",72609,483
"Sep 30, 2022",74865,2256
"Oct 1, 2022",76601,1736
"Oct 2, 2022",77338,737
"Oct 3, 2022",78074,737
"Oct 4, 2022",80779,2705
"Oct 5, 2022",80779,0
"Oct 6, 2022",81986,1207
"Oct 7, 2022",83127,1141
"Oct 8, 2022",84202,1075
"Oct 9, 2022",85756,1554
"Oct 10, 2022",88632,2876
"Oct 11, 2022",90196,1564
"Oct 12, 2022",90196,0
"Oct 13, 2022",91807,1611
"Oct 14, 2022",94944,3137
"Oct 15, 2022",94944,0
"Oct 16, 2022",97917,2973
"Oct 17, 2022",99370,1453
"Oct 18, 2022",100890,1520
"Oct 19, 2022",102487,1597
"Oct 20, 2022",104260,1773
"Oct 21, 2022",104260,0
"Oct 22, 2022",106030,1770
"Oct 23, 2022",109137,3107
"Oct 24, 2022",110820,1683
"Oct 25, 2022",110820,0
"Oct 26, 2022",112717,1897
"Oct 27, 2022",114534,1817
"Oct 28, 2022",116323,1789
"Oct 29, 2022",118054,1731
"Oct 30, 2022",119794,1740
"Oct 31, 2022",121637,1843
"Nov 1, 2022",123194,1557
"Nov 2, 2022",126202,3008
"Nov 3, 2022",126202,0
"Nov 4, 2022",127842,1640
"Nov 5, 2022",130033,2191
"Nov 6, 2022",134666,4633
"Nov 7, 2022",136678,2012
"Nov 8, 2022",136678,0
"Nov 9, 2022",140625,3947
"Nov 10, 2022",142484,1859
"Nov 11, 2022",144244,1760
"Nov 12, 2022",145837,1593
"Nov 13, 2022",147300,1463
"Nov 14, 2022",148903,1603
"Nov 15, 2022",150772,1869
"Nov 16, 2022",152612,1840
"Nov 17, 2022",152612,0
"Nov 18, 2022",154202,1590
"Nov 19, 2022",155531,1329
"Nov 20, 2022",158510,2979
"Nov 21, 2022",159237,727
"Nov 22, 2022",159963,727
"Nov 23, 2022",163064,3101
"Nov 24, 2022",164489,1425
"Nov 25, 2022",166414,1925
"Nov 26, 2022",166414,0
"Nov 27, 2022",169641,3227
"Nov 28, 2022",169641,0
"Nov 29, 2022",172705,3064
"Nov 30, 2022",174084,1379
"Dec 1, 2022",175464,1379
"Dec 2, 2022",176843,1379
"Dec 3, 2022",178222,1379
"Dec 4, 2022",179602,1379
"Dec 5, 2022",180981,1379
"Dec 6, 2022",182523,1542
"Dec 7, 2022",184013,1490
"Dec 8, 2022",185536,1523
"Dec 9, 2022",187256,1720
"Dec 10, 2022",188702,1446
"Dec 11, 2022",190286,1584
"Dec 12, 2022",191961,1675
"Dec 13, 2022",193645,1684
"Dec 14, 2022",195060,1415
"Dec 15, 2022",196632,1572
"Dec 16, 2022",198306,1674
"Dec 17, 2022",199787,1481
"Dec 18, 2022",201362,1575
"Dec 19, 2022",202848,1486
"Dec 20, 2022",204341,1493
"Dec 21, 2022",205981,1640
"Dec 22, 2022",207481,1500
"Dec 23, 2022",208965,1484
"Dec 24, 2022",210590,1625
"Dec 25, 2022",212259,1669
"Dec 26, 2022",213799,1540
"Dec 27, 2022",215392,1593
"Dec 28, 2022",217236,1844
"Dec 29, 2022",219096,1860
"Dec 30, 2022",220847,1751
"Dec 31, 2022",222641,1794
"Jan 1, 2023",224318,1677
"Jan 2, 2023",225727,1409
"Jan 3, 2023",227304,1577
"Jan 4, 2023",228668,1364
"Jan 5, 2023",230091,1423
"Jan 6, 2023",232035,1944
"Jan 7, 2023",233608,1573
"Jan 8, 2023",235212,1604
"Jan 9, 2023",236573,1361
"Jan 10, 2023",237897,1324
"Jan 11, 2023",239833,1936
"Jan 12, 2023",243697,3864
"Jan 13, 2023",247716,4019
"Jan 14, 2023",252095,4379
"Jan 15, 2023",256436,4341
"Jan 16, 2023",259065,2629
"Jan 17, 2023",261338,2273
"Jan 18, 2023",265014,3676
"Jan 19, 2023",269963,4949
"Jan 20, 2023",273256,3293
"Jan 21, 2023",275973,2717
"Jan 22, 2023",278576,2603
"Jan 23, 2023",280928,2352
"Jan 24, 2023",283225,2297
"Jan 25, 2023",285976,2751
"Jan 26, 2023",288745,2769
"Jan 27, 2023",291912,3167
"Jan 28, 2023",295078,3167
"Jan 29, 2023",298271,3193
"Jan 30, 2023",301614,3343
"Jan 31, 2023",304837,3223
"Feb 1, 2023",308560,3723
"Feb 2, 2023",311825,3265
"Feb 3, 2023",314853,3028
"Feb 4, 2023",317858,3005
"Feb 5, 2023",321028,3170
"Feb 6, 2023",323923,2895
"Feb 7, 2023",326829,2906
"Feb 8, 2023",329624,2795
"Feb 9, 2023",332714,3090
"Feb 10, 2023",335982,3268
"Feb 11, 2023",339872,3890
"Feb 12, 2023",343982,4110
"Feb 13, 2023",347583,3601
"Feb 14, 2023",350932,3349
"Feb 15, 2023",354241,3309
"Feb 16, 2023",357688,3447
"Feb 17, 2023",361146,3458
"Feb 18, 2023",364909,3763
"Feb 19, 2023",368931,4022
"Feb 20, 2023",372537,3606
"Feb 21, 2023",372537,0
"Feb 22, 2023",379249,6712
"Feb 23, 2023",382945,3696
"Feb 24, 2023",387855,4910
"Feb 25, 2023",394216,6361
"Feb 26, 2023",400193,5977
"Feb 27, 2023",405584,5391
"Feb 28, 2023",411113,5529
"Mar 1, 2023",416041,4928
"Mar 2, 2023",422391,6350
"Mar 3, 2023",427506,5115
"Mar 4, 2023",431215,3709
"Mar 5, 2023",434850,3635
"Mar 6, 2023",438538,3688
"Mar 7, 2023",442342,3804
"Mar 8, 2023",445823,3481
"Mar 9, 2023",449344,3521
"Mar 10, 2023",453135,3791
"Mar 11, 2023",456918,3783
"Mar 12, 2023",460039,3121
"Mar 13, 2023",462903,2864
"Mar 14, 2023",465634,2731
"Mar 15, 2023",469028,3394
"Mar 16, 2023",472131,3103
"Mar 17, 2023",475246,3115
"Mar 18, 2023",478117,2871
"Mar 19, 2023",480980,2863
"Mar 20, 2023",483476,2496
"Mar 21, 2023",486194,2718
"Mar 22, 2023",488713,2519
"Mar 23, 2023",491612,2899
"Mar 24, 2023",494111,2499
"Mar 25, 2023",497339,3228
"Mar 26, 2023",500917,3578
"Mar 27, 2023",503915,2998
"Mar 28, 2023",506647,2732
"Mar 29, 2023",509505,2858
"Mar 30, 2023",512510,3005
"Mar 31, 2023",515695,3185
"Apr 1, 2023",518442,2747
"Apr 2, 2023",521234,2792
"Apr 3, 2023",524132,2898
"Apr 4, 2023",527335,3203
"Apr 5, 2023",530547,3212
"Apr 6, 2023",533846,3299
"Apr 7, 2023",536339,2493
"Apr 8, 2023",538687,2348
"Apr 9, 2023",541378,2691
"Apr 10, 2023",544024,2646
"Apr 11, 2023",546708,2684
"Apr 12, 2023",549562,2854
"Apr 13, 2023",552981,3419
"Apr 14, 2023",556814,3833
"Apr 15, 2023",560384,3570
"Apr 16, 2023",563907,3523
"Apr 17, 2023",567554,3647
"Apr 18, 2023",571787,4233
"Apr 19, 2023",576985,5198
"Apr 20, 2023",582136,5151
"Apr 21, 2023",587575,5439
"Apr 22, 2023",592937,5362
"Apr 23, 2023",598267,5330
"Apr 24, 2023",603283,5016
"Apr 25, 2023",608587,5304
"Apr 26, 2023",613986,5399
"Apr 27, 2023",619689,5703
"Apr 28, 2023",624834,5145
"Apr 29, 2023",629260,4426
"Apr 30, 2023",633796,4536
"May 1, 2023",638093,4297
"May 2, 2023",642759,4666
"May 3, 2023",647655,4896
"May 4, 2023",652079,4424
"May 5, 2023",656046,3967
"May 6, 2023",660336,4290
"May 7, 2023",664676,4340
"May 8, 2023",668910,4234
"May 9, 2023",673221,4311
"May 10, 2023",678206,4985
"May 11, 2023",682855,4649
"May 12, 2023",688914,6059
"May 13, 2023",693935,5021
"May 14, 2023",698927,4992
"May 15, 2023",704252,5325
"May 16, 2023",709355,5103
"May 17, 2023",714693,5338
"May 18, 2023",719116,4423
"May 19, 2023",724816,5700
"May 20, 2023",730028,5212
"May 21, 2023",734596,4568
"May 22, 2023",739430,4834
"May 23, 2023",743823,4393
"May 24, 2023",748796,4973
"May 25, 2023",753261,4465
"May 26, 2023",757598,4337
"May 27, 2023",762120,4522
"May 28, 2023",766541,4421
"May 29, 2023",770996,4455
"May 30, 2023",774929,3933
"May 31, 2023",779161,4232
"Jun 1, 2023",783768,4607
"Jun 2, 2023",788488,4720
"Jun 3, 2023",792780,4292
"Jun 4, 2023",796930,4150
"Jun 5, 2023",801521,4591
"Jun 6, 2023",805561,4040
"Jun 7, 2023",809990,4429
"Jun 8, 2023",814672,4682
"Jun 9, 2023",819403,4731
"Jun 10, 2023",825832,6429
"Jun 11, 2023",832327,6495
"Jun 12, 2023",839540,7213
"Jun 13, 2023",845340,5800
"Jun 14, 2023",850690,5350
"Jun 15, 2023",856227,5537
"Jun 16, 2023",860987,4760
"Jun 17, 2023",865699,4712
"Jun 18, 2023",871270,5571
"Jun 19, 2023",876596,5326
"Jun 20, 2023",881922,5326
"Jun 21, 2023",887247,5326
"Jun 22, 2023",892573,5326
"Jun 23, 2023",897899,5326
"Jun 24, 2023",903225,5326
"Jun 25, 2023",908550,5326
"Jun 26, 2023",913876,5326
"Jun 27, 2023",919202,5326
"Jun 28, 2023",926560,7358
"Jun 29, 2023",933318,6758
"Jun 30, 2023",938143,4825
"Jul 1, 2023",942745,4602
"Jul 2, 2023",948206,5461
"Jul 3, 2023",954364,6158
"Jul 4, 2023",960521,6158
"Jul 5, 2023",966679,6158
"Jul 6, 2023",972836,6158
"Jul 7, 2023",978947,6111
"Jul 8, 2023",984350,5403
"Jul 9, 2023",989876,5526
"Jul 10, 2023",995654,5778
"Jul 11, 2023",1000751,5097
"Jul 12, 2023",1005336,4585
"Jul 13, 2023",1009921,4585
"Jul 14, 2023",1014491,4570
"Jul 15, 2023",1019487,4996
"Jul 16, 2023",1024717,5230
"Jul 17, 2023",1029928,5211
"Jul 18, 2023",1034859,4931
"Jul 19, 2023",1039792,4933
"Jul 20, 2023",1044091,4299
"Jul 21, 2023",1048089,3998
"Jul 22, 2023",1052529,4440
"Jul 23, 2023",1056968,4440
"Jul 24, 2023",1061671,4703
"Jul 25, 2023",1066576,4905
"Jul 26, 2023",1071054,4478
"Jul 27, 2023",1075532,4478
"Jul 28, 2023",1079791,4259
"Jul 29, 2023",1084100,4309
"Jul 30, 2023",1088757,4657
"Jul 31, 2023",1093414,4657
"Aug 1, 2023",1101480,8066
"Aug 2, 2023",1105419,3939
"Aug 3, 2023",1105419,0
"Aug 4, 2023",1109738,4319
"Aug 5, 2023",1118994,9256
"Aug 6, 2023",1118994,0
"Aug 7, 2023",1124358,5364
"Aug 8, 2023",1128785,4427
"Aug 9, 2023",1133245,4460
"Aug 10, 2023",1137666,4421
"Aug 11, 2023",1146027,8361
"Aug 12, 2023",1150310,4283
"Aug 13, 2023",1150310,0
"Aug 14, 2023",1154266,3956
"Aug 15, 2023",1157929,3663
"Aug 16, 2023",1161734,3805
"Aug 17, 2023",1165428,3694
"Aug 18, 2023",1169101,3673
"Aug 19, 2023",1172522,3421
"Aug 20, 2023",1176059,3537
"Aug 21, 2023",1179535,3476
"Aug 22, 2023",1182683,3148
"Aug 23, 2023",1185699,3016
"Aug 24, 2023",1188604,2905
"Aug 25, 2023",1191819,3215
"Aug 26, 2023",1195274,3455
"Aug 27, 2023",1199091,3817
"Aug 28, 2023",1202597,3506
"Aug 29, 2023",1206228,3631
"Aug 30, 2023",1209352,3124
"Aug 31, 2023",1212708,3356
"Sep 1, 2023",1216517,3809
"Sep 2, 2023",1220073,3556
"Sep 3, 2023",1224254,4181
"Sep 4, 2023",1228349,4095
"Sep 5, 2023",1232516,4167
"Sep 6, 2023",1235942,3426
"Sep 7, 2023",1239602,3660
"Sep 8, 2023",1243106,3504
"Sep 9, 2023",1246157,3051
"Sep 10, 2023",1249583,3426
"Sep 11, 2023",1252876,3293
"Sep 12, 2023",1255872,2996
"Sep 13, 2023",1258768,2896
"Sep 14, 2023",1261503,2735
"Sep 15, 2023",1264293,2790
"Sep 16, 2023",1267267,2974
"Sep 17, 2023",1270582,3315
"Sep 18, 2023",1273786,3204
"Sep 19, 2023",1276586,2800
"Sep 20, 2023",1279393,2807
"Sep 21, 2023",1282141,2748
"Sep 22, 2023",1284917,2776
"Sep 23, 2023",1288177,3260
"Sep 24, 2023",1291481,3304
"Sep 25, 2023",1294580,3099
"Sep 26, 2023",1297457,2877
"Sep 27, 2023",1300481,3024
"Sep 28, 2023",1303416,2935
"Sep 29, 2023",1306754,3338
"Sep 30, 2023",1309838,3084
"Oct 1, 2023",1313538,3700
"Oct 2, 2023",1317158,3620
"Oct 3, 2023",1318263,1105
"Oct 4, 2023",1320068,1805
"Oct 5, 2023",1323727,3659
"Oct 6, 2023",1327200,3473
"Oct 7, 2023",1330658,3458
"Oct 8, 2023",1334652,3994
"Oct 9, 2023",1338666,4014
"Oct 10, 2023",1342454,3788
"Oct 11, 2023",1346398,3944
"Oct 12, 2023",1350047,3649
"Oct 13, 2023",1353721,3674
"Oct 14, 2023",1358003,4282
"Oct 15, 2023",1362303,4300
"Oct 16, 2023",1366299,3996
"Oct 17, 2023",1369888,3589
"Oct 18, 2023",1373430,3542
"Oct 19, 2023",1377363,3933
"Oct 20, 2023",1384932,7569
"Oct 21, 2023",1384932,0
"Oct 22, 2023",1389134,4202
"Oct 23, 2023",1393198,4064
"Oct 24, 2023",1401347,8149
"Oct 25, 2023",1401347,0
"Oct 26, 2023",1404833,3486
"Oct 27, 2023",1408409,3576
"Oct 28, 2023",1411773,3364
"Oct 29, 2023",1415763,3990
"Oct 30, 2023",1419567,3804
"Oct 31, 2023",1423227,3660
"Nov 1, 2023",1427010,3783
"Nov 2, 2023",1430404,3394
"Nov 3, 2023",1433825,3421
"Nov 4, 2023",1437409,3584
"Nov 5, 2023",1441221,3812
"Nov 6, 2023",1444937,3716
"Nov 7, 2023",1448302,3365
"Nov 8, 2023",1452075,3773
"Nov 9, 2023",1455761,3686
"Nov 10, 2023",1459573,3812
"Nov 11, 2023",1463734,4161
"Nov 12, 2023",1468204,4470
"Nov 13, 2023",1472213,4009
"Nov 14, 2023",1475792,3579
"Nov 15, 2023",1478647,2855
"Nov 16, 2023",1481692,3045
"Nov 17, 2023",1485028,3336
"Nov 18, 2023",1485028,0
"Nov 19, 2023",1485028,0
"Nov 20, 2023",1496513,11485
"Nov 21, 2023",1500179,3666
"Nov 22, 2023",1503909,3730
"Nov 23, 2023",1507973,4064
"Nov 24, 2023",1511986,4013
"Nov 25, 2023",1515661,3675
"Nov 26, 2023",1519642,3981
"Nov 27, 2023",1523557,3915
"Nov 28, 2023",1527127,3570
"Nov 29, 2023",1530736,3609
"Nov 30, 2023",1534496,3760
"Dec 1, 2023",1538509,4013
"Dec 2, 2023",1542353,3844
"Dec 3, 2023",1546259,3906
"Dec 4, 2023",1550160,3901
"Dec 5, 2023",1553569,3409
"Dec 6, 2023",1557214,3645
"Dec 7, 2023",1560898,3684
"Dec 8, 2023",1564655,3757
"Dec 9, 2023",1568312,3657
"Dec 10, 2023",1572376,4064
"Dec 11, 2023",1576543,4167
"Dec 12, 2023",1580480,3937
"Dec 13, 2023",1584521,4041
"Dec 14, 2023",1588373,3852
"Dec 15, 2023",1592108,3735
"Dec 16, 2023",1596226,4118
"Dec 17, 2023",1600855,4629
"Dec 18, 2023",1605168,4313
"Dec 19, 2023",1608874,3706
"Dec 20, 2023",1612410,3536
"Dec 21, 2023",1616187,3777
"Dec 22, 2023",1619868,3681
"Dec 23, 2023",1623982,4114
"Dec 24, 2023",1628279,4297
"Dec 25, 2023",1630858,2579
"Dec 26, 2023",1635769,4911
"Dec 27, 2023",1635769,0
"Dec 28, 2023",1638058,2289
"Dec 29, 2023",1640367,2309
"Dec 30, 2023",1642636,2269
"Dec 31, 2023",1645190,2554
"Jan 1, 2024",1647603,2413
"Jan 2, 2024",1649844,2241
"Jan 3, 2024",1652546,2702
"Jan 4, 2024",1654817,2271
"Jan 5, 2024",1657058,2241
"Jan 6, 2024",1659628,2570
"Jan 7, 2024",1662416,2788
"Jan 8, 2024",1665360,2944
"Jan 9, 2024",1668146,2786
"Jan 10, 2024",1671168,3022
"Jan 11, 2024",1674323,3155
"Jan 12, 2024",1677472,3149
"Jan 13, 2024",1680788,3316
"Jan 14, 2024",1684372,3584
"Jan 15, 2024",1687722,3350
"Jan 16, 2024",1691107,3385
"Jan 17, 2024",1694565,3458
"Jan 18, 2024",1697906,3341
"Jan 19, 2024",1701023,3117
"Jan 20, 2024",1704131,3108
"Jan 21, 2024",1707511,3380
"Jan 22, 2024",1710780,3269
"Jan 23, 2024",1713923,3143
"Jan 24, 2024",1717216,3293
"Jan 25, 2024",1720333,3117
"Jan 26, 2024",1723524,3191
"Jan 27, 2024",1726973,3449
"Jan 28, 2024",1730866,3893
"Jan 29, 2024",1734571,3705
"Jan 30, 2024",1738135,3564
"Jan 31, 2024",1741781,3646
"Feb 1, 2024",1745313,3532
"Feb 2, 2024",1748795,3482
"Feb 3, 2024",1752099,3304
"Feb 4, 2024",1755829,3730
"Feb 5, 2024",1759302,3473
"Feb 6, 2024",1762480,3178
"Feb 7, 2024",1766095,3615
"Feb 8, 2024",1769675,3580
"Feb 9, 2024",1773585,3910
"Feb 10, 2024",1777540,3955
"Feb 11, 2024",1781542,4002
"Feb 12, 2024",1785274,3732
"Feb 13, 2024",1788646,3372
"Feb 14, 2024",1792781,4135
"Feb 15, 2024",1796951,4170
"Feb 16, 2024",1801108,4157
"Feb 17, 2024",1805489,4381
"Feb 18, 2024",1810000,4511
"Feb 19, 2024",1814129,4129
"Feb 20, 2024",1817934,3805
"Feb 21, 2024",1821836,3902
"Feb 22, 2024",1825473,3637
"Feb 23, 2024",1828900,3427
"Feb 24, 2024",1832752,3852
"Feb 25, 2024",1837017,4265
"Feb 26, 2024",1840523,3506
"Feb 27, 2024",1843808,3285
"Feb 28, 2024",1847238,3430
"Feb 29, 2024",1850921,3683
"Mar 1, 2024",1854501,3580
"Mar 2, 2024",1858109,3608
"Mar 3, 2024",1861911,3802
"Mar 4, 2024",1865601,3690
"Mar 5, 2024",1869023,3422
"Mar 6, 2024",1872337,3314
"Mar 7, 2024",1875527,3190
"Mar 8, 2024",1878709,3182
"Mar 9, 2024",1882010,3301
"Mar 10, 2024",1885333,3323
"Mar 11, 2024",1888666,3333
"Mar 12, 2024",1891626,2960
"Mar 13, 2024",1894622,2996
"Mar 14, 2024",1897675,3053
"Mar 15, 2024",1900513,2838
"Mar 16, 2024",1903426,2913
"Mar 17, 2024",1906396,2970
"Mar 18, 2024",1909489,3093
"Mar 19, 2024",1912405,2916
"Mar 20, 2024",1915455,3050
"Mar 21, 2024",1918502,3047
"Mar 22, 2024",1921293,2791
"Mar 23, 2024",1924195,2902
"Mar 24, 2024",1927037,2842
"Mar 25, 2024",1930041,3004
"Mar 26, 2024",1932871,2830
"Mar 27, 2024",1935574,2703
"Mar 28, 2024",1938524,2950
"Mar 29, 2024",1941363,2839
"Mar 30, 2024",1944095,2732
"Mar 31, 2024",1947101,3006
"Apr 1, 2024",1949845,2744
"Apr 2, 2024",1952519,2674
"Apr 3, 2024",1955128,2609
"Apr 4, 2024",1957749,2621
"Apr 5, 2024",1960558,2809
"Apr 6, 2024",1963401,2843
"Apr 7, 2024",1966151,2750
"Apr 8, 2024",1968986,2835
"Apr 9, 2024",1971771,2785
"Apr 10, 2024",1974693,2922
"Apr 11, 2024",1977669,2976
"Apr 12, 2024",1980642,2973
"Apr 13, 2024",1983776,3134
"Apr 14, 2024",1986877,3101
"Apr 15, 2024",1989974,3097
"Apr 16, 2024",1993162,3188
"Apr 17, 2024",1996261,3099
"Apr 18, 2024",1999638,3377
"Apr 19, 2024",2002916,3278
"Apr 20, 2024",2006023,3107
"Apr 21, 2024",2009612,3589
"Apr 22, 2024",2013347,3735
"Apr 23, 2024",2016644,3297
"Apr 24, 2024",2019969,3325
"Apr 25, 2024",2023326,3357
"Apr 26, 2024",2026782,3456
"Apr 27, 2024",2030004,3222
