Date,Spotify Streams,Change
"Oct 20, 2024",2274,0
"Oct 21, 2024",2274,0
"Oct 22, 2024",2274,0
"Oct 23, 2024",11658,9384
"Oct 24, 2024",25369,13711
"Oct 25, 2024",36309,10940
"Oct 26, 2024",48689,12380
"Oct 27, 2024",59464,10775
"Oct 28, 2024",67251,7787
"Oct 29, 2024",75673,8422
"Oct 30, 2024",93355,17682
"Oct 31, 2024",100947,7592
"Nov 1, 2024",108200,7253
"Nov 2, 2024",115447,7247
"Nov 3, 2024",115447,0
"Nov 4, 2024",121831,6384
"Nov 5, 2024",133814,11983
"Nov 6, 2024",133814,0
"Nov 7, 2024",139633,5819
"Nov 8, 2024",145452,5819
"Nov 9, 2024",150810,5358
"Nov 10, 2024",156168,5358
"Nov 11, 2024",165136,8968
"Nov 12, 2024",165136,0
"Nov 13, 2024",175198,10062
"Nov 14, 2024",177451,2253
"Nov 15, 2024",179704,2253
"Nov 16, 2024",190597,10893
"Nov 17, 2024",195361,4764
"Nov 18, 2024",200153,4792
"Nov 19, 2024",205302,5149
"Nov 20, 2024",209736,4434
"Nov 21, 2024",209736,0
"Nov 22, 2024",214236,4500
"Nov 23, 2024",218735,4500
"Nov 24, 2024",222953,4218
"Nov 25, 2024",227273,4320
"Nov 26, 2024",231017,3744
"Nov 27, 2024",234205,3188
"Nov 28, 2024",241468,7263
"Nov 29, 2024",244835,3367
"Nov 30, 2024",244835,0
"Dec 1, 2024",248615,3780
"Dec 2, 2024",251865,3250
"Dec 3, 2024",255114,3250
"Dec 4, 2024",258476,3362
"Dec 5, 2024",261837,3362
"Dec 6, 2024",265320,3483
"Dec 7, 2024",268802,3483
"Dec 8, 2024",272959,4157
"Dec 9, 2024",276687,3728
"Dec 10, 2024",280414,3728
"Dec 11, 2024",283417,3003
"Dec 12, 2024",286346,2929
"Dec 13, 2024",289706,3360
"Dec 14, 2024",292742,3036
"Dec 15, 2024",292742,0
"Dec 16, 2024",299438,6696
"Dec 17, 2024",302215,2777
"Dec 18, 2024",308245,6030
"Dec 19, 2024",308245,0
"Dec 20, 2024",311371,3126
"Dec 21, 2024",318372,7001
"Dec 22, 2024",318372,0
"Dec 23, 2024",324946,6574
"Dec 24, 2024",324946,0
"Dec 25, 2024",328683,3737
"Dec 26, 2024",332051,3368
"Dec 27, 2024",338537,6486
"Dec 28, 2024",338537,0
"Dec 29, 2024",341935,3398
"Dec 30, 2024",345332,3398
"Dec 31, 2024",349030,3698
"Jan 1, 2025",352755,3725
"Jan 2, 2025",359111,6356
"Jan 3, 2025",361811,2700
"Jan 4, 2025",363345,1534
"Jan 5, 2025",364879,1534
"Jan 6, 2025",369354,4475
"Jan 7, 2025",373829,4475
"Jan 8, 2025",375315,1486
"Jan 9, 2025",376800,1486
"Jan 10, 2025",379990,3190
"Jan 11, 2025",383179,3190
"Jan 12, 2025",386672,3493
"Jan 13, 2025",390165,3493
"Jan 14, 2025",396855,6690
"Jan 15, 2025",396855,0
"Jan 16, 2025",400370,3515
"Jan 17, 2025",403506,3136
"Jan 18, 2025",406641,3136
"Jan 19, 2025",409998,3357
"Jan 20, 2025",412973,2975
"Jan 21, 2025",415630,2657
"Jan 22, 2025",418326,2696
"Jan 23, 2025",421004,2678
"Jan 24, 2025",423849,2845
"Jan 25, 2025",429504,5655
"Jan 26, 2025",430905,1401
"Jan 27, 2025",432305,1401
"Jan 28, 2025",434695,2390
"Jan 29, 2025",437198,2503
"Jan 30, 2025",442333,5135
"Jan 31, 2025",442333,0
"Feb 1, 2025",444920,2587
"Feb 2, 2025",447724,2804
"Feb 3, 2025",450406,2682
"Feb 4, 2025",452642,2236
"Feb 5, 2025",452642,0
"Feb 6, 2025",457386,4744
"Feb 7, 2025",459937,2551
"Feb 8, 2025",462543,2606
"Feb 9, 2025",465586,3043
"Feb 10, 2025",468344,2758
"Feb 11, 2025",471082,2738
"Feb 12, 2025",473810,2728
"Feb 13, 2025",476463,2653
"Feb 14, 2025",479098,2635
"Feb 15, 2025",481506,2408
"Feb 16, 2025",484385,2879
"Feb 17, 2025",486950,2565
"Feb 18, 2025",489201,2251
"Feb 19, 2025",491379,2178
"Feb 20, 2025",493695,2316
"Feb 21, 2025",495862,2167
"Feb 22, 2025",498256,2394
"Feb 23, 2025",500706,2450
"Feb 24, 2025",504616,3910
"Feb 25, 2025",504616,0
"Feb 26, 2025",506618,2002
"Feb 27, 2025",508452,1834
"Feb 28, 2025",510466,2014
"Mar 1, 2025",512753,2287
"Mar 2, 2025",515039,2287
"Mar 3, 2025",517076,2037
"Mar 4, 2025",519024,1948
"Mar 5, 2025",521013,1989
"Mar 6, 2025",521013,0
"Mar 7, 2025",525243,4230
"Mar 8, 2025",527244,2001
"Mar 9, 2025",531303,4059
"Mar 10, 2025",531303,0
"Mar 11, 2025",534931,3628
"Mar 12, 2025",536914,1983
"Mar 13, 2025",536914,0
"Mar 14, 2025",538879,1965
"Mar 15, 2025",540843,1965
"Mar 16, 2025",542808,1965
"Mar 17, 2025",544772,1965
"Mar 18, 2025",546737,1965
"Mar 19, 2025",548701,1965
"Mar 20, 2025",550666,1965
"Mar 21, 2025",552683,2017
"Mar 22, 2025",554434,1751
"Mar 23, 2025",556185,1751
"Mar 24, 2025",557935,1751
"Mar 25, 2025",559686,1751
"Mar 26, 2025",561349,1663
"Mar 27, 2025",563161,1812
"Mar 28, 2025",564973,1812
"Mar 29, 2025",566701,1728
"Mar 30, 2025",568791,2090
"Mar 31, 2025",570601,1810
"Apr 1, 2025",572347,1746
"Apr 2, 2025",574093,1746
"Apr 3, 2025",575813,1720
"Apr 4, 2025",577758,1945
"Apr 5, 2025",579702,1945
"Apr 6, 2025",581557,1855
"Apr 7, 2025",583412,1855
"Apr 8, 2025",585206,1794
"Apr 9, 2025",588979,3773
"Apr 10, 2025",590887,1908
"Apr 11, 2025",590887,0
"Apr 12, 2025",594665,3778
"Apr 13, 2025",594665,0
"Apr 14, 2025",598118,3453
"Apr 15, 2025",600096,1978
"Apr 16, 2025",600096,0
"Apr 17, 2025",603241,3145
"Apr 18, 2025",606385,3145
"Apr 19, 2025",607332,947
"Apr 20, 2025",608278,947
"Apr 21, 2025",610013,1735
"Apr 22, 2025",611747,1735
"Apr 23, 2025",613697,1950
"Apr 24, 2025",615700,2003
"Apr 25, 2025",617433,1733
"Apr 26, 2025",619142,1709
"Apr 27, 2025",620783,1641
"Apr 28, 2025",622423,1641
"Apr 29, 2025",625627,3204
"Apr 30, 2025",625627,0
"May 1, 2025",627433,1806
"May 2, 2025",629135,1702
"May 3, 2025",630778,1643
"May 4, 2025",632420,1643
"May 5, 2025",634063,1643
"May 6, 2025",635544,1481
"May 7, 2025",636958,1414
"May 8, 2025",639852,2894
"May 9, 2025",641326,1474
"May 10, 2025",641326,0
"May 11, 2025",643010,1684
"May 12, 2025",644579,1569
"May 13, 2025",646164,1585
"May 14, 2025",647596,1432
"May 15, 2025",648813,1217
"May 16, 2025",650008,1195
"May 17, 2025",651229,1221
"May 18, 2025",653840,2611
"May 19, 2025",653840,0
"May 20, 2025",654922,1082
"May 21, 2025",656029,1107
"May 22, 2025",657130,1101
"May 23, 2025",658230,1101
"May 24, 2025",659656,1426
"May 25, 2025",661081,1426
"May 26, 2025",662507,1426
"May 27, 2025",663521,1014
"May 28, 2025",664501,980
"May 29, 2025",665492,991
"May 30, 2025",665492,0
