Date,Likes,Change
"Mar 12, 2023",761128,115
"Mar 13, 2023",761216,88
"Mar 14, 2023",761319,103
"Mar 15, 2023",761441,122
"Mar 16, 2023",761532,91
"Mar 17, 2023",761622,90
"Mar 18, 2023",761744,122
"Mar 19, 2023",761826,82
"Mar 20, 2023",761903,77
"Mar 21, 2023",761997,94
"Mar 22, 2023",762103,106
"Mar 23, 2023",762207,104
"Mar 24, 2023",762298,91
"Mar 25, 2023",762367,69
"Mar 26, 2023",762472,105
"Mar 27, 2023",762580,108
"Mar 28, 2023",762682,102
"Mar 29, 2023",762771,89
"Mar 30, 2023",762870,99
"Mar 31, 2023",762977,107
"Apr 1, 2023",763073,96
"Apr 2, 2023",763184,111
"Apr 3, 2023",763298,114
"Apr 4, 2023",763388,90
"Apr 5, 2023",763482,94
"Apr 6, 2023",763578,96
"Apr 7, 2023",763668,90
"Apr 8, 2023",763836,168
"Apr 9, 2023",763910,74
"Apr 10, 2023",764010,100
"Apr 11, 2023",764137,127
"Apr 12, 2023",764255,118
"Apr 13, 2023",764345,90
"Apr 14, 2023",764464,119
"Apr 15, 2023",764563,99
"Apr 16, 2023",764659,96
"Apr 17, 2023",764743,84
"Apr 18, 2023",764824,81
"Apr 19, 2023",764913,89
"Apr 20, 2023",765020,107
"Apr 21, 2023",765129,109
"Apr 22, 2023",765236,107
"Apr 23, 2023",765320,84
"Apr 24, 2023",765423,103
"Apr 25, 2023",765501,78
"Apr 26, 2023",765608,107
"Apr 27, 2023",765712,104
"Apr 28, 2023",765815,103
"Apr 29, 2023",765903,88
"Apr 30, 2023",765991,88
"May 1, 2023",766072,81
"May 2, 2023",766189,117
"May 3, 2023",766261,72
"May 4, 2023",766341,80
"May 5, 2023",766435,94
"May 6, 2023",766513,78
"May 7, 2023",766609,96
"May 8, 2023",766698,89
"May 9, 2023",766816,118
"May 10, 2023",766918,102
"May 11, 2023",767007,89
"May 12, 2023",767104,97
"May 13, 2023",767199,95
"May 14, 2023",767315,116
"May 15, 2023",767437,122
"May 16, 2023",767556,119
"May 17, 2023",767679,123
"May 18, 2023",767793,114
"May 19, 2023",767893,100
"May 20, 2023",768031,138
"May 21, 2023",768164,133
"May 22, 2023",768253,89
"May 23, 2023",768377,124
"May 24, 2023",768489,112
"May 25, 2023",768569,80
"May 26, 2023",768685,116
"May 27, 2023",768805,120
"May 28, 2023",768923,118
"May 29, 2023",769042,119
"May 30, 2023",769160,118
"May 31, 2023",769232,72
"Jun 1, 2023",769375,143
"Jun 2, 2023",769456,81
"Jun 3, 2023",769574,118
"Jun 4, 2023",769710,136
"Jun 5, 2023",769776,66
"Jun 6, 2023",769881,105
"Jun 7, 2023",769953,72
"Jun 8, 2023",770010,57
"Jun 9, 2023",770108,98
"Jun 10, 2023",770189,81
"Jun 11, 2023",770265,76
"Jun 12, 2023",770341,76
"Jun 13, 2023",770419,78
"Jun 14, 2023",770504,85
"Jun 15, 2023",770578,74
"Jun 16, 2023",770707,129
"Jun 17, 2023",770793,86
"Jun 18, 2023",770838,45
"Jun 19, 2023",770939,101
"Jun 20, 2023",771021,82
"Jun 21, 2023",771117,96
"Jun 22, 2023",771216,99
"Jun 23, 2023",771293,77
"Jun 24, 2023",771381,88
"Jun 25, 2023",771468,87
"Jun 26, 2023",771570,102
"Jun 27, 2023",771620,50
"Jun 28, 2023",771706,86
"Jun 29, 2023",771806,100
"Jun 30, 2023",771923,117
"Jul 1, 2023",771995,72
"Jul 2, 2023",772073,78
"Jul 3, 2023",772148,75
"Jul 4, 2023",772207,59
"Jul 5, 2023",772268,61
"Jul 6, 2023",772340,72
"Jul 7, 2023",772415,75
"Jul 8, 2023",772493,78
"Jul 9, 2023",772575,82
"Jul 10, 2023",772679,104
"Jul 11, 2023",772754,75
"Jul 12, 2023",772844,90
"Jul 13, 2023",772961,117
"Jul 14, 2023",773042,81
"Jul 15, 2023",773129,87
"Jul 16, 2023",773204,75
"Jul 17, 2023",773270,66
"Jul 18, 2023",773339,69
"Jul 19, 2023",773243,-96
"Jul 20, 2023",773258,15
"Jul 21, 2023",773293,35
"Jul 22, 2023",773349,56
"Jul 23, 2023",773383,34
"Jul 24, 2023",773451,68
"Jul 25, 2023",773457,6
"Jul 26, 2023",773503,46
"Jul 27, 2023",773553,50
"Jul 28, 2023",773574,21
"Jul 29, 2023",773568,-6
"Jul 30, 2023",773617,49
"Jul 31, 2023",773614,-3
"Aug 1, 2023",773640,26
"Aug 2, 2023",773637,-3
"Aug 3, 2023",773665,28
"Aug 4, 2023",773670,5
"Aug 5, 2023",773694,24
"Aug 6, 2023",773664,-30
"Aug 7, 2023",773694,30
"Aug 8, 2023",773678,-16
"Aug 9, 2023",773700,22
"Aug 10, 2023",773635,-65
"Aug 11, 2023",773634,-1
"Aug 12, 2023",773653,19
"Aug 13, 2023",773681,28
"Aug 14, 2023",773704,23
"Aug 15, 2023",773709,5
"Aug 16, 2023",773421,-288
"Aug 17, 2023",773132,-289
"Aug 18, 2023",773131,-1
"Aug 19, 2023",773129,-2
"Aug 20, 2023",773138,9
"Aug 21, 2023",773147,9
"Aug 22, 2023",773124,-23
"Aug 23, 2023",773101,-23
"Aug 24, 2023",773116,15
"Aug 25, 2023",773131,15
"Aug 26, 2023",773149,18
"Aug 27, 2023",773167,18
"Aug 28, 2023",773171,4
"Aug 29, 2023",773174,3
"Aug 30, 2023",773207,33
"Aug 31, 2023",773240,33
"Sep 1, 2023",773252,12
"Sep 2, 2023",773264,12
"Sep 3, 2023",773280,16
"Sep 4, 2023",773296,16
"Sep 5, 2023",773327,31
"Sep 6, 2023",773357,30
"Sep 7, 2023",773363,6
"Sep 8, 2023",773369,6
"Sep 9, 2023",773381,12
"Sep 10, 2023",773392,11
"Sep 11, 2023",773415,23
"Sep 12, 2023",773438,23
"Sep 13, 2023",773443,5
"Sep 14, 2023",773447,4
"Sep 15, 2023",773467,20
"Sep 16, 2023",773487,20
"Sep 17, 2023",773505,18
"Sep 18, 2023",773522,17
"Sep 19, 2023",773533,11
"Sep 20, 2023",773543,10
"Sep 21, 2023",773565,22
"Sep 22, 2023",773586,21
"Sep 23, 2023",773582,-4
"Sep 24, 2023",773577,-5
"Sep 25, 2023",773568,-9
"Sep 26, 2023",773558,-10
"Sep 27, 2023",773573,15
"Sep 28, 2023",773587,14
"Sep 29, 2023",773611,24
"Sep 30, 2023",773634,23
"Oct 1, 2023",773651,17
"Oct 2, 2023",773668,17
"Oct 3, 2023",773661,-7
"Oct 4, 2023",773653,-8
"Oct 5, 2023",773681,28
"Oct 6, 2023",773709,28
"Oct 7, 2023",773721,12
"Oct 8, 2023",773732,11
"Oct 9, 2023",773754,22
"Oct 10, 2023",773776,22
"Oct 11, 2023",773786,10
"Oct 12, 2023",773796,10
"Oct 13, 2023",773782,-14
"Oct 14, 2023",773768,-14
"Oct 15, 2023",773782,14
"Oct 16, 2023",773795,13
"Oct 17, 2023",773820,25
"Oct 18, 2023",773845,25
"Oct 19, 2023",773846,1
"Oct 20, 2023",773847,1
"Oct 21, 2023",773845,-2
"Oct 22, 2023",773843,-2
"Oct 23, 2023",773877,34
"Oct 24, 2023",773911,34
"Oct 25, 2023",773919,8
"Oct 26, 2023",773926,7
"Oct 27, 2023",773949,23
"Oct 28, 2023",773971,22
"Oct 29, 2023",773993,22
"Oct 30, 2023",774015,22
"Oct 31, 2023",774034,19
"Nov 1, 2023",774052,18
"Nov 2, 2023",774076,24
"Nov 3, 2023",774099,23
"Nov 4, 2023",774149,50
"Nov 5, 2023",774198,49
"Nov 6, 2023",774217,19
"Nov 7, 2023",774235,18
"Nov 8, 2023",774263,28
"Nov 9, 2023",774291,28
"Nov 10, 2023",774332,41
"Nov 11, 2023",774373,41
"Nov 12, 2023",774433,60
"Nov 13, 2023",774492,59
"Nov 14, 2023",774531,39
"Nov 15, 2023",774569,38
"Nov 16, 2023",774601,32
"Nov 17, 2023",774632,31
"Nov 18, 2023",774655,23
"Nov 19, 2023",774678,23
"Nov 20, 2023",774714,36
"Nov 21, 2023",774750,36
"Nov 22, 2023",774798,48
"Nov 23, 2023",774846,48
"Nov 24, 2023",774881,35
"Nov 25, 2023",774916,35
"Nov 26, 2023",774945,29
"Nov 27, 2023",774973,28
"Nov 28, 2023",775027,54
"Nov 29, 2023",775081,54
"Nov 30, 2023",775110,29
"Dec 1, 2023",775139,29
"Dec 2, 2023",775177,38
"Dec 3, 2023",775215,38
"Dec 4, 2023",775254,39
"Dec 5, 2023",775292,38
"Dec 6, 2023",775319,27
"Dec 7, 2023",775346,27
"Dec 8, 2023",775357,11
"Dec 9, 2023",775368,11
"Dec 10, 2023",775353,-15
"Dec 11, 2023",775337,-16
"Dec 12, 2023",775370,33
"Dec 13, 2023",775402,32
"Dec 14, 2023",775444,42
"Dec 15, 2023",775486,42
"Dec 16, 2023",775536,50
"Dec 17, 2023",775586,50
"Dec 18, 2023",775627,41
"Dec 19, 2023",775668,41
"Dec 20, 2023",775711,43
"Dec 21, 2023",775753,42
"Dec 22, 2023",775793,40
"Dec 23, 2023",775832,39
"Dec 24, 2023",775876,44
"Dec 25, 2023",775920,44
"Dec 26, 2023",775966,46
"Dec 27, 2023",776012,46
"Dec 28, 2023",776066,54
"Dec 29, 2023",776120,54
"Dec 30, 2023",776167,47
"Dec 31, 2023",776213,46
"Jan 1, 2024",776259,46
"Jan 2, 2024",776305,46
"Jan 3, 2024",776323,18
"Jan 4, 2024",776341,18
"Jan 5, 2024",776367,26
"Jan 6, 2024",776393,26
"Jan 7, 2024",776443,50
"Jan 8, 2024",776492,49
"Jan 9, 2024",776525,33
"Jan 10, 2024",776557,32
"Jan 11, 2024",776598,41
"Jan 12, 2024",776639,41
"Jan 13, 2024",776675,36
"Jan 14, 2024",776710,35
"Jan 15, 2024",776748,38
"Jan 16, 2024",776786,38
"Jan 17, 2024",776831,45
"Jan 18, 2024",776876,45
"Jan 19, 2024",776922,46
"Jan 20, 2024",776967,45
"Jan 21, 2024",777013,46
"Jan 22, 2024",777058,45
"Jan 23, 2024",777127,69
"Jan 24, 2024",777196,69
"Jan 25, 2024",777251,55
"Jan 26, 2024",777305,54
"Jan 27, 2024",777383,78
"Jan 28, 2024",777461,78
"Jan 29, 2024",777523,62
"Jan 30, 2024",777585,62
"Jan 31, 2024",777647,62
"Feb 1, 2024",777708,61
"Feb 2, 2024",777774,66
"Feb 3, 2024",777840,66
"Feb 4, 2024",777941,101
"Feb 5, 2024",778041,100
"Feb 6, 2024",778094,53
"Feb 7, 2024",778146,52
"Feb 8, 2024",778233,87
"Feb 9, 2024",778320,87
"Feb 10, 2024",778374,54
"Feb 11, 2024",778428,54
"Feb 12, 2024",778484,56
"Feb 13, 2024",778539,55
"Feb 14, 2024",778584,45
"Feb 15, 2024",778628,44
"Feb 16, 2024",778657,29
"Feb 17, 2024",778686,29
"Feb 18, 2024",778737,51
"Feb 19, 2024",778788,51
"Feb 20, 2024",778833,45
"Feb 21, 2024",778878,45
"Feb 22, 2024",778935,57
"Feb 23, 2024",778991,56
"Feb 24, 2024",779060,69
"Feb 25, 2024",779129,69
"Feb 26, 2024",779181,52
"Feb 27, 2024",779233,52
"Feb 28, 2024",779291,58
"Feb 29, 2024",779349,58
"Mar 1, 2024",779417,68
"Mar 2, 2024",779484,67
"Mar 3, 2024",779556,72
"Mar 4, 2024",779628,72
"Mar 5, 2024",779693,65
"Mar 6, 2024",779757,64
"Mar 7, 2024",779822,65
"Mar 8, 2024",779886,64
"Mar 9, 2024",779940,54
"Mar 10, 2024",779994,54
"Mar 11, 2024",780069,75
"Mar 12, 2024",780143,74
"Mar 13, 2024",780168,25
"Mar 14, 2024",780193,25
"Mar 15, 2024",780275,82
"Mar 16, 2024",780357,82
"Mar 17, 2024",780430,73
"Mar 18, 2024",780503,73
"Mar 19, 2024",780542,39
"Mar 20, 2024",780580,38
"Mar 21, 2024",780621,41
"Mar 22, 2024",780661,40
"Mar 23, 2024",780715,54
"Mar 24, 2024",780768,53
"Mar 25, 2024",780822,54
"Mar 26, 2024",780876,54
"Mar 27, 2024",780936,60
"Mar 28, 2024",780996,60
"Mar 29, 2024",781041,45
"Mar 30, 2024",781085,44
"Mar 31, 2024",781122,37
"Apr 1, 2024",781159,37
"Apr 2, 2024",781227,68
"Apr 3, 2024",781294,67
"Apr 4, 2024",781357,63
"Apr 5, 2024",781420,63
"Apr 6, 2024",781508,88
"Apr 7, 2024",781596,88
"Apr 8, 2024",781662,66
"Apr 9, 2024",781728,66
"Apr 10, 2024",781812,84
"Apr 11, 2024",781895,83
"Apr 12, 2024",781962,67
"Apr 13, 2024",782028,66
"Apr 14, 2024",782090,62
"Apr 15, 2024",782151,61
"Apr 16, 2024",782215,64
"Apr 17, 2024",782279,64
"Apr 18, 2024",782349,70
"Apr 19, 2024",782418,69
"Apr 20, 2024",782501,83
"Apr 21, 2024",782584,83
"Apr 22, 2024",782646,62
"Apr 23, 2024",782707,61
"Apr 24, 2024",782742,35
"Apr 25, 2024",782776,34
"Apr 26, 2024",782855,79
"Apr 27, 2024",782934,79
"Apr 28, 2024",782986,52
"Apr 29, 2024",783038,52
"Apr 30, 2024",783060,22
"May 1, 2024",783082,22
"May 2, 2024",783140,58
"May 3, 2024",783198,58
"May 4, 2024",783279,81
"May 5, 2024",783359,80
"May 6, 2024",783407,48
"May 7, 2024",783454,47
"May 8, 2024",783517,63
"May 9, 2024",783579,62
"May 10, 2024",783681,102
"May 11, 2024",783782,101
"May 12, 2024",783895,113
"May 13, 2024",784008,113
"May 14, 2024",784087,79
"May 15, 2024",784166,79
"May 16, 2024",784247,81
"May 17, 2024",784327,80
"May 18, 2024",784437,110
"May 19, 2024",784546,109
"May 20, 2024",784658,112
"May 21, 2024",784770,112
"May 22, 2024",784861,91
"May 23, 2024",784951,90
"May 24, 2024",785045,94
"May 25, 2024",785138,93
"May 26, 2024",785223,85
"May 27, 2024",785307,84
"May 28, 2024",785401,94
"May 29, 2024",785494,93
"May 30, 2024",785578,84
"May 31, 2024",785662,84
"Jun 1, 2024",785734,72
"Jun 2, 2024",785805,71
"Jun 3, 2024",785848,43
"Jun 4, 2024",785891,43
"Jun 5, 2024",785967,76
"Jun 6, 2024",786043,76
"Jun 7, 2024",786125,82
"Jun 8, 2024",786207,82
"Jun 9, 2024",786284,77
"Jun 10, 2024",786360,76
"Jun 11, 2024",786422,62
"Jun 12, 2024",786483,61
"Jun 13, 2024",786577,94
"Jun 14, 2024",786670,93
"Jun 15, 2024",786742,72
"Jun 16, 2024",786814,72
"Jun 17, 2024",786870,56
"Jun 18, 2024",786925,55
"Jun 19, 2024",786988,63
"Jun 20, 2024",787051,63
"Jun 21, 2024",787055,4
"Jun 22, 2024",787058,3
"Jun 23, 2024",787096,38
"Jun 24, 2024",787133,37
"Jun 25, 2024",787214,81
"Jun 26, 2024",787294,80
"Jun 27, 2024",787371,77
"Jun 28, 2024",787448,77
"Jun 29, 2024",787493,45
"Jun 30, 2024",787538,45
"Jul 1, 2024",787589,51
"Jul 2, 2024",787639,50
"Jul 3, 2024",787695,56
"Jul 4, 2024",787751,56
"Jul 5, 2024",787813,62
"Jul 6, 2024",787874,61
"Jul 7, 2024",787910,36
"Jul 8, 2024",787947,37
"Jul 9, 2024",787983,36
"Jul 10, 2024",788019,36
"Jul 11, 2024",788055,36
"Jul 12, 2024",788092,37
"Jul 13, 2024",788128,36
"Jul 14, 2024",788164,36
"Jul 15, 2024",788200,36
"Jul 16, 2024",788237,37
"Jul 17, 2024",788273,36
"Jul 18, 2024",788309,36
"Jul 19, 2024",788346,37
"Jul 20, 2024",788382,36
"Jul 21, 2024",788418,36
"Jul 22, 2024",788454,36
"Jul 23, 2024",788491,37
"Jul 24, 2024",788527,36
"Jul 25, 2024",788563,36
"Jul 26, 2024",788599,36
"Jul 27, 2024",788636,37
"Jul 28, 2024",788672,36
"Jul 29, 2024",788731,59
"Jul 30, 2024",788789,58
"Jul 31, 2024",788840,51
"Aug 1, 2024",788890,50
"Aug 2, 2024",788929,39
"Aug 3, 2024",788967,38
"Aug 4, 2024",789031,64
"Aug 5, 2024",789094,63
"Aug 6, 2024",789151,57
"Aug 7, 2024",789208,57
"Aug 8, 2024",789264,56
"Aug 9, 2024",789320,56
"Aug 10, 2024",789388,68
"Aug 11, 2024",789456,68
"Aug 12, 2024",789497,41
"Aug 13, 2024",789538,41
"Aug 14, 2024",789584,46
"Aug 15, 2024",789630,46
"Aug 16, 2024",789690,60
"Aug 17, 2024",789749,59
"Aug 18, 2024",789795,46
"Aug 19, 2024",789840,45
"Aug 20, 2024",789898,58
"Aug 21, 2024",789955,57
"Aug 22, 2024",789999,44
"Aug 23, 2024",790043,44
"Aug 24, 2024",790113,70
"Aug 25, 2024",790183,70
"Aug 26, 2024",790220,37
"Aug 27, 2024",790257,37
"Aug 28, 2024",790339,82
"Aug 29, 2024",790420,81
"Aug 30, 2024",790449,29
"Aug 31, 2024",790478,29
"Sep 1, 2024",790510,32
"Sep 2, 2024",790541,31
"Sep 3, 2024",790562,21
"Sep 4, 2024",790583,21
"Sep 5, 2024",790646,63
"Sep 6, 2024",790709,63
"Sep 7, 2024",790751,42
"Sep 8, 2024",790792,41
"Sep 9, 2024",790858,66
"Sep 10, 2024",790924,66
"Sep 11, 2024",790981,57
"Sep 12, 2024",791037,56
"Sep 13, 2024",791082,45
"Sep 14, 2024",791127,45
"Sep 15, 2024",791171,44
"Sep 16, 2024",791215,44
"Sep 17, 2024",791255,40
"Sep 18, 2024",791295,40
"Sep 19, 2024",791329,34
"Sep 20, 2024",791362,33
"Sep 21, 2024",791403,41
"Sep 22, 2024",791443,40
"Sep 23, 2024",791495,52
"Sep 24, 2024",791546,51
"Sep 25, 2024",791585,39
"Sep 26, 2024",791624,39
"Sep 27, 2024",791663,39
"Sep 28, 2024",791701,38
"Sep 29, 2024",791743,42
"Sep 30, 2024",791785,42
"Oct 1, 2024",791816,31
"Oct 2, 2024",791847,31
"Oct 3, 2024",791915,68
"Oct 4, 2024",791982,67
"Oct 5, 2024",792019,37
"Oct 6, 2024",792056,37
"Oct 7, 2024",792118,62
"Oct 8, 2024",792180,62
"Oct 9, 2024",792237,57
"Oct 10, 2024",792294,57
"Oct 11, 2024",792334,40
"Oct 12, 2024",792374,40
"Oct 13, 2024",792403,29
"Oct 14, 2024",792432,29
"Oct 15, 2024",792473,41
"Oct 16, 2024",792514,41
"Oct 17, 2024",792560,46
"Oct 18, 2024",792605,45
"Oct 19, 2024",792685,80
"Oct 20, 2024",792765,80
"Oct 21, 2024",792833,68
"Oct 22, 2024",792901,68
"Oct 23, 2024",792911,10
"Oct 24, 2024",792920,9
"Oct 25, 2024",792982,62
"Oct 26, 2024",793043,61
"Oct 27, 2024",793097,54
"Oct 28, 2024",793150,53
"Oct 29, 2024",793190,40
"Oct 30, 2024",793230,40
"Oct 31, 2024",793271,41
"Nov 1, 2024",793311,40
"Nov 2, 2024",793351,40
"Nov 3, 2024",793391,40
"Nov 4, 2024",793447,56
"Nov 5, 2024",793503,56
"Nov 6, 2024",793522,19
"Nov 7, 2024",793540,18
"Nov 8, 2024",793586,46
"Nov 9, 2024",793633,47
"Nov 10, 2024",793679,46
"Nov 11, 2024",793711,32
"Nov 12, 2024",793742,31
"Nov 13, 2024",793791,49
"Nov 14, 2024",793839,48
"Nov 15, 2024",793871,32
"Nov 16, 2024",793904,33
"Nov 17, 2024",793936,32
"Nov 18, 2024",793980,44
"Nov 19, 2024",794024,44
"Nov 20, 2024",794068,44
"Nov 21, 2024",794097,29
"Nov 22, 2024",794125,28
"Nov 23, 2024",794150,25
"Nov 24, 2024",794175,25
"Nov 25, 2024",794200,25
"Nov 26, 2024",794247,47
"Nov 27, 2024",794295,48
"Nov 28, 2024",794342,47
"Nov 29, 2024",794387,45
"Nov 30, 2024",794433,46
"Dec 1, 2024",794478,45
"Dec 2, 2024",794496,18
"Dec 3, 2024",794513,17
"Dec 4, 2024",794560,47
"Dec 5, 2024",794607,47
"Dec 6, 2024",794628,21
"Dec 7, 2024",794649,21
"Dec 8, 2024",794681,32
"Dec 9, 2024",794713,32
"Dec 10, 2024",794751,38
"Dec 11, 2024",794788,37
"Dec 12, 2024",794826,38
"Dec 13, 2024",794882,56
"Dec 14, 2024",794937,55
"Dec 15, 2024",794981,44
"Dec 16, 2024",795025,44
"Dec 17, 2024",795070,45
"Dec 18, 2024",795115,45
"Dec 19, 2024",795166,51
"Dec 20, 2024",795218,52
"Dec 21, 2024",795269,51
"Dec 22, 2024",795315,46
"Dec 23, 2024",795361,46
"Dec 24, 2024",795401,40
"Dec 25, 2024",795441,40
"Dec 26, 2024",795489,48
"Dec 27, 2024",795537,48
"Dec 28, 2024",795585,48
"Dec 29, 2024",795653,68
"Dec 30, 2024",795720,67
"Dec 31, 2024",795742,22
"Jan 1, 2025",795764,22
"Jan 2, 2025",795804,40
"Jan 3, 2025",795844,40
"Jan 4, 2025",795896,52
"Jan 5, 2025",795948,52
"Jan 6, 2025",796000,52
"Jan 7, 2025",796045,45
"Jan 8, 2025",796089,44
"Jan 9, 2025",796134,45
"Jan 10, 2025",796173,39
"Jan 11, 2025",796212,39
"Jan 12, 2025",796251,39
"Jan 13, 2025",796293,42
"Jan 14, 2025",796335,42
"Jan 15, 2025",796360,25
"Jan 16, 2025",796384,24
"Jan 17, 2025",796432,48
"Jan 18, 2025",796480,48
"Jan 19, 2025",796518,38
"Jan 20, 2025",796555,37
"Jan 21, 2025",796586,31
"Jan 22, 2025",796616,30
"Jan 23, 2025",796655,39
"Jan 24, 2025",796693,38
"Jan 25, 2025",796710,17
"Jan 26, 2025",796728,18
"Jan 27, 2025",796745,17
"Jan 28, 2025",796768,23
"Jan 29, 2025",796790,22
"Jan 30, 2025",796813,23
"Jan 31, 2025",796843,30
"Feb 1, 2025",796874,31
"Feb 2, 2025",796904,30
"Feb 3, 2025",796938,34
"Feb 4, 2025",796972,34
"Feb 5, 2025",797004,32
"Feb 6, 2025",797035,31
"Feb 7, 2025",797034,-1
"Feb 8, 2025",797033,-1
