Date,Likes,Change
"Jun 19, 2024",6212,0
"Jun 20, 2024",6211,-1
"Jun 21, 2024",6218,7
"Jun 22, 2024",6224,6
"Jun 23, 2024",6232,8
"Jun 24, 2024",6240,8
"Jun 25, 2024",6243,3
"Jun 26, 2024",6246,3
"Jun 27, 2024",6248,2
"Jun 28, 2024",6250,2
"Jun 29, 2024",6250,0
"Jun 30, 2024",6250,0
"Jul 1, 2024",6250,0
"Jul 2, 2024",6249,-1
"Jul 3, 2024",6251,2
"Jul 4, 2024",6253,2
"Jul 5, 2024",6254,1
"Jul 6, 2024",6254,0
"Jul 7, 2024",6254,0
"Jul 8, 2024",6254,0
"Jul 9, 2024",6255,1
"Jul 10, 2024",6255,0
"Jul 11, 2024",6255,0
"Jul 12, 2024",6255,0
"Jul 13, 2024",6256,1
"Jul 14, 2024",6256,0
"Jul 15, 2024",6256,0
"Jul 16, 2024",6256,0
"Jul 17, 2024",6257,1
"Jul 18, 2024",6257,0
"Jul 19, 2024",6257,0
"Jul 20, 2024",6257,0
"Jul 21, 2024",6257,0
"Jul 22, 2024",6258,1
"Jul 23, 2024",6258,0
"Jul 24, 2024",6258,0
"Jul 25, 2024",6258,0
"Jul 26, 2024",6259,1
"Jul 27, 2024",6259,0
"Jul 28, 2024",6259,0
"Jul 29, 2024",6259,0
"Jul 30, 2024",6259,0
"Jul 31, 2024",6261,2
"Aug 1, 2024",6263,2
"Aug 2, 2024",6264,1
"Aug 3, 2024",6265,1
"Aug 4, 2024",6267,2
"Aug 5, 2024",6268,1
"Aug 6, 2024",6268,0
"Aug 7, 2024",6268,0
"Aug 8, 2024",6268,0
"Aug 9, 2024",6267,-1
"Aug 10, 2024",6266,-1
"Aug 11, 2024",6264,-2
"Aug 12, 2024",6265,1
"Aug 13, 2024",6265,0
"Aug 14, 2024",6265,0
"Aug 15, 2024",6265,0
"Aug 16, 2024",6266,1
"Aug 17, 2024",6266,0
"Aug 18, 2024",6266,0
"Aug 19, 2024",6266,0
"Aug 20, 2024",6267,1
"Aug 21, 2024",6267,0
"Aug 22, 2024",6267,0
"Aug 23, 2024",6267,0
"Aug 24, 2024",6268,1
"Aug 25, 2024",6268,0
"Aug 26, 2024",6269,1
"Aug 27, 2024",6270,1
"Aug 28, 2024",6270,0
"Aug 29, 2024",6270,0
"Aug 30, 2024",6270,0
"Aug 31, 2024",6270,0
"Sep 1, 2024",6270,0
"Sep 2, 2024",6270,0
"Sep 3, 2024",6271,1
"Sep 4, 2024",6271,0
"Sep 5, 2024",6271,0
"Sep 6, 2024",6271,0
"Sep 7, 2024",6275,4
"Sep 8, 2024",6279,4
"Sep 9, 2024",6281,2
"Sep 10, 2024",6283,2
"Sep 11, 2024",6283,0
"Sep 12, 2024",6283,0
"Sep 13, 2024",6284,1
"Sep 14, 2024",6284,0
"Sep 15, 2024",6285,1
"Sep 16, 2024",6285,0
"Sep 17, 2024",6286,1
"Sep 18, 2024",6287,1
"Sep 19, 2024",6287,0
"Sep 20, 2024",6286,-1
"Sep 21, 2024",6286,0
"Sep 22, 2024",6285,-1
"Sep 23, 2024",6285,0
"Sep 24, 2024",6285,0
"Sep 25, 2024",6286,1
"Sep 26, 2024",6286,0
"Sep 27, 2024",6287,1
"Sep 28, 2024",6287,0
"Sep 29, 2024",6287,0
"Sep 30, 2024",6287,0
"Oct 1, 2024",6288,1
"Oct 2, 2024",6288,0
"Oct 3, 2024",6288,0
"Oct 4, 2024",6288,0
"Oct 5, 2024",6288,0
"Oct 6, 2024",6288,0
"Oct 7, 2024",6289,1
"Oct 8, 2024",6289,0
"Oct 9, 2024",6290,1
"Oct 10, 2024",6290,0
"Oct 11, 2024",6290,0
"Oct 12, 2024",6290,0
"Oct 13, 2024",6290,0
"Oct 14, 2024",6289,-1
"Oct 15, 2024",6290,1
"Oct 16, 2024",6290,0
"Oct 17, 2024",6290,0
"Oct 18, 2024",6289,-1
"Oct 19, 2024",6290,1
"Oct 20, 2024",6291,1
"Oct 21, 2024",6292,1
"Oct 22, 2024",6292,0
"Oct 23, 2024",6292,0
"Oct 24, 2024",6292,0
"Oct 25, 2024",6292,0
"Oct 26, 2024",6292,0
"Oct 27, 2024",6293,1
"Oct 28, 2024",6294,1
"Oct 29, 2024",6294,0
"Oct 30, 2024",6295,1
"Oct 31, 2024",6295,0
"Nov 1, 2024",6296,1
"Nov 2, 2024",6296,0
"Nov 3, 2024",6297,1
"Nov 4, 2024",6297,0
"Nov 5, 2024",6297,0
"Nov 6, 2024",6297,0
"Nov 7, 2024",6297,0
"Nov 8, 2024",6298,1
"Nov 9, 2024",6298,0
"Nov 10, 2024",6298,0
"Nov 11, 2024",6297,-1
"Nov 12, 2024",6297,0
"Nov 13, 2024",6297,0
"Nov 14, 2024",6297,0
"Nov 15, 2024",6297,0
"Nov 16, 2024",6296,-1
"Nov 17, 2024",6296,0
"Nov 18, 2024",6296,0
"Nov 19, 2024",6297,1
"Nov 20, 2024",6297,0
"Nov 21, 2024",6298,1
"Nov 22, 2024",6298,0
"Nov 23, 2024",6299,1
"Nov 24, 2024",6299,0
"Nov 25, 2024",6298,-1
"Nov 26, 2024",6298,0
"Nov 27, 2024",6297,-1
"Nov 28, 2024",6297,0
"Nov 29, 2024",6297,0
"Nov 30, 2024",6297,0
"Dec 1, 2024",6296,-1
"Dec 2, 2024",6295,-1
"Dec 3, 2024",6295,0
"Dec 4, 2024",6295,0
"Dec 5, 2024",6296,1
"Dec 6, 2024",6296,0
"Dec 7, 2024",6296,0
"Dec 8, 2024",6296,0
"Dec 9, 2024",6296,0
"Dec 10, 2024",6296,0
"Dec 11, 2024",6296,0
"Dec 12, 2024",6296,0
"Dec 13, 2024",6297,1
"Dec 14, 2024",6297,0
"Dec 15, 2024",6297,0
"Dec 16, 2024",6297,0
"Dec 17, 2024",6297,0
"Dec 18, 2024",6297,0
"Dec 19, 2024",6298,1
"Dec 20, 2024",6298,0
"Dec 21, 2024",6297,-1
"Dec 22, 2024",6297,0
"Dec 23, 2024",6296,-1
"Dec 24, 2024",6297,1
"Dec 25, 2024",6298,1
"Dec 26, 2024",6298,0
"Dec 27, 2024",6297,-1
"Dec 28, 2024",6297,0
"Dec 29, 2024",6297,0
"Dec 30, 2024",6296,-1
"Dec 31, 2024",6296,0
"Jan 1, 2025",6296,0
"Jan 2, 2025",6296,0
"Jan 3, 2025",6295,-1
"Jan 4, 2025",6295,0
"Jan 5, 2025",6295,0
"Jan 6, 2025",6295,0
"Jan 7, 2025",6295,0
"Jan 8, 2025",6295,0
"Jan 9, 2025",6295,0
"Jan 10, 2025",6295,0
"Jan 11, 2025",6295,0
"Jan 12, 2025",6296,1
"Jan 13, 2025",6296,0
"Jan 14, 2025",6296,0
"Jan 15, 2025",6296,0
"Jan 16, 2025",6296,0
"Jan 17, 2025",6296,0
"Jan 18, 2025",6296,0
"Jan 19, 2025",6296,0
"Jan 20, 2025",6296,0
"Jan 21, 2025",6296,0
"Jan 22, 2025",6297,1
"Jan 23, 2025",6297,0
"Jan 24, 2025",6297,0
"Jan 25, 2025",6298,1
"Jan 26, 2025",6298,0
"Jan 27, 2025",6298,0
"Jan 28, 2025",6298,0
"Jan 29, 2025",6298,0
"Jan 30, 2025",6298,0
"Jan 31, 2025",6298,0
"Feb 1, 2025",6298,0
"Feb 2, 2025",6298,0
"Feb 3, 2025",6299,1
"Feb 4, 2025",6299,0
"Feb 5, 2025",6300,1
"Feb 6, 2025",6300,0
"Feb 7, 2025",6299,-1
"Feb 8, 2025",6298,-1
"Feb 9, 2025",6297,-1
"Feb 10, 2025",6297,0
"Feb 11, 2025",6298,1
"Feb 12, 2025",6298,0
"Feb 13, 2025",6298,0
"Feb 14, 2025",6298,0
"Feb 15, 2025",6298,0
"Feb 16, 2025",6298,0
"Feb 17, 2025",6297,-1
"Feb 18, 2025",6297,0
"Feb 19, 2025",6297,0
"Feb 20, 2025",6298,1
"Feb 21, 2025",6298,0
"Feb 22, 2025",6298,0
"Feb 23, 2025",6299,1
"Feb 24, 2025",6299,0
"Feb 25, 2025",6299,0
"Feb 26, 2025",6299,0
"Feb 27, 2025",6298,-1
"Feb 28, 2025",6298,0
"Mar 1, 2025",6298,0
"Mar 2, 2025",6298,0
"Mar 3, 2025",6298,0
"Mar 4, 2025",6298,0
"Mar 5, 2025",6298,0
"Mar 6, 2025",6298,0
"Mar 7, 2025",6298,0
"Mar 8, 2025",6298,0
"Mar 9, 2025",6298,0
"Mar 10, 2025",6298,0
"Mar 11, 2025",6298,0
"Mar 12, 2025",6298,0
"Mar 13, 2025",6298,0
"Mar 14, 2025",6298,0
"Mar 15, 2025",6297,-1
"Mar 16, 2025",6297,0
"Mar 17, 2025",6297,0
"Mar 18, 2025",6297,0
"Mar 19, 2025",6298,1
"Mar 20, 2025",6298,0
"Mar 21, 2025",6298,0
"Mar 22, 2025",6298,0
"Mar 23, 2025",6297,-1
"Mar 24, 2025",6298,1
"Mar 25, 2025",6298,0
"Mar 26, 2025",6299,1
"Mar 27, 2025",6299,0
"Mar 28, 2025",6299,0
"Mar 29, 2025",6299,0
"Mar 30, 2025",6299,0
"Mar 31, 2025",6299,0
"Apr 1, 2025",6299,0
"Apr 2, 2025",6299,0
"Apr 3, 2025",6299,0
"Apr 4, 2025",6299,0
"Apr 5, 2025",6299,0
"Apr 6, 2025",6299,0
"Apr 7, 2025",6299,0
"Apr 8, 2025",6299,0
"Apr 9, 2025",6300,1
"Apr 10, 2025",6300,0
"Apr 11, 2025",6300,0
"Apr 12, 2025",6300,0
"Apr 13, 2025",6300,0
"Apr 14, 2025",6300,0
"Apr 15, 2025",6300,0
"Apr 16, 2025",6300,0
"Apr 17, 2025",6301,1
"Apr 18, 2025",6302,1
"Apr 19, 2025",6302,0
"Apr 20, 2025",6303,1
"Apr 21, 2025",6303,0
"Apr 22, 2025",6304,1
"Apr 23, 2025",6304,0
"Apr 24, 2025",6304,0
"Apr 25, 2025",6304,0
"Apr 26, 2025",6304,0
"Apr 27, 2025",6304,0
"Apr 28, 2025",6304,0
"Apr 29, 2025",6304,0
"Apr 30, 2025",6303,-1
"May 1, 2025",6303,0
"May 2, 2025",6303,0
"May 3, 2025",6304,1
"May 4, 2025",6304,0
"May 5, 2025",6304,0
"May 6, 2025",6304,0
"May 7, 2025",6304,0
"May 8, 2025",6304,0
"May 9, 2025",6304,0
"May 10, 2025",6304,0
"May 11, 2025",6305,1
"May 12, 2025",6306,1
"May 13, 2025",6307,1
"May 14, 2025",6307,0
"May 15, 2025",6306,-1
"May 16, 2025",6306,0
"May 17, 2025",6305,-1
"May 18, 2025",6305,0
"May 19, 2025",6304,-1
"May 20, 2025",6304,0
"May 21, 2025",6304,0
"May 22, 2025",6304,0
"May 23, 2025",6304,0
"May 24, 2025",6305,1
"May 25, 2025",6305,0
"May 26, 2025",6305,0
"May 27, 2025",6305,0
"May 28, 2025",6304,-1
"May 29, 2025",6304,0
"May 30, 2025",6304,0
"May 31, 2025",6304,0
"Jun 1, 2025",6304,0
"Jun 2, 2025",6304,0
"Jun 3, 2025",6303,-1
"Jun 4, 2025",6303,0
"Jun 5, 2025",6304,1
"Jun 6, 2025",6305,1
"Jun 7, 2025",6306,1
"Jun 8, 2025",6306,0
"Jun 9, 2025",6306,0
"Jun 10, 2025",6306,0
"Jun 11, 2025",6305,-1
"Jun 12, 2025",6305,0
"Jun 13, 2025",6304,-1
"Jun 14, 2025",6305,1
"Jun 15, 2025",6305,0
"Jun 16, 2025",6305,0
"Jun 17, 2025",6305,0
"Jun 18, 2025",6305,0
"Jun 19, 2025",6305,0
"Jun 20, 2025",6305,0
"Jun 21, 2025",6305,0
"Jun 22, 2025",6306,1
"Jun 23, 2025",6306,0
"Jun 24, 2025",6306,0
"Jun 25, 2025",6306,0
"Jun 26, 2025",6306,0
"Jun 27, 2025",6306,0
"Jun 28, 2025",6306,0
"Jun 29, 2025",6306,0
"Jun 30, 2025",6306,0
"Jul 1, 2025",6306,0
"Jul 2, 2025",6306,0
"Jul 3, 2025",6306,0
"Jul 4, 2025",6306,0
"Jul 5, 2025",6306,0
"Jul 6, 2025",6306,0
"Jul 7, 2025",6307,1
"Jul 8, 2025",6307,0
"Jul 9, 2025",6307,0
"Jul 10, 2025",6307,0
"Jul 11, 2025",6307,0
"Jul 12, 2025",6307,0
"Jul 13, 2025",6307,0
"Jul 14, 2025",6307,0
"Jul 15, 2025",6307,0
"Jul 16, 2025",6307,0
"Jul 17, 2025",6307,0
"Jul 18, 2025",6307,0
"Jul 19, 2025",6307,0
"Jul 20, 2025",6307,0
"Jul 21, 2025",6308,1
"Jul 22, 2025",6308,0
"Jul 23, 2025",6308,0
"Jul 24, 2025",6308,0
"Jul 25, 2025",6308,0
"Jul 26, 2025",6308,0
"Jul 27, 2025",6308,0
"Jul 28, 2025",6308,0
"Jul 29, 2025",6308,0
"Jul 30, 2025",6308,0
"Jul 31, 2025",6308,0
"Aug 1, 2025",6308,0
"Aug 2, 2025",6308,0
"Aug 3, 2025",6308,0
"Aug 4, 2025",6308,0
"Aug 5, 2025",6309,1
"Aug 6, 2025",6309,0
"Aug 7, 2025",6309,0
"Aug 8, 2025",6309,0
"Aug 9, 2025",6309,0
"Aug 10, 2025",6309,0
"Aug 11, 2025",6309,0
"Aug 12, 2025",6309,0
"Aug 13, 2025",6309,0
"Aug 14, 2025",6308,-1
"Aug 15, 2025",6308,0
"Aug 16, 2025",6308,0
"Aug 17, 2025",6309,1
"Aug 18, 2025",6309,0
"Aug 19, 2025",6309,0
"Aug 20, 2025",6308,-1
"Aug 21, 2025",6308,0
"Aug 22, 2025",6308,0
"Aug 23, 2025",6307,-1
"Aug 24, 2025",6305,-2
"Aug 25, 2025",6305,0
"Aug 26, 2025",6305,0
"Aug 27, 2025",6304,-1
"Aug 28, 2025",6303,-1
"Aug 29, 2025",6303,0
"Aug 30, 2025",6303,0
"Aug 31, 2025",6303,0
"Sep 1, 2025",6303,0
"Sep 2, 2025",6303,0
"Sep 3, 2025",6303,0
"Sep 4, 2025",6303,0
"Sep 5, 2025",6303,0
"Sep 6, 2025",6303,0
"Sep 7, 2025",6303,0
"Sep 8, 2025",6303,0
"Sep 9, 2025",6302,-1
"Sep 10, 2025",6302,0
"Sep 11, 2025",6302,0
"Sep 12, 2025",6304,2
"Sep 13, 2025",6305,1
"Sep 14, 2025",6305,0
"Sep 15, 2025",6305,0
"Sep 16, 2025",6304,-1
"Sep 17, 2025",6304,0
"Sep 18, 2025",6304,0
"Sep 19, 2025",6304,0
"Sep 20, 2025",6304,0
"Sep 21, 2025",6304,0
"Sep 22, 2025",6304,0
"Sep 23, 2025",6304,0
"Sep 24, 2025",6304,0
"Sep 25, 2025",6304,0
"Sep 26, 2025",6305,1
"Sep 27, 2025",6305,0
"Sep 28, 2025",6305,0
"Sep 29, 2025",6305,0
"Sep 30, 2025",6305,0
"Oct 1, 2025",6305,0
"Oct 2, 2025",6305,0
"Oct 3, 2025",6305,0
"Oct 4, 2025",6305,0
"Oct 5, 2025",6305,0
"Oct 6, 2025",6305,0
"Oct 7, 2025",6304,-1
"Oct 8, 2025",6305,1
"Oct 9, 2025",6305,0
"Oct 10, 2025",6307,2
"Oct 11, 2025",6308,1
"Oct 12, 2025",6308,0
"Oct 13, 2025",6308,0
"Oct 14, 2025",6308,0
"Oct 15, 2025",6307,-1
"Oct 16, 2025",6307,0
"Oct 17, 2025",6307,0
"Oct 18, 2025",6307,0
"Oct 19, 2025",6307,0
"Oct 20, 2025",6308,1
"Oct 21, 2025",6308,0
"Oct 22, 2025",6308,0
"Oct 23, 2025",6307,-1
"Oct 24, 2025",6307,0
"Oct 25, 2025",6307,0
"Oct 26, 2025",6307,0
"Oct 27, 2025",6307,0
"Oct 28, 2025",6307,0
"Oct 29, 2025",6306,-1
"Oct 30, 2025",6306,0
"Oct 31, 2025",6305,-1
"Nov 1, 2025",6305,0
"Nov 2, 2025",6305,0
"Nov 3, 2025",6305,0
"Nov 4, 2025",6305,0
"Nov 5, 2025",6306,1
"Nov 6, 2025",6306,0
"Nov 7, 2025",6306,0
"Nov 8, 2025",6305,-1
"Nov 9, 2025",6305,0
"Nov 10, 2025",6305,0
"Nov 11, 2025",6306,1
"Nov 12, 2025",6307,1
"Nov 13, 2025",6307,0
"Nov 14, 2025",6307,0
"Nov 15, 2025",6307,0
"Nov 16, 2025",6307,0
"Nov 17, 2025",6307,0
"Nov 18, 2025",6307,0
