Date,Total Views,Change
"May 15, 2019",99534,0
"May 16, 2019",99545,11
"May 17, 2019",99556,11
"May 18, 2019",99566,10
"May 19, 2019",99577,11
"May 20, 2019",99588,11
"May 21, 2019",99599,11
"May 22, 2019",99609,10
"May 23, 2019",99620,11
"May 24, 2019",99631,11
"May 25, 2019",99642,11
"May 26, 2019",99652,10
"May 27, 2019",99663,11
"May 28, 2019",99674,11
"May 29, 2019",99685,11
"May 30, 2019",99695,10
"May 31, 2019",99706,11
"Jun 1, 2019",99717,11
"Jun 2, 2019",99728,11
"Jun 3, 2019",99739,11
"Jun 4, 2019",99749,10
"Jun 5, 2019",99760,11
"Jun 6, 2019",99771,11
"Jun 7, 2019",99782,11
"Jun 8, 2019",99792,10
"Jun 9, 2019",99803,11
"Jun 10, 2019",99814,11
"Jun 11, 2019",99825,11
"Jun 12, 2019",99835,10
"Jun 13, 2019",99846,11
"Jun 14, 2019",99857,11
"Jun 15, 2019",99868,11
"Jun 16, 2019",99879,11
"Jun 17, 2019",99889,10
"Jun 18, 2019",99900,11
"Jun 19, 2019",99911,11
"Jun 20, 2019",99922,11
"Jun 21, 2019",99932,10
"Jun 22, 2019",99943,11
"Jun 23, 2019",99954,11
"Jun 24, 2019",99965,11
"Jun 25, 2019",99975,10
"Jun 26, 2019",99986,11
"Jun 27, 2019",99997,11
"Jun 28, 2019",100008,11
"Jun 29, 2019",100018,10
"Jun 30, 2019",100029,11
"Jul 1, 2019",100040,11
"Jul 2, 2019",100051,11
"Jul 3, 2019",100062,11
"Jul 4, 2019",100072,10
"Jul 5, 2019",100083,11
"Jul 6, 2019",100094,11
"Jul 7, 2019",100105,11
"Jul 8, 2019",100115,10
"Jul 9, 2019",100126,11
"Jul 10, 2019",100137,11
"Jul 11, 2019",100148,11
"Jul 12, 2019",100158,10
"Jul 13, 2019",100169,11
"Jul 14, 2019",100180,11
"Jul 15, 2019",100191,11
"Jul 16, 2019",100202,11
"Jul 17, 2019",100212,10
"Jul 18, 2019",100223,11
"Jul 19, 2019",100234,11
"Jul 20, 2019",100245,11
"Jul 21, 2019",100255,10
"Jul 22, 2019",100266,11
"Jul 23, 2019",100277,11
"Jul 24, 2019",100288,11
"Jul 25, 2019",100298,10
"Jul 26, 2019",100309,11
"Jul 27, 2019",100320,11
"Jul 28, 2019",100331,11
"Jul 29, 2019",100341,10
"Jul 30, 2019",100352,11
"Jul 31, 2019",100363,11
"Aug 1, 2019",100368,5
"Aug 2, 2019",100373,5
"Aug 3, 2019",100380,7
"Aug 4, 2019",100385,5
"Aug 5, 2019",100390,5
"Aug 6, 2019",100394,4
"Aug 7, 2019",100403,9
"Aug 8, 2019",100406,3
"Aug 9, 2019",100415,9
"Aug 10, 2019",100422,7
"Aug 11, 2019",100433,11
"Aug 12, 2019",100439,6
"Aug 13, 2019",100443,4
"Aug 14, 2019",100454,11
"Aug 15, 2019",100463,9
"Aug 16, 2019",100473,10
"Aug 17, 2019",100484,11
"Aug 18, 2019",100492,8
"Aug 19, 2019",100495,3
"Aug 20, 2019",100504,9
"Aug 21, 2019",100510,6
"Aug 22, 2019",100519,9
"Aug 23, 2019",100528,9
"Aug 24, 2019",100534,6
"Aug 25, 2019",100545,11
"Aug 26, 2019",100554,9
"Aug 27, 2019",100561,7
"Aug 28, 2019",100565,4
"Aug 29, 2019",100574,9
"Aug 30, 2019",100584,10
"Aug 31, 2019",100599,15
"Sep 1, 2019",100611,12
"Sep 2, 2019",100618,7
"Sep 3, 2019",100623,5
"Sep 4, 2019",100635,12
"Sep 5, 2019",100644,9
"Sep 6, 2019",100661,17
"Sep 7, 2019",100680,19
"Sep 8, 2019",100696,16
"Sep 9, 2019",100709,13
"Sep 10, 2019",100714,5
"Sep 11, 2019",100724,10
"Sep 12, 2019",100735,11
"Sep 13, 2019",100745,10
"Sep 14, 2019",100757,12
"Sep 15, 2019",100768,11
"Sep 16, 2019",100769,1
"Sep 17, 2019",100775,6
"Sep 18, 2019",100786,11
"Sep 19, 2019",100792,6
"Sep 20, 2019",100801,9
"Sep 21, 2019",100814,13
"Sep 22, 2019",100818,4
"Sep 23, 2019",100831,13
"Sep 24, 2019",100835,4
"Sep 25, 2019",100838,3
"Sep 26, 2019",100845,7
"Sep 27, 2019",100850,5
"Sep 28, 2019",100854,4
"Sep 29, 2019",100859,5
"Sep 30, 2019",100863,4
"Oct 1, 2019",100868,5
"Oct 2, 2019",100872,4
"Oct 3, 2019",100877,5
"Oct 4, 2019",100881,4
"Oct 5, 2019",100886,5
"Oct 6, 2019",100890,4
"Oct 7, 2019",100895,5
"Oct 8, 2019",100899,4
"Oct 9, 2019",100904,5
"Oct 10, 2019",100908,4
"Oct 11, 2019",100912,4
"Oct 12, 2019",100917,5
"Oct 13, 2019",100921,4
"Oct 14, 2019",100925,4
"Oct 15, 2019",100930,5
"Oct 16, 2019",100934,4
"Oct 17, 2019",100938,4
"Oct 18, 2019",100942,4
"Oct 19, 2019",100947,5
"Oct 20, 2019",100951,4
"Oct 21, 2019",100955,4
"Oct 22, 2019",100960,5
"Oct 23, 2019",100964,4
"Oct 24, 2019",100968,4
"Oct 25, 2019",100973,5
"Oct 26, 2019",100977,4
"Oct 27, 2019",100981,4
"Oct 28, 2019",100986,5
"Oct 29, 2019",100990,4
"Oct 30, 2019",100994,4
"Oct 31, 2019",100999,5
"Nov 1, 2019",101003,4
"Nov 2, 2019",101007,4
"Nov 3, 2019",101012,5
"Nov 4, 2019",101016,4
"Nov 5, 2019",101020,4
"Nov 6, 2019",101025,5
"Nov 7, 2019",101029,4
"Nov 8, 2019",101033,4
"Nov 9, 2019",101037,4
"Nov 10, 2019",101042,5
"Nov 11, 2019",101046,4
"Nov 12, 2019",101050,4
"Nov 13, 2019",101055,5
"Nov 14, 2019",101059,4
"Nov 15, 2019",101063,4
"Nov 16, 2019",101068,5
"Nov 17, 2019",101072,4
"Nov 18, 2019",101076,4
"Nov 19, 2019",101081,5
"Nov 20, 2019",101085,4
"Nov 21, 2019",101089,4
"Nov 22, 2019",101094,5
"Nov 23, 2019",101098,4
"Nov 24, 2019",101102,4
"Nov 25, 2019",101107,5
"Nov 26, 2019",101111,4
"Nov 27, 2019",101115,4
"Nov 28, 2019",101120,5
"Nov 29, 2019",101124,4
"Nov 30, 2019",101128,4
"Dec 1, 2019",101132,4
"Dec 2, 2019",101137,5
"Dec 3, 2019",101141,4
"Dec 4, 2019",101145,4
"Dec 5, 2019",101150,5
"Dec 6, 2019",101154,4
"Dec 7, 2019",101158,4
"Dec 8, 2019",101163,5
"Dec 9, 2019",101167,4
"Dec 10, 2019",101171,4
"Dec 11, 2019",101176,5
"Dec 12, 2019",101180,4
"Dec 13, 2019",101184,4
"Dec 14, 2019",101189,5
"Dec 15, 2019",101193,4
"Dec 16, 2019",101197,4
"Dec 17, 2019",101202,5
"Dec 18, 2019",101206,4
"Dec 19, 2019",101210,4
"Dec 20, 2019",101215,5
"Dec 21, 2019",101219,4
"Dec 22, 2019",101223,4
"Dec 23, 2019",101227,4
"Dec 24, 2019",101232,5
"Dec 25, 2019",101236,4
"Dec 26, 2019",101240,4
"Dec 27, 2019",101245,5
"Dec 28, 2019",101249,4
"Dec 29, 2019",101253,4
"Dec 30, 2019",101258,5
"Dec 31, 2019",101262,4
"Jan 1, 2020",101267,5
"Jan 2, 2020",101272,5
"Jan 3, 2020",101276,4
"Jan 4, 2020",101281,5
"Jan 5, 2020",101286,5
"Jan 6, 2020",101291,5
"Jan 7, 2020",101296,5
"Jan 8, 2020",101300,4
"Jan 9, 2020",101305,5
"Jan 10, 2020",101310,5
"Jan 11, 2020",101315,5
"Jan 12, 2020",101319,4
"Jan 13, 2020",101324,5
"Jan 14, 2020",101329,5
"Jan 15, 2020",101334,5
"Jan 16, 2020",101339,5
"Jan 17, 2020",101343,4
"Jan 18, 2020",101348,5
"Jan 19, 2020",101353,5
"Jan 20, 2020",101358,5
"Jan 21, 2020",101363,5
"Jan 22, 2020",101367,4
"Jan 23, 2020",101372,5
"Jan 24, 2020",101377,5
"Jan 25, 2020",101382,5
"Jan 26, 2020",101386,4
"Jan 27, 2020",101391,5
"Jan 28, 2020",101396,5
"Jan 29, 2020",101401,5
"Jan 30, 2020",101406,5
"Jan 31, 2020",101410,4
"Feb 1, 2020",101415,5
"Feb 2, 2020",101420,5
"Feb 3, 2020",101425,5
"Feb 4, 2020",101430,5
"Feb 5, 2020",101434,4
"Feb 6, 2020",101439,5
"Feb 7, 2020",101444,5
"Feb 8, 2020",101449,5
"Feb 9, 2020",101453,4
"Feb 10, 2020",101458,5
"Feb 11, 2020",101463,5
"Feb 12, 2020",101472,9
"Feb 13, 2020",101481,9
"Feb 14, 2020",101490,9
"Feb 15, 2020",101499,9
"Feb 16, 2020",101508,9
"Feb 17, 2020",101517,9
"Feb 18, 2020",101526,9
"Feb 19, 2020",101534,8
"Feb 20, 2020",101543,9
"Feb 21, 2020",101552,9
"Feb 22, 2020",101561,9
"Feb 23, 2020",101570,9
"Feb 24, 2020",101579,9
"Feb 25, 2020",101588,9
"Feb 26, 2020",101597,9
"Feb 27, 2020",101607,10
"Feb 28, 2020",101618,11
"Feb 29, 2020",101628,10
"Mar 1, 2020",101640,12
"Mar 2, 2020",101647,7
"Mar 3, 2020",101654,7
"Mar 4, 2020",101661,7
"Mar 5, 2020",101668,7
"Mar 6, 2020",101675,7
"Mar 7, 2020",101683,8
"Mar 8, 2020",101690,7
"Mar 9, 2020",101697,7
"Mar 10, 2020",101704,7
"Mar 11, 2020",101711,7
"Mar 12, 2020",101718,7
"Mar 13, 2020",101725,7
"Mar 14, 2020",101732,7
"Mar 15, 2020",101739,7
"Mar 16, 2020",101746,7
"Mar 17, 2020",101753,7
"Mar 18, 2020",101761,8
"Mar 19, 2020",101768,7
"Mar 20, 2020",101775,7
"Mar 21, 2020",101782,7
"Mar 22, 2020",101789,7
"Mar 23, 2020",101796,7
"Mar 24, 2020",101803,7
"Mar 25, 2020",101810,7
"Mar 26, 2020",101817,7
"Mar 27, 2020",101824,7
"Mar 28, 2020",101831,7
"Mar 29, 2020",101839,8
"Mar 30, 2020",101846,7
"Mar 31, 2020",101853,7
"Apr 1, 2020",101860,7
"Apr 2, 2020",101867,7
"Apr 3, 2020",101874,7
"Apr 4, 2020",101885,11
"Apr 5, 2020",101895,10
"Apr 6, 2020",101906,11
"Apr 7, 2020",101916,10
"Apr 8, 2020",101927,11
"Apr 9, 2020",101938,11
"Apr 10, 2020",101948,10
"Apr 11, 2020",101959,11
"Apr 12, 2020",101969,10
"Apr 13, 2020",101980,11
"Apr 14, 2020",101991,11
"Apr 15, 2020",102001,10
"Apr 16, 2020",102012,11
"Apr 17, 2020",102022,10
"Apr 18, 2020",102033,11
"Apr 19, 2020",102043,10
"Apr 20, 2020",102054,11
"Apr 21, 2020",102065,11
"Apr 22, 2020",102075,10
"Apr 23, 2020",102086,11
"Apr 24, 2020",102096,10
"Apr 25, 2020",102107,11
"Apr 26, 2020",102110,3
"Apr 27, 2020",102120,10
"Apr 28, 2020",102129,9
"Apr 29, 2020",102139,10
"Apr 30, 2020",102148,9
"May 1, 2020",102158,10
"May 2, 2020",102168,10
"May 3, 2020",102177,9
