Date,Total Views,Change
"May 15, 2022",123007642,0
"May 16, 2022",123036900,29258
"May 17, 2022",125302675,2265775
"May 18, 2022",127539936,2237261
"May 19, 2022",129808031,2268095
"May 20, 2022",132088080,2280049
"May 21, 2022",134578714,2490634
"May 22, 2022",137058392,2479678
"May 23, 2022",139341569,2283177
"May 24, 2022",141475532,2133963
"May 25, 2022",143692584,2217052
"May 26, 2022",145960885,2268301
"May 27, 2022",148208533,2247648
"May 28, 2022",150632575,2424042
"May 29, 2022",153069028,2436453
"May 30, 2022",155194924,2125896
"May 31, 2022",157309340,2114416
"Jun 1, 2022",159314507,2005167
"Jun 2, 2022",161356112,2041605
"Jun 3, 2022",163323971,1967859
"Jun 4, 2022",165332338,2008367
"Jun 5, 2022",167191111,1858773
"Jun 6, 2022",168944088,1752977
"Jun 7, 2022",170633493,1689405
"Jun 8, 2022",172327883,1694390
"Jun 9, 2022",173876791,1548908
"Jun 10, 2022",175526036,1649245
"Jun 11, 2022",177284995,1758959
"Jun 12, 2022",179087989,1802994
"Jun 13, 2022",180708139,1620150
"Jun 14, 2022",182398784,1690645
"Jun 15, 2022",184474134,2075350
"Jun 16, 2022",186662151,2188017
"Jun 17, 2022",188998058,2335907
"Jun 18, 2022",191589676,2591618
"Jun 19, 2022",194257091,2667415
"Jun 20, 2022",196576406,2319315
"Jun 21, 2022",198907603,2331197
"Jun 22, 2022",201196924,2289321
"Jun 23, 2022",203562152,2365228
"Jun 24, 2022",205866597,2304445
"Jun 25, 2022",208327293,2460696
"Jun 26, 2022",210782196,2454903
"Jun 27, 2022",212818034,2035838
"Jun 28, 2022",214913062,2095028
"Jun 29, 2022",216837765,1924703
"Jun 30, 2022",218870566,2032801
"Jul 1, 2022",221063104,2192538
"Jul 2, 2022",223656870,2593766
"Jul 3, 2022",226514570,2857700
"Jul 4, 2022",228965208,2450638
"Jul 5, 2022",231569928,2604720
"Jul 6, 2022",234156431,2586503
"Jul 7, 2022",236683336,2526905
"Jul 8, 2022",239164546,2481210
"Jul 9, 2022",242192677,3028131
"Jul 10, 2022",245295091,3102414
"Jul 11, 2022",248012365,2717274
"Jul 12, 2022",250656682,2644317
"Jul 13, 2022",253306852,2650170
"Jul 14, 2022",256567523,3260671
"Jul 15, 2022",259183762,2616239
"Jul 16, 2022",262181880,2998118
"Jul 17, 2022",265237571,3055691
"Jul 18, 2022",267659691,2422120
"Jul 19, 2022",270092113,2432422
"Jul 20, 2022",272567731,2475618
"Jul 21, 2022",275041200,2473469
"Jul 22, 2022",277493316,2452116
"Jul 23, 2022",280270423,2777107
"Jul 24, 2022",283062947,2792524
"Jul 25, 2022",285189882,2126935
"Jul 26, 2022",287368142,2178260
"Jul 27, 2022",289562716,2194574
"Jul 28, 2022",291656931,2094215
"Jul 29, 2022",293770163,2113232
"Jul 30, 2022",296178726,2408563
"Jul 31, 2022",298698707,2519981
"Aug 1, 2022",300650446,1951739
"Aug 2, 2022",302639716,1989270
"Aug 3, 2022",304651990,2012274
"Aug 4, 2022",306636835,1984845
"Aug 5, 2022",308668574,2031739
"Aug 6, 2022",310889898,2221324
"Aug 7, 2022",313171918,2282020
"Aug 8, 2022",314888261,1716343
"Aug 9, 2022",316712568,1824307
"Aug 10, 2022",318480062,1767494
"Aug 11, 2022",320636982,2156920
"Aug 12, 2022",322598534,1961552
"Aug 13, 2022",324694805,2096271
"Aug 14, 2022",326944683,2249878
"Aug 15, 2022",328796595,1851912
"Aug 16, 2022",330426135,1629540
"Aug 17, 2022",332056464,1630329
"Aug 18, 2022",333747593,1691129
"Aug 19, 2022",335572993,1825400
"Aug 20, 2022",337493035,1920042
"Aug 21, 2022",339504349,2011314
"Aug 22, 2022",340983608,1479259
"Aug 23, 2022",342540274,1556666
"Aug 24, 2022",344094511,1554237
"Aug 25, 2022",345550660,1456149
"Aug 26, 2022",347017664,1467004
"Aug 27, 2022",348663225,1645561
"Aug 28, 2022",350372389,1709164
"Aug 29, 2022",351684779,1312390
"Aug 30, 2022",353140462,1455683
"Aug 31, 2022",354560863,1420401
"Sep 1, 2022",355906319,1345456
"Sep 2, 2022",357305672,1399353
"Sep 3, 2022",358994439,1688767
"Sep 4, 2022",360753946,1759507
"Sep 5, 2022",362344134,1590188
"Sep 6, 2022",363718582,1374448
"Sep 7, 2022",365077299,1358717
"Sep 8, 2022",366460313,1383014
"Sep 9, 2022",367880000,1419687
"Sep 10, 2022",369467549,1587549
"Sep 11, 2022",371051995,1584446
"Sep 12, 2022",372255754,1203759
"Sep 13, 2022",373494012,1238258
"Sep 14, 2022",374771742,1277730
"Sep 15, 2022",376043873,1272131
"Sep 16, 2022",377298981,1255108
"Sep 17, 2022",378764062,1465081
"Sep 18, 2022",380242508,1478446
"Sep 19, 2022",381325565,1083057
"Sep 20, 2022",382444688,1119123
"Sep 21, 2022",383618607,1173919
"Sep 22, 2022",384827795,1209188
"Sep 23, 2022",386097232,1269437
"Sep 24, 2022",387463934,1366702
"Sep 25, 2022",388851594,1387660
"Sep 26, 2022",389884917,1033323
"Sep 27, 2022",390896341,1011424
"Sep 28, 2022",391922657,1026316
"Sep 29, 2022",393014911,1092254
"Sep 30, 2022",394143777,1128866
"Oct 1, 2022",395406251,1262474
"Oct 2, 2022",396698400,1292149
"Oct 3, 2022",397784058,1085658
"Oct 4, 2022",398956227,1172169
"Oct 5, 2022",400167181,1210954
"Oct 6, 2022",401205695,1038514
"Oct 7, 2022",402291842,1086147
"Oct 8, 2022",403515212,1223370
"Oct 9, 2022",404635630,1120418
"Oct 10, 2022",405615040,979410
"Oct 11, 2022",406544490,929450
"Oct 12, 2022",407541822,997332
"Oct 13, 2022",408537187,995365
"Oct 14, 2022",409589969,1052782
"Oct 15, 2022",410952513,1362544
"Oct 16, 2022",412283372,1330859
"Oct 17, 2022",413266958,983586
"Oct 18, 2022",414263316,996358
"Oct 19, 2022",415311905,1048589
"Oct 20, 2022",416385260,1073355
"Oct 21, 2022",417463820,1078560
"Oct 22, 2022",418695928,1232108
"Oct 23, 2022",419949860,1253932
"Oct 24, 2022",421078503,1128643
"Oct 25, 2022",422139431,1060928
"Oct 26, 2022",423330687,1191256
"Oct 27, 2022",424452293,1121606
"Oct 28, 2022",425442182,989889
"Oct 29, 2022",426488445,1046263
"Oct 30, 2022",427514447,1026002
"Oct 31, 2022",428323062,808615
"Nov 1, 2022",429127417,804355
"Nov 2, 2022",429905527,778110
"Nov 3, 2022",430699092,793565
"Nov 4, 2022",432072242,1373150
"Nov 5, 2022",433445392,1373150
"Nov 6, 2022",433464292,18900
"Nov 7, 2022",434238214,773922
"Nov 8, 2022",435026711,788497
"Nov 9, 2022",435700890,674179
"Nov 10, 2022",436313566,612676
"Nov 11, 2022",437024407,710841
"Nov 12, 2022",437846148,821741
"Nov 13, 2022",438666660,820512
"Nov 14, 2022",439335902,669242
"Nov 15, 2022",439954569,618667
"Nov 16, 2022",440586015,631446
"Nov 17, 2022",441279176,693161
"Nov 18, 2022",442043855,764679
"Nov 19, 2022",443006528,962673
"Nov 20, 2022",443962265,955737
"Nov 21, 2022",444640900,678635
"Nov 22, 2022",445337693,696793
"Nov 23, 2022",446036992,699299
"Nov 24, 2022",446757514,720522
"Nov 25, 2022",447513599,756085
"Nov 26, 2022",448392354,878755
"Nov 27, 2022",449338704,946350
"Nov 28, 2022",450183921,845217
"Nov 29, 2022",451011894,827973
"Nov 30, 2022",451838168,826274
"Dec 1, 2022",452616379,778211
"Dec 2, 2022",453464966,848587
"Dec 3, 2022",454443422,978456
"Dec 4, 2022",455442789,999367
"Dec 5, 2022",456201085,758296
"Dec 6, 2022",456983393,782308
"Dec 7, 2022",457748586,765193
"Dec 8, 2022",458506332,757746
"Dec 9, 2022",459306044,799712
"Dec 10, 2022",460238380,932336
"Dec 11, 2022",461218187,979807
"Dec 12, 2022",462031287,813100
"Dec 13, 2022",462903419,872132
"Dec 14, 2022",463767179,863760
"Dec 15, 2022",464619271,852092
"Dec 16, 2022",465478759,859488
"Dec 17, 2022",466465450,986691
"Dec 18, 2022",467490923,1025473
