Date,Likes,Change
"May 27, 2019",60080,0
"May 28, 2019",60080,0
"May 29, 2019",60080,0
"May 30, 2019",60080,0
"May 31, 2019",60080,0
"Jun 1, 2019",60080,0
"Jun 2, 2019",60080,0
"Jun 3, 2019",60080,0
"Jun 4, 2019",60080,0
"Jun 5, 2019",60080,0
"Jun 6, 2019",60080,0
"Jun 7, 2019",60080,0
"Jun 8, 2019",60080,0
"Jun 9, 2019",60080,0
"Jun 10, 2019",60173,93
"Jun 11, 2019",60266,93
"Jun 12, 2019",60359,93
"Jun 13, 2019",60453,94
"Jun 14, 2019",60546,93
"Jun 15, 2019",60639,93
"Jun 16, 2019",60732,93
"Jun 17, 2019",60753,21
"Jun 18, 2019",60775,22
"Jun 19, 2019",60796,21
"Jun 20, 2019",60817,21
"Jun 21, 2019",60838,21
"Jun 22, 2019",60858,20
"Jun 23, 2019",60879,21
"Jun 24, 2019",60898,19
"Jun 25, 2019",60903,5
"Jun 26, 2019",60925,22
"Jun 27, 2019",60940,15
"Jun 28, 2019",60956,16
"Jun 29, 2019",60973,17
"Jun 30, 2019",60995,22
"Jul 1, 2019",61026,31
"Jul 2, 2019",61049,23
"Jul 3, 2019",61059,10
"Jul 4, 2019",61085,26
"Jul 5, 2019",61111,26
"Jul 6, 2019",61126,15
"Jul 7, 2019",61152,26
"Jul 8, 2019",61165,13
"Jul 9, 2019",61184,19
"Jul 10, 2019",61203,19
"Jul 11, 2019",61224,21
"Jul 12, 2019",61239,15
"Jul 13, 2019",61257,18
"Jul 14, 2019",61277,20
"Jul 15, 2019",61299,22
"Jul 16, 2019",61333,34
"Jul 17, 2019",61350,17
"Jul 18, 2019",61373,23
"Jul 19, 2019",61394,21
"Jul 20, 2019",61417,23
"Jul 21, 2019",61439,22
"Jul 22, 2019",61453,14
"Jul 23, 2019",61467,14
"Jul 24, 2019",61477,10
"Jul 25, 2019",61501,24
"Jul 26, 2019",61510,9
"Jul 27, 2019",61522,12
"Jul 28, 2019",61565,43
"Jul 29, 2019",61583,18
"Jul 30, 2019",61601,18
"Jul 31, 2019",61631,30
"Aug 1, 2019",61651,20
"Aug 2, 2019",61667,16
"Aug 3, 2019",61687,20
"Aug 4, 2019",61697,10
"Aug 5, 2019",61716,19
"Aug 6, 2019",61731,15
"Aug 7, 2019",61744,13
"Aug 8, 2019",61759,15
"Aug 9, 2019",61780,21
"Aug 10, 2019",61806,26
"Aug 11, 2019",61832,26
"Aug 12, 2019",61851,19
"Aug 13, 2019",61868,17
"Aug 14, 2019",61887,19
"Aug 15, 2019",61903,16
"Aug 16, 2019",61929,26
"Aug 17, 2019",61952,23
"Aug 18, 2019",61987,35
"Aug 19, 2019",62013,26
"Aug 20, 2019",62032,19
"Aug 21, 2019",62064,32
"Aug 22, 2019",62095,31
"Aug 23, 2019",62124,29
"Aug 24, 2019",62133,9
"Aug 25, 2019",62153,20
"Aug 26, 2019",62160,7
"Aug 27, 2019",62195,35
"Aug 28, 2019",62208,13
"Aug 29, 2019",62233,25
"Aug 30, 2019",62261,28
"Aug 31, 2019",62290,29
"Sep 1, 2019",62317,27
"Sep 2, 2019",62337,20
"Sep 3, 2019",62361,24
"Sep 4, 2019",62378,17
"Sep 5, 2019",62396,18
"Sep 6, 2019",62420,24
"Sep 7, 2019",62436,16
"Sep 8, 2019",62473,37
"Sep 9, 2019",62495,22
"Sep 10, 2019",62515,20
"Sep 11, 2019",62525,10
"Sep 12, 2019",62549,24
"Sep 13, 2019",62568,19
"Sep 14, 2019",62606,38
"Sep 15, 2019",62629,23
"Sep 16, 2019",62645,16
"Sep 17, 2019",62664,19
"Sep 18, 2019",62693,29
"Sep 19, 2019",62719,26
"Sep 20, 2019",62753,34
"Sep 21, 2019",62785,32
"Sep 22, 2019",62809,24
"Sep 23, 2019",62839,30
"Sep 24, 2019",62863,24
"Sep 25, 2019",62889,26
"Sep 26, 2019",62919,30
"Sep 27, 2019",62936,17
"Sep 28, 2019",62953,17
"Sep 29, 2019",62970,17
"Sep 30, 2019",62987,17
"Oct 1, 2019",63004,17
"Oct 2, 2019",63021,17
"Oct 3, 2019",63038,17
"Oct 4, 2019",63055,17
"Oct 5, 2019",63072,17
"Oct 6, 2019",63089,17
"Oct 7, 2019",63106,17
"Oct 8, 2019",63123,17
"Oct 9, 2019",63140,17
"Oct 10, 2019",63156,16
"Oct 11, 2019",63183,27
"Oct 12, 2019",63210,27
"Oct 13, 2019",63229,19
"Oct 14, 2019",63249,20
"Oct 15, 2019",63268,19
"Oct 16, 2019",63287,19
"Oct 17, 2019",63306,19
"Oct 18, 2019",63326,20
"Oct 19, 2019",63345,19
"Oct 20, 2019",63364,19
"Oct 21, 2019",63384,20
"Oct 22, 2019",63403,19
"Oct 23, 2019",63422,19
"Oct 24, 2019",63441,19
"Oct 25, 2019",63461,20
"Oct 26, 2019",63480,19
"Oct 27, 2019",63499,19
"Oct 28, 2019",63519,20
"Oct 29, 2019",63538,19
"Oct 30, 2019",63557,19
"Oct 31, 2019",63576,19
"Nov 1, 2019",63596,20
"Nov 2, 2019",63615,19
"Nov 3, 2019",63634,19
"Nov 4, 2019",63654,20
"Nov 5, 2019",63673,19
"Nov 6, 2019",63692,19
"Nov 7, 2019",63711,19
"Nov 8, 2019",63731,20
"Nov 9, 2019",63750,19
"Nov 10, 2019",63769,19
"Nov 11, 2019",63789,20
"Nov 12, 2019",63808,19
"Nov 13, 2019",63827,19
"Nov 14, 2019",63846,19
"Nov 15, 2019",63866,20
"Nov 16, 2019",63885,19
"Nov 17, 2019",63904,19
"Nov 18, 2019",63923,19
"Nov 19, 2019",63943,20
"Nov 20, 2019",63962,19
"Nov 21, 2019",63981,19
"Nov 22, 2019",64001,20
"Nov 23, 2019",64020,19
"Nov 24, 2019",64039,19
"Nov 25, 2019",64058,19
"Nov 26, 2019",64078,20
"Nov 27, 2019",64097,19
"Nov 28, 2019",64116,19
"Nov 29, 2019",64136,20
"Nov 30, 2019",64155,19
"Dec 1, 2019",64174,19
"Dec 2, 2019",64193,19
"Dec 3, 2019",64213,20
"Dec 4, 2019",64232,19
"Dec 5, 2019",64251,19
"Dec 6, 2019",64271,20
"Dec 7, 2019",64290,19
"Dec 8, 2019",64309,19
"Dec 9, 2019",64328,19
"Dec 10, 2019",64348,20
"Dec 11, 2019",64367,19
"Dec 12, 2019",64387,20
"Dec 13, 2019",64406,19
"Dec 14, 2019",64426,20
"Dec 15, 2019",64445,19
"Dec 16, 2019",64463,18
"Dec 17, 2019",64480,17
"Dec 18, 2019",64498,18
"Dec 19, 2019",64516,18
"Dec 20, 2019",64533,17
"Dec 21, 2019",64551,18
"Dec 22, 2019",64568,17
"Dec 23, 2019",64586,18
"Dec 24, 2019",64604,18
"Dec 25, 2019",64621,17
"Dec 26, 2019",64639,18
"Dec 27, 2019",64657,18
"Dec 28, 2019",64674,17
"Dec 29, 2019",64692,18
"Dec 30, 2019",64709,17
"Dec 31, 2019",64727,18
"Jan 1, 2020",64748,21
"Jan 2, 2020",64769,21
"Jan 3, 2020",64791,22
"Jan 4, 2020",64812,21
"Jan 5, 2020",64833,21
"Jan 6, 2020",64854,21
"Jan 7, 2020",64875,21
"Jan 8, 2020",64896,21
"Jan 9, 2020",64918,22
"Jan 10, 2020",64939,21
"Jan 11, 2020",64960,21
"Jan 12, 2020",64981,21
"Jan 13, 2020",65002,21
"Jan 14, 2020",65024,22
"Jan 15, 2020",65045,21
"Jan 16, 2020",65066,21
"Jan 17, 2020",65087,21
"Jan 18, 2020",65108,21
"Jan 19, 2020",65129,21
"Jan 20, 2020",65151,22
"Jan 21, 2020",65172,21
"Jan 22, 2020",65193,21
"Jan 23, 2020",65214,21
"Jan 24, 2020",65235,21
"Jan 25, 2020",65256,21
"Jan 26, 2020",65278,22
"Jan 27, 2020",65299,21
"Jan 28, 2020",65320,21
"Jan 29, 2020",65351,31
"Jan 30, 2020",65383,32
"Jan 31, 2020",65414,31
"Feb 1, 2020",65446,32
"Feb 2, 2020",65477,31
"Feb 3, 2020",65509,32
"Feb 4, 2020",65540,31
"Feb 5, 2020",65572,32
"Feb 6, 2020",65603,31
"Feb 7, 2020",65635,32
"Feb 8, 2020",65666,31
"Feb 9, 2020",65698,32
"Feb 10, 2020",65729,31
"Feb 11, 2020",65768,39
"Feb 12, 2020",65801,33
"Feb 13, 2020",65834,33
"Feb 14, 2020",65867,33
"Feb 15, 2020",65900,33
"Feb 16, 2020",65933,33
"Feb 17, 2020",65966,33
"Feb 18, 2020",65999,33
"Feb 19, 2020",66031,32
"Feb 20, 2020",66064,33
"Feb 21, 2020",66097,33
"Feb 22, 2020",66130,33
"Feb 23, 2020",66163,33
"Feb 24, 2020",66196,33
"Feb 25, 2020",66229,33
"Feb 26, 2020",66249,20
"Feb 27, 2020",66268,19
"Feb 28, 2020",66292,24
"Feb 29, 2020",66316,24
"Mar 1, 2020",66340,24
"Mar 2, 2020",66374,34
"Mar 3, 2020",66408,34
"Mar 4, 2020",66442,34
"Mar 5, 2020",66476,34
"Mar 6, 2020",66511,35
"Mar 7, 2020",66545,34
"Mar 8, 2020",66579,34
"Mar 9, 2020",66613,34
"Mar 10, 2020",66647,34
"Mar 11, 2020",66681,34
"Mar 12, 2020",66715,34
"Mar 13, 2020",66749,34
"Mar 14, 2020",66783,34
"Mar 15, 2020",66818,35
"Mar 16, 2020",66852,34
"Mar 17, 2020",66886,34
"Mar 18, 2020",66920,34
"Mar 19, 2020",66954,34
"Mar 20, 2020",66988,34
"Mar 21, 2020",67022,34
"Mar 22, 2020",67056,34
"Mar 23, 2020",67090,34
"Mar 24, 2020",67125,35
"Mar 25, 2020",67159,34
"Mar 26, 2020",67193,34
"Mar 27, 2020",67227,34
"Mar 28, 2020",67261,34
"Mar 29, 2020",67295,34
"Mar 30, 2020",67329,34
"Mar 31, 2020",67363,34
"Apr 1, 2020",67397,34
"Apr 2, 2020",67431,34
"Apr 3, 2020",67466,35
"Apr 4, 2020",67500,34
"Apr 5, 2020",67534,34
"Apr 6, 2020",67568,34
"Apr 7, 2020",67602,34
"Apr 8, 2020",67636,34
"Apr 9, 2020",67670,34
"Apr 10, 2020",67704,34
"Apr 11, 2020",67738,34
"Apr 12, 2020",67773,35
"Apr 13, 2020",67807,34
"Apr 14, 2020",67841,34
"Apr 15, 2020",67875,34
"Apr 16, 2020",67909,34
"Apr 17, 2020",67943,34
"Apr 18, 2020",67977,34
"Apr 19, 2020",68011,34
"Apr 20, 2020",68045,34
"Apr 21, 2020",68080,35
"Apr 22, 2020",68114,34
"Apr 23, 2020",68148,34
"Apr 24, 2020",68182,34
"Apr 25, 2020",68216,34
"Apr 26, 2020",68271,55
"Apr 27, 2020",68317,46
"Apr 28, 2020",68363,46
"Apr 29, 2020",68408,45
"Apr 30, 2020",68454,46
"May 1, 2020",68500,46
"May 2, 2020",68546,46
"May 3, 2020",68591,45
"May 4, 2020",68637,46
"May 5, 2020",68683,46
"May 6, 2020",68729,46
"May 7, 2020",68774,45
"May 8, 2020",68820,46
"May 9, 2020",68866,46
"May 10, 2020",68912,46
"May 11, 2020",68957,45
"May 12, 2020",69003,46
"May 13, 2020",69042,39
"May 14, 2020",69081,39
"May 15, 2020",69120,39
"May 16, 2020",69159,39
"May 17, 2020",69198,39
"May 18, 2020",69237,39
"May 19, 2020",69277,40
"May 20, 2020",69316,39
"May 21, 2020",69355,39
"May 22, 2020",69394,39
"May 23, 2020",69433,39
"May 24, 2020",69472,39
"May 25, 2020",69511,39
"May 26, 2020",69550,39
"May 27, 2020",69589,39
"May 28, 2020",69623,34
"May 29, 2020",69657,34
"May 30, 2020",69692,35
"May 31, 2020",69726,34
"Jun 1, 2020",69760,34
"Jun 2, 2020",69794,34
"Jun 3, 2020",69828,34
"Jun 4, 2020",69862,34
"Jun 5, 2020",69897,35
"Jun 6, 2020",69931,34
"Jun 7, 2020",69965,34
"Jun 8, 2020",69999,34
"Jun 9, 2020",70033,34
"Jun 10, 2020",70067,34
"Jun 11, 2020",70102,35
"Jun 12, 2020",70136,34
"Jun 13, 2020",70170,34
"Jun 14, 2020",70204,34
"Jun 15, 2020",70238,34
"Jun 16, 2020",70272,34
"Jun 17, 2020",70307,35
"Jun 18, 2020",70341,34
"Jun 19, 2020",70375,34
"Jun 20, 2020",70409,34
"Jun 21, 2020",70443,34
"Jun 22, 2020",70477,34
"Jun 23, 2020",70512,35
"Jun 24, 2020",70546,34
"Jun 25, 2020",70580,34
"Jun 26, 2020",70612,32
"Jun 27, 2020",70643,31
"Jun 28, 2020",70675,32
"Jun 29, 2020",70706,31
"Jun 30, 2020",70738,32
"Jul 1, 2020",70769,31
"Jul 2, 2020",70801,32
"Jul 3, 2020",70832,31
"Jul 4, 2020",70864,32
"Jul 5, 2020",70895,31
"Jul 6, 2020",70927,32
"Jul 7, 2020",70958,31
"Jul 8, 2020",70990,32
"Jul 9, 2020",71021,31
"Jul 10, 2020",71053,32
"Jul 11, 2020",71084,31
"Jul 12, 2020",71116,32
"Jul 13, 2020",71147,31
"Jul 14, 2020",71179,32
"Jul 15, 2020",71210,31
"Jul 16, 2020",71242,32
"Jul 17, 2020",71273,31
"Jul 18, 2020",71305,32
"Jul 19, 2020",71336,31
"Jul 20, 2020",71368,32
"Jul 21, 2020",71399,31
"Jul 22, 2020",71431,32
"Jul 23, 2020",71438,7
"Jul 24, 2020",71480,42
"Jul 25, 2020",71519,39
"Jul 26, 2020",71558,39
"Jul 27, 2020",71597,39
"Jul 28, 2020",71636,39
"Jul 29, 2020",71675,39
"Jul 30, 2020",71713,38
"Jul 31, 2020",71752,39
"Aug 1, 2020",71791,39
"Aug 2, 2020",71830,39
"Aug 3, 2020",71869,39
"Aug 4, 2020",71908,39
"Aug 5, 2020",71947,39
"Aug 6, 2020",71986,39
"Aug 7, 2020",72024,38
"Aug 8, 2020",72063,39
"Aug 9, 2020",72102,39
"Aug 10, 2020",72141,39
"Aug 11, 2020",72180,39
"Aug 12, 2020",72219,39
"Aug 13, 2020",72258,39
"Aug 14, 2020",72297,39
"Aug 15, 2020",72335,38
"Aug 16, 2020",72374,39
"Aug 17, 2020",72413,39
"Aug 18, 2020",72452,39
"Aug 19, 2020",72491,39
"Aug 20, 2020",72530,39
"Aug 21, 2020",72569,39
"Aug 22, 2020",72608,39
"Aug 23, 2020",72646,38
"Aug 24, 2020",72685,39
"Aug 25, 2020",72724,39
"Aug 26, 2020",72763,39
"Aug 27, 2020",72802,39
"Aug 28, 2020",72833,31
"Aug 29, 2020",72864,31
"Aug 30, 2020",72895,31
"Aug 31, 2020",72925,30
"Sep 1, 2020",72956,31
"Sep 2, 2020",72987,31
"Sep 3, 2020",73018,31
"Sep 4, 2020",73049,31
"Sep 5, 2020",73080,31
"Sep 6, 2020",73111,31
"Sep 7, 2020",73142,31
"Sep 8, 2020",73172,30
"Sep 9, 2020",73203,31
"Sep 10, 2020",73234,31
"Sep 11, 2020",73265,31
"Sep 12, 2020",73296,31
"Sep 13, 2020",73327,31
"Sep 14, 2020",73358,31
"Sep 15, 2020",73389,31
"Sep 16, 2020",73419,30
"Sep 17, 2020",73450,31
"Sep 18, 2020",73481,31
"Sep 19, 2020",73512,31
"Sep 20, 2020",73543,31
"Sep 21, 2020",73574,31
"Sep 22, 2020",73605,31
"Sep 23, 2020",73635,30
"Sep 24, 2020",73666,31
"Sep 25, 2020",73697,31
"Sep 26, 2020",73728,31
"Sep 27, 2020",73759,31
"Sep 28, 2020",73790,31
"Sep 29, 2020",73821,31
"Sep 30, 2020",73852,31
"Oct 1, 2020",73882,30
"Oct 2, 2020",73913,31
"Oct 3, 2020",73944,31
"Oct 4, 2020",73975,31
"Oct 5, 2020",74006,31
"Oct 6, 2020",74037,31
"Oct 7, 2020",74068,31
"Oct 8, 2020",74098,30
"Oct 9, 2020",74129,31
"Oct 10, 2020",74160,31
"Oct 11, 2020",74191,31
"Oct 12, 2020",74222,31
"Oct 13, 2020",74253,31
"Oct 14, 2020",74284,31
"Oct 15, 2020",74315,31
"Oct 16, 2020",74345,30
"Oct 17, 2020",74376,31
"Oct 18, 2020",74407,31
"Oct 19, 2020",74438,31
"Oct 20, 2020",74469,31
"Oct 21, 2020",74500,31
"Oct 22, 2020",74531,31
"Oct 23, 2020",74562,31
"Oct 24, 2020",74592,30
"Oct 25, 2020",74623,31
"Oct 26, 2020",74654,31
"Oct 27, 2020",74685,31
"Oct 28, 2020",74716,31
"Oct 29, 2020",74747,31
"Oct 30, 2020",74778,31
"Oct 31, 2020",74808,30
"Nov 1, 2020",74839,31
"Nov 2, 2020",74870,31
"Nov 3, 2020",74901,31
"Nov 4, 2020",74932,31
"Nov 5, 2020",74963,31
"Nov 6, 2020",74994,31
"Nov 7, 2020",75025,31
"Nov 8, 2020",75055,30
"Nov 9, 2020",75086,31
"Nov 10, 2020",75117,31
"Nov 11, 2020",75148,31
"Nov 12, 2020",75179,31
"Nov 13, 2020",75210,31
"Nov 14, 2020",75241,31
"Nov 15, 2020",75271,30
"Nov 16, 2020",75302,31
"Nov 17, 2020",75333,31
"Nov 18, 2020",75364,31
"Nov 19, 2020",75395,31
"Nov 20, 2020",75426,31
"Nov 21, 2020",75457,31
"Nov 22, 2020",75488,31
"Nov 23, 2020",75518,30
"Nov 24, 2020",75549,31
"Nov 25, 2020",75580,31
"Nov 26, 2020",75611,31
"Nov 27, 2020",75642,31
"Nov 28, 2020",75673,31
"Nov 29, 2020",75704,31
"Nov 30, 2020",75735,31
"Dec 1, 2020",75765,30
"Dec 2, 2020",75796,31
"Dec 3, 2020",75827,31
"Dec 4, 2020",75858,31
"Dec 5, 2020",75906,48
"Dec 6, 2020",75953,47
"Dec 7, 2020",76001,48
"Dec 8, 2020",76049,48
"Dec 9, 2020",76096,47
"Dec 10, 2020",76144,48
"Dec 11, 2020",76191,47
"Dec 12, 2020",76239,48
"Dec 13, 2020",76274,35
"Dec 14, 2020",76309,35
"Dec 15, 2020",76344,35
"Dec 16, 2020",76379,35
"Dec 17, 2020",76414,35
"Dec 18, 2020",76449,35
"Dec 19, 2020",76484,35
"Dec 20, 2020",76519,35
"Dec 21, 2020",76553,34
"Dec 22, 2020",76586,33
"Dec 23, 2020",76620,34
"Dec 24, 2020",76653,33
"Dec 25, 2020",76687,34
"Dec 26, 2020",76720,33
"Dec 27, 2020",76754,34
"Dec 28, 2020",76787,33
"Dec 29, 2020",76817,30
"Dec 30, 2020",76846,29
"Dec 31, 2020",76876,30
"Jan 1, 2021",76905,29
"Jan 2, 2021",76935,30
"Jan 3, 2021",76964,29
"Jan 4, 2021",76994,30
"Jan 5, 2021",77023,29
"Jan 6, 2021",77058,35
"Jan 7, 2021",77093,35
"Jan 8, 2021",77127,34
"Jan 9, 2021",77162,35
"Jan 10, 2021",77201,39
"Jan 11, 2021",77239,38
"Jan 12, 2021",77278,39
"Jan 13, 2021",77316,38
"Jan 14, 2021",77353,37
"Jan 15, 2021",77390,37
"Jan 16, 2021",77426,36
"Jan 17, 2021",77463,37
"Jan 18, 2021",77510,47
"Jan 19, 2021",77557,47
"Jan 20, 2021",77604,47
"Jan 21, 2021",77651,47
"Jan 22, 2021",77702,51
"Jan 23, 2021",77754,52
"Jan 24, 2021",77805,51
"Jan 25, 2021",77856,51
"Jan 26, 2021",77902,46
"Jan 27, 2021",77948,46
"Jan 28, 2021",77993,45
"Jan 29, 2021",78039,46
"Jan 30, 2021",78085,46
"Jan 31, 2021",78132,47
"Feb 1, 2021",78178,46
"Feb 2, 2021",78224,46
"Feb 3, 2021",78272,48
"Feb 4, 2021",78321,49
"Feb 5, 2021",78369,48
"Feb 6, 2021",78417,48
"Feb 7, 2021",78459,42
"Feb 8, 2021",78500,41
"Feb 9, 2021",78542,42
"Feb 10, 2021",78583,41
"Feb 11, 2021",78626,43
"Feb 12, 2021",78668,42
"Feb 13, 2021",78711,43
"Feb 14, 2021",78753,42
"Feb 15, 2021",78795,42
"Feb 16, 2021",78836,41
"Feb 17, 2021",78878,42
"Feb 18, 2021",78917,39
"Feb 19, 2021",78955,38
"Feb 20, 2021",78986,31
"Feb 21, 2021",79017,31
"Feb 22, 2021",79060,43
"Feb 23, 2021",79102,42
"Feb 24, 2021",79143,41
"Feb 25, 2021",79184,41
"Feb 26, 2021",79216,32
"Feb 27, 2021",79247,31
"Feb 28, 2021",79276,29
"Mar 1, 2021",79305,29
"Mar 2, 2021",79325,20
"Mar 3, 2021",79345,20
"Mar 4, 2021",79371,26
"Mar 5, 2021",79397,26
"Mar 6, 2021",79424,27
"Mar 7, 2021",79450,26
"Mar 8, 2021",79483,33
"Mar 9, 2021",79516,33
"Mar 10, 2021",79544,28
"Mar 11, 2021",79572,28
"Mar 12, 2021",79605,33
"Mar 13, 2021",79637,32
"Mar 14, 2021",79664,27
"Mar 15, 2021",79691,27
"Mar 16, 2021",79731,40
"Mar 17, 2021",79770,39
"Mar 18, 2021",79800,30
"Mar 19, 2021",79830,30
"Mar 20, 2021",79860,30
"Mar 21, 2021",79889,29
"Mar 22, 2021",79915,26
"Mar 23, 2021",79941,26
"Mar 24, 2021",79969,28
"Mar 25, 2021",79996,27
"Mar 26, 2021",80016,20
"Mar 27, 2021",80035,19
"Mar 28, 2021",80057,22
"Mar 29, 2021",80078,21
"Mar 30, 2021",80105,27
"Mar 31, 2021",80131,26
"Apr 1, 2021",80149,18
"Apr 2, 2021",80166,17
"Apr 3, 2021",80188,22
"Apr 4, 2021",80210,22
"Apr 5, 2021",80231,21
"Apr 6, 2021",80252,21
"Apr 7, 2021",80271,19
"Apr 8, 2021",80290,19
"Apr 9, 2021",80316,26
"Apr 10, 2021",80341,25
"Apr 11, 2021",80363,22
"Apr 12, 2021",80384,21
"Apr 13, 2021",80408,24
"Apr 14, 2021",80431,23
"Apr 15, 2021",80447,16
"Apr 16, 2021",80463,16
"Apr 17, 2021",80486,23
"Apr 18, 2021",80509,23
"Apr 19, 2021",80526,17
"Apr 20, 2021",80543,17
"Apr 21, 2021",80568,25
"Apr 22, 2021",80593,25
"Apr 23, 2021",80621,28
"Apr 24, 2021",80649,28
"Apr 25, 2021",80663,14
"Apr 26, 2021",80676,13
"Apr 27, 2021",80701,25
"Apr 28, 2021",80725,24
"Apr 29, 2021",80748,23
"Apr 30, 2021",80770,22
"May 1, 2021",80791,21
"May 2, 2021",80811,20
"May 3, 2021",80829,18
"May 4, 2021",80847,18
"May 5, 2021",80870,23
"May 6, 2021",80892,22
"May 7, 2021",80911,19
"May 8, 2021",80929,18
"May 9, 2021",80945,16
"May 10, 2021",80960,15
"May 11, 2021",80982,22
"May 12, 2021",81004,22
"May 13, 2021",81021,17
"May 14, 2021",81038,17
"May 15, 2021",81059,21
"May 16, 2021",81080,21
"May 17, 2021",81093,13
"May 18, 2021",81105,12
"May 19, 2021",81131,26
"May 20, 2021",81157,26
"May 21, 2021",81186,29
"May 22, 2021",81215,29
"May 23, 2021",81238,23
"May 24, 2021",81261,23
"May 25, 2021",81289,28
"May 26, 2021",81317,28
"May 27, 2021",81350,33
"May 28, 2021",81383,33
"May 29, 2021",81416,33
"May 30, 2021",81448,32
"May 31, 2021",81483,35
"Jun 1, 2021",81517,34
"Jun 2, 2021",81548,31
"Jun 3, 2021",81579,31
"Jun 4, 2021",81601,22
"Jun 5, 2021",81622,21
"Jun 6, 2021",81645,23
"Jun 7, 2021",81667,22
"Jun 8, 2021",81693,26
"Jun 9, 2021",81719,26
"Jun 10, 2021",81737,18
"Jun 11, 2021",81754,17
"Jun 12, 2021",81777,23
"Jun 13, 2021",81799,22
"Jun 14, 2021",81817,18
"Jun 15, 2021",81834,17
"Jun 16, 2021",81850,16
"Jun 17, 2021",81865,15
"Jun 18, 2021",81885,20
"Jun 19, 2021",81904,19
"Jun 20, 2021",81920,16
"Jun 21, 2021",81936,16
"Jun 22, 2021",81953,17
"Jun 23, 2021",81970,17
"Jun 24, 2021",81997,27
"Jun 25, 2021",82024,27
"Jun 26, 2021",82048,24
"Jun 27, 2021",82071,23
"Jun 28, 2021",82095,24
"Jun 29, 2021",82119,24
"Jun 30, 2021",82138,19
"Jul 1, 2021",82157,19
"Jul 2, 2021",82171,14
"Jul 3, 2021",82185,14
"Jul 4, 2021",82198,13
"Jul 5, 2021",82210,12
"Jul 6, 2021",82228,18
"Jul 7, 2021",82245,17
"Jul 8, 2021",82263,18
"Jul 9, 2021",82281,18
"Jul 10, 2021",82297,16
"Jul 11, 2021",82312,15
"Jul 12, 2021",82328,16
"Jul 13, 2021",82343,15
"Jul 14, 2021",82352,9
"Jul 15, 2021",82360,8
"Jul 16, 2021",82376,16
"Jul 17, 2021",82392,16
"Jul 18, 2021",82402,10
"Jul 19, 2021",82411,9
"Jul 20, 2021",82423,12
"Jul 21, 2021",82434,11
"Jul 22, 2021",82451,17
"Jul 23, 2021",82468,17
"Jul 24, 2021",82484,16
"Jul 25, 2021",82499,15
"Jul 26, 2021",82515,16
"Jul 27, 2021",82531,16
"Jul 28, 2021",82548,17
"Jul 29, 2021",82564,16
"Jul 30, 2021",82575,11
"Jul 31, 2021",82586,11
"Aug 1, 2021",82598,12
"Aug 2, 2021",82609,11
"Aug 3, 2021",82618,9
"Aug 4, 2021",82626,8
"Aug 5, 2021",82640,14
"Aug 6, 2021",82653,13
"Aug 7, 2021",82662,9
"Aug 8, 2021",82670,8
"Aug 9, 2021",82677,7
"Aug 10, 2021",82684,7
"Aug 11, 2021",82696,12
