Date,Likes,Change
"Jun 10, 2023",811636,101
"Jun 11, 2023",811741,105
"Jun 12, 2023",811830,89
"Jun 13, 2023",811917,87
"Jun 14, 2023",811999,82
"Jun 15, 2023",812091,92
"Jun 16, 2023",812211,120
"Jun 17, 2023",812298,87
"Jun 18, 2023",812338,40
"Jun 19, 2023",812401,63
"Jun 20, 2023",812467,66
"Jun 21, 2023",812541,74
"Jun 22, 2023",812616,75
"Jun 23, 2023",812685,69
"Jun 24, 2023",812763,78
"Jun 25, 2023",812826,63
"Jun 26, 2023",812926,100
"Jun 27, 2023",812990,64
"Jun 28, 2023",813037,47
"Jun 29, 2023",813080,43
"Jun 30, 2023",813155,75
"Jul 1, 2023",813197,42
"Jul 2, 2023",813235,38
"Jul 3, 2023",813281,46
"Jul 4, 2023",813349,68
"Jul 5, 2023",813409,60
"Jul 6, 2023",813501,92
"Jul 7, 2023",813826,325
"Jul 8, 2023",813996,170
"Jul 9, 2023",814125,129
"Jul 10, 2023",814199,74
"Jul 11, 2023",814259,60
"Jul 12, 2023",814323,64
"Jul 13, 2023",814395,72
"Jul 14, 2023",814472,77
"Jul 15, 2023",814536,64
"Jul 16, 2023",814589,53
"Jul 17, 2023",814628,39
"Jul 18, 2023",814667,39
"Jul 19, 2023",814707,40
"Jul 20, 2023",814509,-198
"Jul 21, 2023",814490,-19
"Jul 22, 2023",814509,19
"Jul 23, 2023",814488,-21
"Jul 24, 2023",814506,18
"Jul 25, 2023",814459,-47
"Jul 26, 2023",814471,12
"Jul 27, 2023",814474,3
"Jul 28, 2023",814466,-8
"Jul 29, 2023",814430,-36
"Jul 30, 2023",814414,-16
"Jul 31, 2023",814387,-27
"Aug 1, 2023",814396,9
"Aug 2, 2023",814400,4
"Aug 3, 2023",814416,16
"Aug 4, 2023",814402,-14
"Aug 5, 2023",814424,22
"Aug 6, 2023",814439,15
"Aug 7, 2023",814430,-9
"Aug 8, 2023",814413,-17
"Aug 9, 2023",814406,-7
"Aug 10, 2023",814378,-28
"Aug 11, 2023",814395,17
"Aug 12, 2023",814409,14
"Aug 13, 2023",814397,-12
"Aug 14, 2023",814405,8
"Aug 15, 2023",814376,-29
"Aug 16, 2023",814378,2
"Aug 17, 2023",814380,2
"Aug 18, 2023",814345,-35
"Aug 19, 2023",814310,-35
"Aug 20, 2023",814296,-14
"Aug 21, 2023",814282,-14
"Aug 22, 2023",814249,-33
"Aug 23, 2023",814215,-34
"Aug 24, 2023",814226,11
"Aug 25, 2023",814237,11
"Aug 26, 2023",814223,-14
"Aug 27, 2023",814208,-15
"Aug 28, 2023",814180,-28
"Aug 29, 2023",814152,-28
"Aug 30, 2023",814138,-14
"Aug 31, 2023",814124,-14
"Sep 1, 2023",814130,6
"Sep 2, 2023",814136,6
"Sep 3, 2023",814138,2
"Sep 4, 2023",814140,2
"Sep 5, 2023",814138,-2
"Sep 6, 2023",814136,-2
"Sep 7, 2023",814118,-18
"Sep 8, 2023",814099,-19
"Sep 9, 2023",814096,-3
"Sep 10, 2023",814093,-3
"Sep 11, 2023",814110,17
"Sep 12, 2023",814127,17
"Sep 13, 2023",814118,-9
"Sep 14, 2023",814109,-9
"Sep 15, 2023",814104,-5
"Sep 16, 2023",814099,-5
"Sep 17, 2023",814117,18
"Sep 18, 2023",814134,17
"Sep 19, 2023",814118,-16
"Sep 20, 2023",814102,-16
"Sep 21, 2023",814106,4
"Sep 22, 2023",814109,3
"Sep 23, 2023",814102,-7
"Sep 24, 2023",814094,-8
"Sep 25, 2023",814072,-22
"Sep 26, 2023",814050,-22
"Sep 27, 2023",814041,-9
"Sep 28, 2023",814032,-9
"Sep 29, 2023",814013,-19
"Sep 30, 2023",813993,-20
"Oct 1, 2023",813977,-16
"Oct 2, 2023",813961,-16
"Oct 3, 2023",813951,-10
"Oct 4, 2023",813940,-11
"Oct 5, 2023",813943,3
"Oct 6, 2023",813946,3
"Oct 7, 2023",813944,-2
"Oct 8, 2023",813942,-2
"Oct 9, 2023",813951,9
"Oct 10, 2023",813960,9
"Oct 11, 2023",813969,9
"Oct 12, 2023",813977,8
"Oct 13, 2023",813966,-11
"Oct 14, 2023",813955,-11
"Oct 15, 2023",813938,-17
"Oct 16, 2023",813920,-18
"Oct 17, 2023",813904,-16
"Oct 18, 2023",813887,-17
"Oct 19, 2023",813865,-22
"Oct 20, 2023",813843,-22
"Oct 21, 2023",813822,-21
"Oct 22, 2023",813800,-22
"Oct 23, 2023",813807,7
"Oct 24, 2023",813813,6
"Oct 25, 2023",813815,2
"Oct 26, 2023",813817,2
"Oct 27, 2023",813824,7
"Oct 28, 2023",813830,6
"Oct 29, 2023",813828,-2
"Oct 30, 2023",813825,-3
"Oct 31, 2023",813818,-7
"Nov 1, 2023",813811,-7
"Nov 2, 2023",813815,4
"Nov 3, 2023",813819,4
"Nov 4, 2023",813831,12
"Nov 5, 2023",813842,11
"Nov 6, 2023",813832,-10
"Nov 7, 2023",813821,-11
"Nov 8, 2023",813769,-52
"Nov 9, 2023",813717,-52
"Nov 10, 2023",813739,22
"Nov 11, 2023",813761,22
"Nov 12, 2023",813760,-1
"Nov 13, 2023",813758,-2
"Nov 14, 2023",813781,23
"Nov 15, 2023",813803,22
"Nov 16, 2023",813800,-3
"Nov 17, 2023",813797,-3
"Nov 18, 2023",813797,0
"Nov 19, 2023",813796,-1
"Nov 20, 2023",813790,-6
"Nov 21, 2023",813783,-7
"Nov 22, 2023",813799,16
"Nov 23, 2023",813814,15
"Nov 24, 2023",813814,0
"Nov 25, 2023",813814,0
"Nov 26, 2023",813819,5
"Nov 27, 2023",813823,4
"Nov 28, 2023",813844,21
"Nov 29, 2023",813864,20
"Nov 30, 2023",813868,4
"Dec 1, 2023",813872,4
"Dec 2, 2023",813870,-2
"Dec 3, 2023",813868,-2
"Dec 4, 2023",813867,-1
"Dec 5, 2023",813866,-1
"Dec 6, 2023",813868,2
"Dec 7, 2023",813870,2
"Dec 8, 2023",813854,-16
"Dec 9, 2023",813837,-17
"Dec 10, 2023",813797,-40
"Dec 11, 2023",813756,-41
"Dec 12, 2023",813749,-7
"Dec 13, 2023",813741,-8
"Dec 14, 2023",813731,-10
"Dec 15, 2023",813721,-10
"Dec 16, 2023",813698,-23
"Dec 17, 2023",813674,-24
"Dec 18, 2023",813663,-11
"Dec 19, 2023",813652,-11
"Dec 20, 2023",813642,-10
"Dec 21, 2023",813631,-11
"Dec 22, 2023",813666,35
"Dec 23, 2023",813700,34
"Dec 24, 2023",813708,8
"Dec 25, 2023",813716,8
"Dec 26, 2023",813718,2
"Dec 27, 2023",813720,2
"Dec 28, 2023",813710,-10
"Dec 29, 2023",813700,-10
"Dec 30, 2023",813706,6
"Dec 31, 2023",813712,6
"Jan 1, 2024",813725,13
"Jan 2, 2024",813738,13
"Jan 3, 2024",813733,-5
"Jan 4, 2024",813728,-5
"Jan 5, 2024",813724,-4
"Jan 6, 2024",813720,-4
"Jan 7, 2024",813724,4
"Jan 8, 2024",813727,3
"Jan 9, 2024",813739,12
"Jan 10, 2024",813750,11
"Jan 11, 2024",813749,-1
"Jan 12, 2024",813748,-1
"Jan 13, 2024",813751,3
"Jan 14, 2024",813754,3
"Jan 15, 2024",813748,-6
"Jan 16, 2024",813742,-6
"Jan 17, 2024",813757,15
"Jan 18, 2024",813772,15
"Jan 19, 2024",813778,6
"Jan 20, 2024",813783,5
"Jan 21, 2024",813789,6
"Jan 22, 2024",813794,5
"Jan 23, 2024",813779,-15
"Jan 24, 2024",813764,-15
"Jan 25, 2024",813770,6
"Jan 26, 2024",813776,6
"Jan 27, 2024",813786,10
"Jan 28, 2024",813795,9
"Jan 29, 2024",813797,2
"Jan 30, 2024",813798,1
"Jan 31, 2024",813796,-2
"Feb 1, 2024",813794,-2
"Feb 2, 2024",813783,-11
"Feb 3, 2024",813772,-11
"Feb 4, 2024",813756,-16
"Feb 5, 2024",813740,-16
"Feb 6, 2024",813735,-5
"Feb 7, 2024",813730,-5
"Feb 8, 2024",813719,-11
"Feb 9, 2024",813708,-11
"Feb 10, 2024",813689,-19
"Feb 11, 2024",813669,-20
"Feb 12, 2024",813646,-23
"Feb 13, 2024",813623,-23
"Feb 14, 2024",813602,-21
"Feb 15, 2024",813581,-21
"Feb 16, 2024",813550,-31
"Feb 17, 2024",813519,-31
"Feb 18, 2024",813475,-44
"Feb 19, 2024",813430,-45
"Feb 20, 2024",813427,-3
"Feb 21, 2024",813423,-4
"Feb 22, 2024",813420,-3
"Feb 23, 2024",813416,-4
"Feb 24, 2024",813402,-14
"Feb 25, 2024",813387,-15
"Feb 26, 2024",813374,-13
"Feb 27, 2024",813360,-14
"Feb 28, 2024",813349,-11
"Feb 29, 2024",813338,-11
"Mar 1, 2024",813327,-11
"Mar 2, 2024",813316,-11
"Mar 3, 2024",813310,-6
"Mar 4, 2024",813304,-6
"Mar 5, 2024",813285,-19
"Mar 6, 2024",813266,-19
"Mar 7, 2024",813257,-9
"Mar 8, 2024",813247,-10
"Mar 9, 2024",813236,-11
"Mar 10, 2024",813225,-11
"Mar 11, 2024",813204,-21
"Mar 12, 2024",813182,-22
"Mar 13, 2024",813151,-31
"Mar 14, 2024",813119,-32
"Mar 15, 2024",813102,-17
"Mar 16, 2024",813084,-18
"Mar 17, 2024",813065,-19
"Mar 18, 2024",813046,-19
"Mar 19, 2024",813021,-25
"Mar 20, 2024",812996,-25
"Mar 21, 2024",812976,-20
"Mar 22, 2024",812955,-21
"Mar 23, 2024",812935,-20
"Mar 24, 2024",812915,-20
"Mar 25, 2024",812912,-3
"Mar 26, 2024",812908,-4
"Mar 27, 2024",812906,-2
"Mar 28, 2024",812903,-3
"Mar 29, 2024",812884,-19
"Mar 30, 2024",812864,-20
"Mar 31, 2024",812856,-8
"Apr 1, 2024",812848,-8
"Apr 2, 2024",812839,-9
"Apr 3, 2024",812830,-9
"Apr 4, 2024",812821,-9
"Apr 5, 2024",812811,-10
"Apr 6, 2024",812808,-3
"Apr 7, 2024",812804,-4
"Apr 8, 2024",812791,-13
"Apr 9, 2024",812777,-14
"Apr 10, 2024",812759,-18
"Apr 11, 2024",812741,-18
"Apr 12, 2024",812728,-13
"Apr 13, 2024",812714,-14
"Apr 14, 2024",812696,-18
"Apr 15, 2024",812678,-18
"Apr 16, 2024",812653,-25
"Apr 17, 2024",812627,-26
"Apr 18, 2024",812615,-12
"Apr 19, 2024",812603,-12
"Apr 20, 2024",812601,-2
"Apr 21, 2024",812599,-2
"Apr 22, 2024",812571,-28
"Apr 23, 2024",812542,-29
"Apr 24, 2024",812497,-45
"Apr 25, 2024",812452,-45
"Apr 26, 2024",812451,-1
"Apr 27, 2024",812449,-2
"Apr 28, 2024",812431,-18
"Apr 29, 2024",812412,-19
"Apr 30, 2024",812363,-49
"May 1, 2024",812313,-50
"May 2, 2024",812285,-28
"May 3, 2024",812257,-28
"May 4, 2024",812224,-33
"May 5, 2024",812190,-34
"May 6, 2024",812146,-44
"May 7, 2024",812101,-45
"May 8, 2024",812077,-24
"May 9, 2024",812052,-25
"May 10, 2024",812042,-10
"May 11, 2024",812031,-11
"May 12, 2024",812025,-6
"May 13, 2024",812018,-7
"May 14, 2024",812007,-11
"May 15, 2024",811995,-12
"May 16, 2024",811973,-22
"May 17, 2024",811951,-22
"May 18, 2024",811942,-9
"May 19, 2024",811932,-10
"May 20, 2024",811931,-1
"May 21, 2024",811930,-1
"May 22, 2024",811921,-9
"May 23, 2024",811911,-10
"May 24, 2024",811895,-16
"May 25, 2024",811879,-16
"May 26, 2024",811862,-17
"May 27, 2024",811844,-18
"May 28, 2024",811845,1
"May 29, 2024",811846,1
"May 30, 2024",811829,-17
"May 31, 2024",811812,-17
"Jun 1, 2024",811797,-15
"Jun 2, 2024",811781,-16
"Jun 3, 2024",811762,-19
"Jun 4, 2024",811743,-19
"Jun 5, 2024",811741,-2
"Jun 6, 2024",811739,-2
"Jun 7, 2024",811723,-16
"Jun 8, 2024",811707,-16
"Jun 9, 2024",811705,-2
"Jun 10, 2024",811702,-3
"Jun 11, 2024",811671,-31
"Jun 12, 2024",811639,-32
"Jun 13, 2024",811643,4
"Jun 14, 2024",811646,3
"Jun 15, 2024",811642,-4
"Jun 16, 2024",811638,-4
"Jun 17, 2024",811626,-12
"Jun 18, 2024",811613,-13
"Jun 19, 2024",811597,-16
"Jun 20, 2024",811580,-17
"Jun 21, 2024",811513,-67
"Jun 22, 2024",811446,-67
"Jun 23, 2024",811435,-11
"Jun 24, 2024",811424,-11
"Jun 25, 2024",811425,1
"Jun 26, 2024",811425,0
"Jun 27, 2024",811415,-10
"Jun 28, 2024",811405,-10
"Jun 29, 2024",811382,-23
"Jun 30, 2024",811359,-23
"Jul 1, 2024",811346,-13
"Jul 2, 2024",811333,-13
"Jul 3, 2024",811335,2
"Jul 4, 2024",811337,2
"Jul 5, 2024",811324,-13
"Jul 6, 2024",811311,-13
"Jul 7, 2024",811293,-18
"Jul 8, 2024",811275,-18
"Jul 9, 2024",811257,-18
"Jul 10, 2024",811239,-18
"Jul 11, 2024",811221,-18
"Jul 12, 2024",811203,-18
"Jul 13, 2024",811185,-18
"Jul 14, 2024",811167,-18
"Jul 15, 2024",811149,-18
"Jul 16, 2024",811131,-18
"Jul 17, 2024",811113,-18
"Jul 18, 2024",811095,-18
"Jul 19, 2024",811077,-18
"Jul 20, 2024",811059,-18
"Jul 21, 2024",811041,-18
"Jul 22, 2024",811023,-18
"Jul 23, 2024",811005,-18
"Jul 24, 2024",810987,-18
"Jul 25, 2024",810969,-18
"Jul 26, 2024",810951,-18
"Jul 27, 2024",810933,-18
"Jul 28, 2024",810915,-18
"Jul 29, 2024",810916,1
"Jul 30, 2024",810917,1
"Jul 31, 2024",810906,-11
"Aug 1, 2024",810895,-11
"Aug 2, 2024",810884,-11
"Aug 3, 2024",810872,-12
"Aug 4, 2024",810864,-8
"Aug 5, 2024",810856,-8
"Aug 6, 2024",810848,-8
"Aug 7, 2024",810840,-8
"Aug 8, 2024",810829,-11
"Aug 9, 2024",810818,-11
"Aug 10, 2024",810794,-24
"Aug 11, 2024",810769,-25
"Aug 12, 2024",810759,-10
"Aug 13, 2024",810748,-11
"Aug 14, 2024",810735,-13
"Aug 15, 2024",810721,-14
"Aug 16, 2024",810710,-11
"Aug 17, 2024",810699,-11
"Aug 18, 2024",810695,-4
"Aug 19, 2024",810691,-4
"Aug 20, 2024",810678,-13
"Aug 21, 2024",810664,-14
"Aug 22, 2024",810648,-16
"Aug 23, 2024",810631,-17
"Aug 24, 2024",810622,-9
"Aug 25, 2024",810613,-9
"Aug 26, 2024",810581,-32
"Aug 27, 2024",810548,-33
"Aug 28, 2024",810547,-1
"Aug 29, 2024",810546,-1
"Aug 30, 2024",810515,-31
"Aug 31, 2024",810483,-32
"Sep 1, 2024",810481,-2
"Sep 2, 2024",810478,-3
"Sep 3, 2024",810463,-15
"Sep 4, 2024",810448,-15
"Sep 5, 2024",810446,-2
"Sep 6, 2024",810443,-3
"Sep 7, 2024",810442,-1
"Sep 8, 2024",810440,-2
"Sep 9, 2024",810438,-2
"Sep 10, 2024",810436,-2
"Sep 11, 2024",810435,-1
"Sep 12, 2024",810433,-2
"Sep 13, 2024",810423,-10
"Sep 14, 2024",810412,-11
"Sep 15, 2024",810394,-18
"Sep 16, 2024",810375,-19
"Sep 17, 2024",810356,-19
"Sep 18, 2024",810336,-20
"Sep 19, 2024",810328,-8
"Sep 20, 2024",810319,-9
"Sep 21, 2024",810313,-6
"Sep 22, 2024",810307,-6
"Sep 23, 2024",810302,-5
"Sep 24, 2024",810297,-5
"Sep 25, 2024",810282,-15
"Sep 26, 2024",810266,-16
"Sep 27, 2024",810247,-19
"Sep 28, 2024",810227,-20
"Sep 29, 2024",810225,-2
"Sep 30, 2024",810223,-2
"Oct 1, 2024",810195,-28
"Oct 2, 2024",810167,-28
"Oct 3, 2024",810155,-12
"Oct 4, 2024",810143,-12
"Oct 5, 2024",810120,-23
"Oct 6, 2024",810096,-24
"Oct 7, 2024",810079,-17
"Oct 8, 2024",810061,-18
"Oct 9, 2024",810050,-11
"Oct 10, 2024",810039,-11
"Oct 11, 2024",810026,-13
"Oct 12, 2024",810012,-14
"Oct 13, 2024",810007,-5
"Oct 14, 2024",810002,-5
"Oct 15, 2024",809991,-11
"Oct 16, 2024",809979,-12
"Oct 17, 2024",809974,-5
"Oct 18, 2024",809968,-6
"Oct 19, 2024",809978,10
"Oct 20, 2024",809988,10
"Oct 21, 2024",809994,6
"Oct 22, 2024",810000,6
"Oct 23, 2024",809956,-44
"Oct 24, 2024",809911,-45
"Oct 25, 2024",809900,-11
"Oct 26, 2024",809888,-12
"Oct 27, 2024",809882,-6
"Oct 28, 2024",809876,-6
"Oct 29, 2024",809864,-12
"Oct 30, 2024",809852,-12
"Oct 31, 2024",809841,-11
"Nov 1, 2024",809829,-12
"Nov 2, 2024",809817,-12
"Nov 3, 2024",809805,-12
"Nov 4, 2024",809803,-2
"Nov 5, 2024",809800,-3
"Nov 6, 2024",809799,-1
"Nov 7, 2024",809797,-2
"Nov 8, 2024",809796,-1
"Nov 9, 2024",809781,-15
"Nov 10, 2024",809766,-15
"Nov 11, 2024",809743,-23
"Nov 12, 2024",809719,-24
"Nov 13, 2024",809717,-2
"Nov 14, 2024",809715,-2
"Nov 15, 2024",809713,-2
"Nov 16, 2024",809690,-23
"Nov 17, 2024",809666,-24
"Nov 18, 2024",809643,-23
"Nov 19, 2024",809626,-17
"Nov 20, 2024",809608,-18
"Nov 21, 2024",809591,-17
"Nov 22, 2024",809578,-13
"Nov 23, 2024",809565,-13
"Nov 24, 2024",809552,-13
"Nov 25, 2024",809543,-9
"Nov 26, 2024",809533,-10
"Nov 27, 2024",809524,-9
"Nov 28, 2024",809517,-7
"Nov 29, 2024",809509,-8
"Nov 30, 2024",809516,7
"Dec 1, 2024",809522,6
"Dec 2, 2024",809502,-20
"Dec 3, 2024",809482,-20
"Dec 4, 2024",809468,-14
"Dec 5, 2024",809454,-14
"Dec 6, 2024",809440,-14
"Dec 7, 2024",809428,-12
"Dec 8, 2024",809417,-11
"Dec 9, 2024",809405,-12
"Dec 10, 2024",809383,-22
"Dec 11, 2024",809361,-22
"Dec 12, 2024",809367,6
"Dec 13, 2024",809372,5
"Dec 14, 2024",809372,0
"Dec 15, 2024",809371,-1
"Dec 16, 2024",809371,0
"Dec 17, 2024",809366,-5
"Dec 18, 2024",809362,-4
"Dec 19, 2024",809357,-5
"Dec 20, 2024",809364,7
"Dec 21, 2024",809370,6
"Dec 22, 2024",809377,7
"Dec 23, 2024",809365,-12
"Dec 24, 2024",809353,-12
"Dec 25, 2024",809356,3
"Dec 26, 2024",809358,2
"Dec 27, 2024",809361,3
"Dec 28, 2024",809363,2
"Dec 29, 2024",809364,1
"Dec 30, 2024",809362,-2
"Dec 31, 2024",809359,-3
"Jan 1, 2025",809357,-2
"Jan 2, 2025",809354,-3
"Jan 3, 2025",809346,-8
"Jan 4, 2025",809338,-8
"Jan 5, 2025",809330,-8
"Jan 6, 2025",809323,-7
"Jan 7, 2025",809315,-8
"Jan 8, 2025",809308,-7
"Jan 9, 2025",809300,-8
"Jan 10, 2025",809297,-3
"Jan 11, 2025",809294,-3
"Jan 12, 2025",809301,7
"Jan 13, 2025",809307,6
"Jan 14, 2025",809301,-6
"Jan 15, 2025",809295,-6
"Jan 16, 2025",809297,2
"Jan 17, 2025",809299,2
"Jan 18, 2025",809289,-10
"Jan 19, 2025",809278,-11
"Jan 20, 2025",809276,-2
"Jan 21, 2025",809273,-3
"Jan 22, 2025",809267,-6
"Jan 23, 2025",809261,-6
"Jan 24, 2025",809243,-18
"Jan 25, 2025",809224,-19
"Jan 26, 2025",809213,-11
"Jan 27, 2025",809202,-11
"Jan 28, 2025",809191,-11
"Jan 29, 2025",809182,-9
"Jan 30, 2025",809173,-9
"Jan 31, 2025",809164,-9
"Feb 1, 2025",809154,-10
"Feb 2, 2025",809152,-2
"Feb 3, 2025",809150,-2
"Feb 4, 2025",809148,-2
"Feb 5, 2025",809146,-2
"Feb 6, 2025",809144,-2
"Feb 7, 2025",809142,-2
"Feb 8, 2025",809128,-14
"Feb 9, 2025",809113,-15
"Feb 10, 2025",809104,-9
"Feb 11, 2025",809095,-9
"Feb 12, 2025",809084,-11
"Feb 13, 2025",809072,-12
"Feb 14, 2025",809068,-4
"Feb 15, 2025",809064,-4
"Feb 16, 2025",809057,-7
"Feb 17, 2025",809050,-7
"Feb 18, 2025",809043,-7
"Feb 19, 2025",809036,-7
"Feb 20, 2025",809029,-7
"Feb 21, 2025",809022,-7
"Feb 22, 2025",809012,-10
"Feb 23, 2025",809001,-11
"Feb 24, 2025",808991,-10
"Feb 25, 2025",808979,-12
"Feb 26, 2025",808967,-12
"Feb 27, 2025",808954,-13
"Feb 28, 2025",808942,-12
"Mar 1, 2025",808922,-20
"Mar 2, 2025",808901,-21
