Date,Likes,Change
"Nov 25, 2019",14388,11
"Nov 26, 2019",14399,11
"Nov 27, 2019",14411,12
"Nov 28, 2019",14422,11
"Nov 29, 2019",14433,11
"Nov 30, 2019",14445,12
"Dec 1, 2019",14456,11
"Dec 2, 2019",14468,12
"Dec 3, 2019",14479,11
"Dec 4, 2019",14490,11
"Dec 5, 2019",14501,11
"Dec 6, 2019",14512,11
"Dec 7, 2019",14523,11
"Dec 8, 2019",14532,9
"Dec 9, 2019",14541,9
"Dec 10, 2019",14549,8
"Dec 11, 2019",14558,9
"Dec 12, 2019",14563,5
"Dec 13, 2019",14568,5
"Dec 14, 2019",14573,5
"Dec 15, 2019",14578,5
"Dec 16, 2019",14588,10
"Dec 17, 2019",14597,9
"Dec 18, 2019",14607,10
"Dec 19, 2019",14617,10
"Dec 20, 2019",14626,9
"Dec 21, 2019",14636,10
"Dec 22, 2019",14645,9
"Dec 23, 2019",14655,10
"Dec 24, 2019",14665,10
"Dec 25, 2019",14674,9
"Dec 26, 2019",14684,10
"Dec 27, 2019",14694,10
"Dec 28, 2019",14703,9
"Dec 29, 2019",14713,10
"Dec 30, 2019",14723,10
"Dec 31, 2019",14732,9
"Jan 1, 2020",14742,10
"Jan 2, 2020",14752,10
"Jan 3, 2020",14761,9
"Jan 4, 2020",14771,10
"Jan 5, 2020",14780,9
"Jan 6, 2020",14790,10
"Jan 7, 2020",14800,10
"Jan 8, 2020",14809,9
"Jan 9, 2020",14819,10
"Jan 10, 2020",14829,10
"Jan 11, 2020",14838,9
"Jan 12, 2020",14848,10
"Jan 13, 2020",14858,10
"Jan 14, 2020",14867,9
"Jan 15, 2020",14877,10
"Jan 16, 2020",14886,9
"Jan 17, 2020",14896,10
"Jan 18, 2020",14906,10
"Jan 19, 2020",14915,9
"Jan 20, 2020",14925,10
"Jan 21, 2020",14936,11
"Jan 22, 2020",14947,11
"Jan 23, 2020",14958,11
"Jan 24, 2020",14969,11
"Jan 25, 2020",14980,11
"Jan 26, 2020",14991,11
"Jan 27, 2020",15002,11
"Jan 28, 2020",15013,11
"Jan 29, 2020",15031,18
"Jan 30, 2020",15038,7
"Jan 31, 2020",15051,13
"Feb 1, 2020",15064,13
"Feb 2, 2020",15078,14
"Feb 3, 2020",15092,14
"Feb 4, 2020",15107,15
"Feb 5, 2020",15121,14
"Feb 6, 2020",15135,14
"Feb 7, 2020",15149,14
"Feb 8, 2020",15164,15
"Feb 9, 2020",15178,14
"Feb 10, 2020",15192,14
"Feb 11, 2020",15204,12
"Feb 12, 2020",15216,12
"Feb 13, 2020",15228,12
"Feb 14, 2020",15241,13
"Feb 15, 2020",15253,12
"Feb 16, 2020",15265,12
"Feb 17, 2020",15277,12
"Feb 18, 2020",15289,12
"Feb 19, 2020",15301,12
"Feb 20, 2020",15313,12
"Feb 21, 2020",15325,12
"Feb 22, 2020",15338,13
"Feb 23, 2020",15350,12
"Feb 24, 2020",15362,12
"Feb 25, 2020",15374,12
"Feb 26, 2020",15380,6
"Feb 27, 2020",15388,8
"Feb 28, 2020",15398,10
"Feb 29, 2020",15407,9
"Mar 1, 2020",15417,10
"Mar 2, 2020",15428,11
"Mar 3, 2020",15438,10
"Mar 4, 2020",15449,11
"Mar 5, 2020",15459,10
"Mar 6, 2020",15470,11
"Mar 7, 2020",15480,10
"Mar 8, 2020",15491,11
"Mar 9, 2020",15501,10
"Mar 10, 2020",15512,11
"Mar 11, 2020",15522,10
"Mar 12, 2020",15533,11
"Mar 13, 2020",15543,10
"Mar 14, 2020",15554,11
"Mar 15, 2020",15564,10
"Mar 16, 2020",15575,11
"Mar 17, 2020",15585,10
"Mar 18, 2020",15596,11
"Mar 19, 2020",15606,10
"Mar 20, 2020",15617,11
"Mar 21, 2020",15627,10
"Mar 22, 2020",15638,11
"Mar 23, 2020",15648,10
"Mar 24, 2020",15659,11
"Mar 25, 2020",15669,10
"Mar 26, 2020",15680,11
"Mar 27, 2020",15690,10
"Mar 28, 2020",15701,11
"Mar 29, 2020",15711,10
"Mar 30, 2020",15721,10
"Mar 31, 2020",15732,11
"Apr 1, 2020",15742,10
"Apr 2, 2020",15753,11
"Apr 3, 2020",15763,10
"Apr 4, 2020",15774,11
"Apr 5, 2020",15784,10
"Apr 6, 2020",15795,11
"Apr 7, 2020",15805,10
"Apr 8, 2020",15816,11
"Apr 9, 2020",15826,10
"Apr 10, 2020",15837,11
"Apr 11, 2020",15847,10
"Apr 12, 2020",15858,11
"Apr 13, 2020",15868,10
"Apr 14, 2020",15879,11
"Apr 15, 2020",15889,10
"Apr 16, 2020",15900,11
"Apr 17, 2020",15910,10
"Apr 18, 2020",15921,11
"Apr 19, 2020",15931,10
"Apr 20, 2020",15942,11
"Apr 21, 2020",15952,10
"Apr 22, 2020",15963,11
"Apr 23, 2020",15973,10
"Apr 24, 2020",15984,11
"Apr 25, 2020",15994,10
"Apr 26, 2020",16004,10
"Apr 27, 2020",16019,15
"Apr 28, 2020",16033,14
"Apr 29, 2020",16048,15
"Apr 30, 2020",16062,14
"May 1, 2020",16077,15
"May 2, 2020",16091,14
"May 3, 2020",16106,15
"May 4, 2020",16120,14
"May 5, 2020",16135,15
"May 6, 2020",16149,14
"May 7, 2020",16164,15
"May 8, 2020",16178,14
"May 9, 2020",16193,15
"May 10, 2020",16207,14
"May 11, 2020",16222,15
"May 12, 2020",16236,14
"May 13, 2020",16251,15
"May 14, 2020",16265,14
"May 15, 2020",16280,15
"May 16, 2020",16294,14
"May 17, 2020",16309,15
"May 18, 2020",16323,14
"May 19, 2020",16338,15
"May 20, 2020",16352,14
"May 21, 2020",16367,15
"May 22, 2020",16381,14
"May 23, 2020",16396,15
"May 24, 2020",16410,14
"May 25, 2020",16425,15
"May 26, 2020",16431,6
"May 27, 2020",16438,7
"May 28, 2020",16445,7
"May 29, 2020",16452,7
"May 30, 2020",16459,7
"May 31, 2020",16466,7
"Jun 1, 2020",16474,8
"Jun 2, 2020",16481,7
"Jun 3, 2020",16488,7
"Jun 4, 2020",16495,7
"Jun 5, 2020",16502,7
"Jun 6, 2020",16509,7
"Jun 7, 2020",16516,7
"Jun 8, 2020",16525,9
"Jun 9, 2020",16534,9
"Jun 10, 2020",16543,9
"Jun 11, 2020",16552,9
"Jun 12, 2020",16561,9
"Jun 13, 2020",16570,9
"Jun 14, 2020",16579,9
"Jun 15, 2020",16588,9
"Jun 16, 2020",16597,9
"Jun 17, 2020",16606,9
"Jun 18, 2020",16615,9
"Jun 19, 2020",16623,8
"Jun 20, 2020",16632,9
"Jun 21, 2020",16641,9
"Jun 22, 2020",16650,9
"Jun 23, 2020",16659,9
"Jun 24, 2020",16668,9
"Jun 25, 2020",16677,9
"Jun 26, 2020",16686,9
"Jun 27, 2020",16695,9
"Jun 28, 2020",16704,9
"Jun 29, 2020",16713,9
"Jun 30, 2020",16722,9
"Jul 1, 2020",16731,9
"Jul 2, 2020",16740,9
"Jul 3, 2020",16749,9
"Jul 4, 2020",16758,9
"Jul 5, 2020",16767,9
"Jul 6, 2020",16776,9
"Jul 7, 2020",16785,9
"Jul 8, 2020",16794,9
"Jul 9, 2020",16803,9
"Jul 10, 2020",16812,9
"Jul 11, 2020",16820,8
"Jul 12, 2020",16829,9
"Jul 13, 2020",16838,9
"Jul 14, 2020",16847,9
"Jul 15, 2020",16856,9
"Jul 16, 2020",16865,9
"Jul 17, 2020",16874,9
"Jul 18, 2020",16883,9
"Jul 19, 2020",16892,9
"Jul 20, 2020",16901,9
"Jul 21, 2020",16910,9
"Jul 22, 2020",16919,9
"Jul 23, 2020",16939,20
"Jul 24, 2020",16958,19
"Jul 25, 2020",16976,18
"Jul 26, 2020",16994,18
"Jul 27, 2020",17011,17
"Jul 28, 2020",17029,18
"Jul 29, 2020",17046,17
"Jul 30, 2020",17064,18
"Jul 31, 2020",17082,18
"Aug 1, 2020",17099,17
"Aug 2, 2020",17117,18
"Aug 3, 2020",17134,17
"Aug 4, 2020",17152,18
"Aug 5, 2020",17170,18
"Aug 6, 2020",17187,17
"Aug 7, 2020",17205,18
"Aug 8, 2020",17222,17
"Aug 9, 2020",17240,18
"Aug 10, 2020",17258,18
"Aug 11, 2020",17275,17
"Aug 12, 2020",17293,18
"Aug 13, 2020",17310,17
"Aug 14, 2020",17328,18
"Aug 15, 2020",17346,18
"Aug 16, 2020",17363,17
"Aug 17, 2020",17381,18
"Aug 18, 2020",17398,17
"Aug 19, 2020",17416,18
"Aug 20, 2020",17434,18
"Aug 21, 2020",17451,17
"Aug 22, 2020",17469,18
"Aug 23, 2020",17487,18
"Aug 24, 2020",17504,17
"Aug 25, 2020",17522,18
"Aug 26, 2020",17539,17
"Aug 27, 2020",17557,18
"Aug 28, 2020",17575,18
"Aug 29, 2020",17592,17
"Aug 30, 2020",17610,18
"Aug 31, 2020",17627,17
"Sep 1, 2020",17645,18
"Sep 2, 2020",17663,18
"Sep 3, 2020",17680,17
"Sep 4, 2020",17698,18
"Sep 5, 2020",17715,17
"Sep 6, 2020",17733,18
"Sep 7, 2020",17751,18
"Sep 8, 2020",17768,17
"Sep 9, 2020",17786,18
"Sep 10, 2020",17803,17
"Sep 11, 2020",17821,18
"Sep 12, 2020",17839,18
"Sep 13, 2020",17856,17
"Sep 14, 2020",17874,18
"Sep 15, 2020",17891,17
"Sep 16, 2020",17909,18
"Sep 17, 2020",17927,18
"Sep 18, 2020",17944,17
"Sep 19, 2020",17962,18
"Sep 20, 2020",17979,17
"Sep 21, 2020",17997,18
"Sep 22, 2020",18015,18
"Sep 23, 2020",18032,17
"Sep 24, 2020",18050,18
"Sep 25, 2020",18067,17
"Sep 26, 2020",18085,18
"Sep 27, 2020",18103,18
"Sep 28, 2020",18120,17
"Sep 29, 2020",18138,18
"Sep 30, 2020",18155,17
"Oct 1, 2020",18173,18
"Oct 2, 2020",18191,18
"Oct 3, 2020",18208,17
"Oct 4, 2020",18226,18
"Oct 5, 2020",18243,17
"Oct 6, 2020",18261,18
"Oct 7, 2020",18279,18
"Oct 8, 2020",18296,17
"Oct 9, 2020",18314,18
"Oct 10, 2020",18331,17
"Oct 11, 2020",18349,18
"Oct 12, 2020",18367,18
"Oct 13, 2020",18384,17
"Oct 14, 2020",18402,18
"Oct 15, 2020",18420,18
"Oct 16, 2020",18437,17
"Oct 17, 2020",18455,18
"Oct 18, 2020",18472,17
"Oct 19, 2020",18490,18
"Oct 20, 2020",18508,18
"Oct 21, 2020",18525,17
"Oct 22, 2020",18543,18
"Oct 23, 2020",18560,17
"Oct 24, 2020",18578,18
"Oct 25, 2020",18596,18
"Oct 26, 2020",18613,17
"Oct 27, 2020",18631,18
"Oct 28, 2020",18648,17
"Oct 29, 2020",18666,18
"Oct 30, 2020",18684,18
"Oct 31, 2020",18701,17
"Nov 1, 2020",18719,18
"Nov 2, 2020",18736,17
"Nov 3, 2020",18754,18
"Nov 4, 2020",18772,18
"Nov 5, 2020",18789,17
"Nov 6, 2020",18807,18
"Nov 7, 2020",18824,17
"Nov 8, 2020",18842,18
"Nov 9, 2020",18860,18
"Nov 10, 2020",18877,17
"Nov 11, 2020",18895,18
"Nov 12, 2020",18912,17
"Nov 13, 2020",18930,18
"Nov 14, 2020",18948,18
"Nov 15, 2020",18965,17
"Nov 16, 2020",18983,18
"Nov 17, 2020",19000,17
"Nov 18, 2020",19018,18
"Nov 19, 2020",19036,18
"Nov 20, 2020",19053,17
"Nov 21, 2020",19071,18
"Nov 22, 2020",19088,17
"Nov 23, 2020",19106,18
"Nov 24, 2020",19124,18
"Nov 25, 2020",19141,17
"Nov 26, 2020",19159,18
"Nov 27, 2020",19176,17
"Nov 28, 2020",19194,18
"Nov 29, 2020",19212,18
"Nov 30, 2020",19229,17
"Dec 1, 2020",19247,18
"Dec 2, 2020",19264,17
"Dec 3, 2020",19282,18
"Dec 4, 2020",19300,18
"Dec 5, 2020",19317,17
"Dec 6, 2020",19335,18
"Dec 7, 2020",19352,17
"Dec 8, 2020",19370,18
"Dec 9, 2020",19388,18
"Dec 10, 2020",19405,17
"Dec 11, 2020",19423,18
"Dec 12, 2020",19441,18
"Dec 13, 2020",19458,17
"Dec 14, 2020",19476,18
"Dec 15, 2020",19493,17
"Dec 16, 2020",19511,18
"Dec 17, 2020",19529,18
"Dec 18, 2020",19546,17
"Dec 19, 2020",19564,18
"Dec 20, 2020",19581,17
"Dec 21, 2020",19599,18
"Dec 22, 2020",19617,18
"Dec 23, 2020",19634,17
"Dec 24, 2020",19652,18
"Dec 25, 2020",19669,17
"Dec 26, 2020",19687,18
"Dec 27, 2020",19705,18
"Dec 28, 2020",19722,17
"Dec 29, 2020",19740,18
"Dec 30, 2020",19757,17
"Dec 31, 2020",19775,18
"Jan 1, 2021",19793,18
"Jan 2, 2021",19810,17
"Jan 3, 2021",19828,18
"Jan 4, 2021",19845,17
"Jan 5, 2021",19863,18
"Jan 6, 2021",19880,17
"Jan 7, 2021",19897,17
"Jan 8, 2021",19914,17
"Jan 9, 2021",19932,18
"Jan 10, 2021",19949,17
"Jan 11, 2021",19966,17
"Jan 12, 2021",19983,17
"Jan 13, 2021",20000,17
"Jan 14, 2021",20013,13
"Jan 15, 2021",20026,13
"Jan 16, 2021",20039,13
"Jan 17, 2021",20052,13
"Jan 18, 2021",20064,12
"Jan 19, 2021",20077,13
"Jan 20, 2021",20090,13
"Jan 21, 2021",20103,13
"Jan 22, 2021",20117,14
"Jan 23, 2021",20130,13
"Jan 24, 2021",20144,14
"Jan 25, 2021",20157,13
"Jan 26, 2021",20171,14
"Jan 27, 2021",20184,13
"Jan 28, 2021",20198,14
"Jan 29, 2021",20211,13
"Jan 30, 2021",20225,14
"Jan 31, 2021",20240,15
"Feb 1, 2021",20254,14
"Feb 2, 2021",20269,15
"Feb 3, 2021",20283,14
"Feb 4, 2021",20297,14
"Feb 5, 2021",20312,15
"Feb 6, 2021",20326,14
"Feb 7, 2021",20341,15
"Feb 8, 2021",20355,14
"Feb 9, 2021",20369,14
"Feb 10, 2021",20384,15
"Feb 11, 2021",20398,14
"Feb 12, 2021",20413,15
"Feb 13, 2021",20427,14
"Feb 14, 2021",20444,17
"Feb 15, 2021",20460,16
"Feb 16, 2021",20477,17
"Feb 17, 2021",20493,16
"Feb 18, 2021",20510,17
"Feb 19, 2021",20526,16
"Feb 20, 2021",20543,17
"Feb 21, 2021",20559,16
"Feb 22, 2021",20578,19
"Feb 23, 2021",20598,20
"Feb 24, 2021",20617,19
"Feb 25, 2021",20636,19
"Feb 26, 2021",20655,19
"Feb 27, 2021",20675,20
"Feb 28, 2021",20694,19
"Mar 1, 2021",20713,19
"Mar 2, 2021",20732,19
"Mar 3, 2021",20752,20
"Mar 4, 2021",20771,19
"Mar 5, 2021",20790,19
"Mar 6, 2021",20809,19
"Mar 7, 2021",20829,20
"Mar 8, 2021",20848,19
"Mar 9, 2021",20867,19
"Mar 10, 2021",20883,16
"Mar 11, 2021",20900,17
"Mar 12, 2021",20916,16
"Mar 13, 2021",20932,16
"Mar 14, 2021",20948,16
"Mar 15, 2021",20965,17
"Mar 16, 2021",20981,16
"Mar 17, 2021",20997,16
"Mar 18, 2021",21010,13
"Mar 19, 2021",21023,13
"Mar 20, 2021",21036,13
"Mar 21, 2021",21049,13
"Mar 22, 2021",21061,12
"Mar 23, 2021",21074,13
"Mar 24, 2021",21087,13
"Mar 25, 2021",21100,13
"Mar 26, 2021",21107,7
"Mar 27, 2021",21114,7
"Mar 28, 2021",21121,7
"Mar 29, 2021",21128,7
"Mar 30, 2021",21135,7
"Mar 31, 2021",21142,7
"Apr 1, 2021",21149,7
"Apr 2, 2021",21156,7
"Apr 3, 2021",21165,9
"Apr 4, 2021",21174,9
"Apr 5, 2021",21182,8
"Apr 6, 2021",21191,9
"Apr 7, 2021",21200,9
"Apr 8, 2021",21209,9
"Apr 9, 2021",21217,8
"Apr 10, 2021",21226,9
"Apr 11, 2021",21238,12
"Apr 12, 2021",21250,12
"Apr 13, 2021",21262,12
"Apr 14, 2021",21275,13
"Apr 15, 2021",21287,12
"Apr 16, 2021",21299,12
"Apr 17, 2021",21311,12
"Apr 18, 2021",21323,12
"Apr 19, 2021",21341,18
"Apr 20, 2021",21360,19
"Apr 21, 2021",21378,18
"Apr 22, 2021",21396,18
"Apr 23, 2021",21414,18
"Apr 24, 2021",21433,19
"Apr 25, 2021",21451,18
"Apr 26, 2021",21469,18
"Apr 27, 2021",21495,26
"Apr 28, 2021",21521,26
"Apr 29, 2021",21547,26
"Apr 30, 2021",21574,27
"May 1, 2021",21600,26
"May 2, 2021",21626,26
"May 3, 2021",21652,26
"May 4, 2021",21678,26
"May 5, 2021",21695,17
"May 6, 2021",21712,17
"May 7, 2021",21729,17
"May 8, 2021",21747,18
"May 9, 2021",21764,17
"May 10, 2021",21781,17
"May 11, 2021",21798,17
"May 12, 2021",21815,17
"May 13, 2021",21839,24
"May 14, 2021",21862,23
"May 15, 2021",21886,24
"May 16, 2021",21909,23
"May 17, 2021",21933,24
"May 18, 2021",21956,23
"May 19, 2021",21980,24
"May 20, 2021",22003,23
"May 21, 2021",22022,19
"May 22, 2021",22041,19
"May 23, 2021",22060,19
"May 24, 2021",22080,20
"May 25, 2021",22099,19
"May 26, 2021",22118,19
"May 27, 2021",22137,19
"May 28, 2021",22156,19
"May 29, 2021",22181,25
"May 30, 2021",22205,24
"May 31, 2021",22230,25
"Jun 1, 2021",22255,25
"Jun 2, 2021",22279,24
"Jun 3, 2021",22304,25
"Jun 4, 2021",22328,24
"Jun 5, 2021",22353,25
"Jun 6, 2021",22414,61
"Jun 7, 2021",22475,61
"Jun 8, 2021",22536,61
"Jun 9, 2021",22598,62
"Jun 10, 2021",22659,61
"Jun 11, 2021",22720,61
"Jun 12, 2021",22781,61
"Jun 13, 2021",22842,61
"Jun 14, 2021",22874,32
"Jun 15, 2021",22906,32
"Jun 16, 2021",22938,32
"Jun 17, 2021",22971,33
"Jun 18, 2021",23003,32
"Jun 19, 2021",23035,32
"Jun 20, 2021",23067,32
"Jun 21, 2021",23099,32
"Jun 22, 2021",23130,31
"Jun 23, 2021",23161,31
"Jun 24, 2021",23191,30
"Jun 25, 2021",23222,31
"Jun 26, 2021",23253,31
"Jun 27, 2021",23284,31
"Jun 28, 2021",23314,30
"Jun 29, 2021",23345,31
"Jun 30, 2021",23372,27
"Jul 1, 2021",23399,27
"Jul 2, 2021",23426,27
"Jul 3, 2021",23454,28
"Jul 4, 2021",23481,27
"Jul 5, 2021",23508,27
"Jul 6, 2021",23535,27
"Jul 7, 2021",23562,27
"Jul 8, 2021",23580,18
"Jul 9, 2021",23598,18
"Jul 10, 2021",23615,17
"Jul 11, 2021",23633,18
"Jul 12, 2021",23645,12
"Jul 13, 2021",23657,12
"Jul 14, 2021",23669,12
"Jul 15, 2021",23681,12
"Jul 16, 2021",23698,17
"Jul 17, 2021",23714,16
"Jul 18, 2021",23731,17
"Jul 19, 2021",23747,16
"Jul 20, 2021",23773,26
"Jul 21, 2021",23799,26
"Jul 22, 2021",23824,25
"Jul 23, 2021",23850,26
"Jul 24, 2021",23864,14
"Jul 25, 2021",23879,15
"Jul 26, 2021",23893,14
"Jul 27, 2021",23907,14
"Jul 28, 2021",23924,17
"Jul 29, 2021",23942,18
"Jul 30, 2021",23959,17
"Jul 31, 2021",23976,17
"Aug 1, 2021",23987,11
"Aug 2, 2021",23999,12
"Aug 3, 2021",24010,11
"Aug 4, 2021",24021,11
"Aug 5, 2021",24033,12
"Aug 6, 2021",24044,11
"Aug 7, 2021",24056,12
"Aug 8, 2021",24068,12
"Aug 9, 2021",24079,11
"Aug 10, 2021",24091,12
"Aug 11, 2021",24109,18
