Date,Total Views,Change
"May 21, 2020",855034,11327
"May 22, 2020",866295,11261
"May 23, 2020",877490,11195
"May 24, 2020",888619,11129
"May 25, 2020",899684,11065
"May 26, 2020",910684,11000
"May 27, 2020",921620,10936
"May 28, 2020",932492,10872
"May 29, 2020",943301,10809
"May 30, 2020",954047,10746
"May 31, 2020",964730,10683
"Jun 1, 2020",975352,10622
"Jun 2, 2020",985912,10560
"Jun 3, 2020",996411,10499
"Jun 4, 2020",1006849,10438
"Jun 5, 2020",1017227,10378
"Jun 6, 2020",1027546,10319
"Jun 7, 2020",1037805,10259
"Jun 8, 2020",1048006,10201
"Jun 9, 2020",1058149,10143
"Jun 10, 2020",1068235,10086
"Jun 11, 2020",1078263,10028
"Jun 12, 2020",1088234,9971
"Jun 13, 2020",1098150,9916
"Jun 14, 2020",1108010,9860
"Jun 15, 2020",1117815,9805
"Jun 16, 2020",1127565,9750
"Jun 17, 2020",1137261,9696
"Jun 18, 2020",1146904,9643
"Jun 19, 2020",1156494,9590
"Jun 20, 2020",1166031,9537
"Jun 21, 2020",1175517,9486
"Jun 22, 2020",1184951,9434
"Jun 23, 2020",1194334,9383
"Jun 24, 2020",1203666,9332
"Jun 25, 2020",1212949,9283
"Jun 26, 2020",1222182,9233
"Jun 27, 2020",1231366,9184
"Jun 28, 2020",1240502,9136
"Jun 29, 2020",1249590,9088
"Jun 30, 2020",1258631,9041
"Jul 1, 2020",1267625,8994
"Jul 2, 2020",1276572,8947
"Jul 3, 2020",1285473,8901
"Jul 4, 2020",1294329,8856
"Jul 5, 2020",1303140,8811
"Jul 6, 2020",1311906,8766
"Jul 7, 2020",1320629,8723
"Jul 8, 2020",1329307,8678
"Jul 9, 2020",1337943,8636
"Jul 10, 2020",1346536,8593
"Jul 11, 2020",1355087,8551
"Jul 12, 2020",1363596,8509
"Jul 13, 2020",1372063,8467
"Jul 14, 2020",1380490,8427
"Jul 15, 2020",1388877,8387
"Jul 16, 2020",1397223,8346
"Jul 17, 2020",1405530,8307
"Jul 18, 2020",1413798,8268
"Jul 19, 2020",1422027,8229
"Jul 20, 2020",1430218,8191
"Jul 21, 2020",1438371,8153
"Jul 22, 2020",1446486,8115
"Jul 23, 2020",1454565,8079
"Jul 24, 2020",1462606,8041
"Jul 25, 2020",1470612,8006
"Jul 26, 2020",1478582,7970
"Jul 27, 2020",1486516,7934
"Jul 28, 2020",1494415,7899
"Jul 29, 2020",1502279,7864
"Jul 30, 2020",1510109,7830
"Jul 31, 2020",1517905,7796
"Aug 1, 2020",1525668,7763
"Aug 2, 2020",1533397,7729
"Aug 3, 2020",1541093,7696
"Aug 4, 2020",1548757,7664
"Aug 5, 2020",1556389,7632
"Aug 6, 2020",1563988,7599
"Aug 7, 2020",1571556,7568
"Aug 8, 2020",1579094,7538
"Aug 9, 2020",1586600,7506
"Aug 10, 2020",1594075,7475
"Aug 11, 2020",1601521,7446
"Aug 12, 2020",1608937,7416
"Aug 13, 2020",1616323,7386
"Aug 14, 2020",1623680,7357
"Aug 15, 2020",1631008,7328
"Aug 16, 2020",1638307,7299
"Aug 17, 2020",1645578,7271
"Aug 18, 2020",1652821,7243
"Aug 19, 2020",1660036,7215
"Aug 20, 2020",1667224,7188
"Aug 21, 2020",1674385,7161
"Aug 22, 2020",1681519,7134
"Aug 23, 2020",1688626,7107
"Aug 24, 2020",1695707,7081
"Aug 25, 2020",1702762,7055
"Aug 26, 2020",1709791,7029
"Aug 27, 2020",1716794,7003
"Aug 28, 2020",1723773,6979
"Aug 29, 2020",1730726,6953
"Aug 30, 2020",1737655,6929
"Aug 31, 2020",1744559,6904
"Sep 1, 2020",1751439,6880
"Sep 2, 2020",1758295,6856
"Sep 3, 2020",1765127,6832
"Sep 4, 2020",1771936,6809
"Sep 5, 2020",1778721,6785
"Sep 6, 2020",1785483,6762
"Sep 7, 2020",1792223,6740
"Sep 8, 2020",1798940,6717
"Sep 9, 2020",1805635,6695
"Sep 10, 2020",1812307,6672
"Sep 11, 2020",1818958,6651
"Sep 12, 2020",1825587,6629
"Sep 13, 2020",1832195,6608
"Sep 14, 2020",1838781,6586
"Sep 15, 2020",1845346,6565
"Sep 16, 2020",1851891,6545
"Sep 17, 2020",1858414,6523
"Sep 18, 2020",1864918,6504
"Sep 19, 2020",1871401,6483
"Sep 20, 2020",1877864,6463
"Sep 21, 2020",1884307,6443
"Sep 22, 2020",1890730,6423
"Sep 23, 2020",1897135,6405
"Sep 24, 2020",1903519,6384
"Sep 25, 2020",1909885,6366
"Sep 26, 2020",1916232,6347
"Sep 27, 2020",1922560,6328
"Sep 28, 2020",1928869,6309
"Sep 29, 2020",1935160,6291
"Sep 30, 2020",1941433,6273
"Oct 1, 2020",1947688,6255
"Oct 2, 2020",1953925,6237
"Oct 3, 2020",1960144,6219
"Oct 4, 2020",1966346,6202
"Oct 5, 2020",1972530,6184
"Oct 6, 2020",1978697,6167
"Oct 7, 2020",1984847,6150
"Oct 8, 2020",1990980,6133
"Oct 9, 2020",1997097,6117
"Oct 10, 2020",2003196,6099
"Oct 11, 2020",2009280,6084
"Oct 12, 2020",2015347,6067
"Oct 13, 2020",2021398,6051
"Oct 14, 2020",2027433,6035
"Oct 15, 2020",2033452,6019
"Oct 16, 2020",2039455,6003
"Oct 17, 2020",2045443,5988
"Oct 18, 2020",2051415,5972
"Oct 19, 2020",2057372,5957
"Oct 20, 2020",2063314,5942
"Oct 21, 2020",2069241,5927
"Oct 22, 2020",2075153,5912
"Oct 23, 2020",2081050,5897
"Oct 24, 2020",2086933,5883
"Oct 25, 2020",2092801,5868
"Oct 26, 2020",2098655,5854
"Oct 27, 2020",2104494,5839
"Oct 28, 2020",2110320,5826
"Oct 29, 2020",2116131,5811
"Oct 30, 2020",2121928,5797
"Oct 31, 2020",2127712,5784
"Nov 1, 2020",2133482,5770
"Nov 2, 2020",2139239,5757
"Nov 3, 2020",2144982,5743
"Nov 4, 2020",2150711,5729
"Nov 5, 2020",2156428,5717
"Nov 6, 2020",2162132,5704
"Nov 7, 2020",2167822,5690
"Nov 8, 2020",2173500,5678
"Nov 9, 2020",2179165,5665
"Nov 10, 2020",2184817,5652
"Nov 11, 2020",2190457,5640
"Nov 12, 2020",2196084,5627
"Nov 13, 2020",2201699,5615
"Nov 14, 2020",2207302,5603
"Nov 15, 2020",2212892,5590
"Nov 16, 2020",2218471,5579
"Nov 17, 2020",2224038,5567
"Nov 18, 2020",2229593,5555
"Nov 19, 2020",2235136,5543
"Nov 20, 2020",2240667,5531
"Nov 21, 2020",2246187,5520
"Nov 22, 2020",2251695,5508
"Nov 23, 2020",2257192,5497
"Nov 24, 2020",2262678,5486
"Nov 25, 2020",2268153,5475
"Nov 26, 2020",2273616,5463
"Nov 27, 2020",2279069,5453
"Nov 28, 2020",2284510,5441
"Nov 29, 2020",2289941,5431
"Nov 30, 2020",2295361,5420
"Dec 1, 2020",2300771,5410
"Dec 2, 2020",2306169,5398
"Dec 3, 2020",2311558,5389
"Dec 4, 2020",2316935,5377
"Dec 5, 2020",2322303,5368
"Dec 6, 2020",2327660,5357
"Dec 7, 2020",2333007,5347
"Dec 8, 2020",2338344,5337
"Dec 9, 2020",2343671,5327
"Dec 10, 2020",2348988,5317
"Dec 11, 2020",2354295,5307
"Dec 12, 2020",2359593,5298
"Dec 13, 2020",2364880,5287
"Dec 14, 2020",2370158,5278
"Dec 15, 2020",2375427,5269
"Dec 16, 2020",2380686,5259
"Dec 17, 2020",2385935,5249
"Dec 18, 2020",2391175,5240
"Dec 19, 2020",2396406,5231
"Dec 20, 2020",2401628,5222
"Dec 21, 2020",2406840,5212
"Dec 22, 2020",2412044,5204
"Dec 23, 2020",2417238,5194
"Dec 24, 2020",2422423,5185
"Dec 25, 2020",2427600,5177
"Dec 26, 2020",2432768,5168
"Dec 27, 2020",2437927,5159
"Dec 28, 2020",2443077,5150
"Dec 29, 2020",2448219,5142
"Dec 30, 2020",2453352,5133
"Dec 31, 2020",2458476,5124
"Jan 1, 2021",2463592,5116
"Jan 2, 2021",2468700,5108
"Jan 3, 2021",2473799,5099
"Jan 4, 2021",2478891,5092
"Jan 5, 2021",2483973,5082
"Jan 6, 2021",2489048,5075
"Jan 7, 2021",2494115,5067
"Jan 8, 2021",2499174,5059
"Jan 9, 2021",2504224,5050
"Jan 10, 2021",2509267,5043
"Jan 11, 2021",2514302,5035
"Jan 12, 2021",2519329,5027
"Jan 13, 2021",2524348,5019
"Jan 14, 2021",2529360,5012
"Jan 15, 2021",2534364,5004
"Jan 16, 2021",2539360,4996
"Jan 17, 2021",2544349,4989
"Jan 18, 2021",2549331,4982
"Jan 19, 2021",2554305,4974
"Jan 20, 2021",2559271,4966
"Jan 21, 2021",2564230,4959
"Jan 22, 2021",2569182,4952
"Jan 23, 2021",2574127,4945
"Jan 24, 2021",2579064,4937
"Jan 25, 2021",2583995,4931
"Jan 26, 2021",2588918,4923
"Jan 27, 2021",2593834,4916
"Jan 28, 2021",2598743,4909
"Jan 29, 2021",2603645,4902
"Jan 30, 2021",2608541,4896
"Jan 31, 2021",2613429,4888
"Feb 1, 2021",2618311,4882
"Feb 2, 2021",2623186,4875
"Feb 3, 2021",2628054,4868
"Feb 4, 2021",2632915,4861
"Feb 5, 2021",2637770,4855
"Feb 6, 2021",2642618,4848
"Feb 7, 2021",2647460,4842
"Feb 8, 2021",2652295,4835
"Feb 9, 2021",2657124,4829
"Feb 10, 2021",2661946,4822
"Feb 11, 2021",2666762,4816
"Feb 12, 2021",2671572,4810
"Feb 13, 2021",2676375,4803
"Feb 14, 2021",2681172,4797
"Feb 15, 2021",2685963,4791
"Feb 16, 2021",2690747,4784
"Feb 17, 2021",2695526,4779
"Feb 18, 2021",2700298,4772
"Feb 19, 2021",2705064,4766
"Feb 20, 2021",2709825,4761
"Feb 21, 2021",2714579,4754
"Feb 22, 2021",2719327,4748
"Feb 23, 2021",2724070,4743
"Feb 24, 2021",2728806,4736
"Feb 25, 2021",2733537,4731
"Feb 26, 2021",2738262,4725
"Feb 27, 2021",2742981,4719
"Feb 28, 2021",2747694,4713
"Mar 1, 2021",2752402,4708
"Mar 2, 2021",2757104,4702
"Mar 3, 2021",2761800,4696
"Mar 4, 2021",2766491,4691
"Mar 5, 2021",2771176,4685
"Mar 6, 2021",2775856,4680
"Mar 7, 2021",2780530,4674
"Mar 8, 2021",2785199,4669
"Mar 9, 2021",2789863,4664
"Mar 10, 2021",2794521,4658
"Mar 11, 2021",2799173,4652
"Mar 12, 2021",2803820,4647
"Mar 13, 2021",2808462,4642
"Mar 14, 2021",2813099,4637
"Mar 15, 2021",2817731,4632
"Mar 16, 2021",2822357,4626
"Mar 17, 2021",2826978,4621
"Mar 18, 2021",2831594,4616
"Mar 19, 2021",2836205,4611
"Mar 20, 2021",2840811,4606
"Mar 21, 2021",2845411,4600
"Mar 22, 2021",2850007,4596
"Mar 23, 2021",2854598,4591
"Mar 24, 2021",2859184,4586
"Mar 25, 2021",2863764,4580
"Mar 26, 2021",2868340,4576
"Mar 27, 2021",2872911,4571
"Mar 28, 2021",2877478,4567
"Mar 29, 2021",2882039,4561
"Mar 30, 2021",2886596,4557
"Mar 31, 2021",2891147,4551
"Apr 1, 2021",2895694,4547
"Apr 2, 2021",2900237,4543
"Apr 3, 2021",2904775,4538
"Apr 4, 2021",2909308,4533
"Apr 5, 2021",2913836,4528
"Apr 6, 2021",2918360,4524
"Apr 7, 2021",2922879,4519
"Apr 8, 2021",2927394,4515
"Apr 9, 2021",2931904,4510
"Apr 10, 2021",2936410,4506
"Apr 11, 2021",2940911,4501
"Apr 12, 2021",2945408,4497
"Apr 13, 2021",2949900,4492
"Apr 14, 2021",2954388,4488
"Apr 15, 2021",2958871,4483
"Apr 16, 2021",2963351,4480
"Apr 17, 2021",2967826,4475
"Apr 18, 2021",2972296,4470
"Apr 19, 2021",2976762,4466
"Apr 20, 2021",2981224,4462
"Apr 21, 2021",2985682,4458
"Apr 22, 2021",2990136,4454
"Apr 23, 2021",2994585,4449
"Apr 24, 2021",2999031,4446
"Apr 25, 2021",3003472,4441
"Apr 26, 2021",3007909,4437
"Apr 27, 2021",3012342,4433
"Apr 28, 2021",3016770,4428
"Apr 29, 2021",3021195,4425
"Apr 30, 2021",3025616,4421
"May 1, 2021",3030033,4417
"May 2, 2021",3034445,4412
"May 3, 2021",3038854,4409
"May 4, 2021",3043259,4405
"May 5, 2021",3047660,4401
"May 6, 2021",3052057,4397
"May 7, 2021",3056450,4393
"May 8, 2021",3060839,4389
"May 9, 2021",3065225,4386
"May 10, 2021",3069606,4381
"May 11, 2021",3073984,4378
"May 12, 2021",3078358,4374
"May 13, 2021",3082728,4370
"May 14, 2021",3087095,4367
"May 15, 2021",3091458,4363
"May 16, 2021",3095817,4359
"May 17, 2021",3100172,4355
"May 18, 2021",3104524,4352
"May 19, 2021",3108872,4348
"May 20, 2021",3113217,4345
"May 21, 2021",3117557,4340
"May 22, 2021",3121895,4338
"May 23, 2021",3126228,4333
"May 24, 2021",3130559,4331
"May 25, 2021",3134885,4326
"May 26, 2021",3139208,4323
"May 27, 2021",3143528,4320
"May 28, 2021",3147844,4316
"May 29, 2021",3152157,4313
"May 30, 2021",3156466,4309
"May 31, 2021",3160772,4306
"Jun 1, 2021",3165074,4302
"Jun 2, 2021",3169373,4299
"Jun 3, 2021",3173669,4296
"Jun 4, 2021",3177961,4292
"Jun 5, 2021",3182250,4289
"Jun 6, 2021",3186536,4286
"Jun 7, 2021",3190818,4282
"Jun 8, 2021",3195097,4279
"Jun 9, 2021",3199373,4276
"Jun 10, 2021",3203645,4272
"Jun 11, 2021",3207914,4269
"Jun 12, 2021",3212180,4266
"Jun 13, 2021",3216443,4263
"Jun 14, 2021",3220703,4260
"Jun 15, 2021",3224959,4256
"Jun 16, 2021",3229212,4253
"Jun 17, 2021",3233462,4250
"Jun 18, 2021",3237709,4247
"Jun 19, 2021",3241953,4244
"Jun 20, 2021",3246194,4241
"Jun 21, 2021",3250431,4237
"Jun 22, 2021",3254666,4235
"Jun 23, 2021",3258897,4231
"Jun 24, 2021",3263126,4229
"Jun 25, 2021",3267351,4225
"Jun 26, 2021",3271574,4223
"Jun 27, 2021",3275793,4219
"Jun 28, 2021",3280009,4216
"Jun 29, 2021",3284223,4214
"Jun 30, 2021",3288433,4210
"Jul 1, 2021",3292641,4208
"Jul 2, 2021",3296846,4205
"Jul 3, 2021",3301047,4201
"Jul 4, 2021",3305246,4199
"Jul 5, 2021",3309442,4196
"Jul 6, 2021",3313635,4193
"Jul 7, 2021",3317825,4190
"Jul 8, 2021",3322012,4187
"Jul 9, 2021",3326197,4185
"Jul 10, 2021",3330379,4182
"Jul 11, 2021",3334557,4178
"Jul 12, 2021",3338733,4176
"Jul 13, 2021",3342907,4174
"Jul 14, 2021",3347077,4170
"Jul 15, 2021",3351245,4168
"Jul 16, 2021",3355410,4165
"Jul 17, 2021",3359572,4162
"Jul 18, 2021",3363732,4160
"Jul 19, 2021",3367889,4157
"Jul 20, 2021",3372043,4154
"Jul 21, 2021",3376194,4151
"Jul 22, 2021",3380343,4149
"Jul 23, 2021",3384489,4146
"Jul 24, 2021",3388633,4144
"Jul 25, 2021",3392774,4141
"Jul 26, 2021",3396912,4138
"Jul 27, 2021",3401047,4135
"Jul 28, 2021",3405180,4133
"Jul 29, 2021",3409311,4131
"Jul 30, 2021",3413439,4128
"Jul 31, 2021",3417564,4125
"Aug 1, 2021",3421687,4123
"Aug 2, 2021",3425807,4120
"Aug 3, 2021",3429925,4118
"Aug 4, 2021",3434040,4115
"Aug 5, 2021",3438153,4113
"Aug 6, 2021",3442263,4110
"Aug 7, 2021",3446371,4108
"Aug 8, 2021",3450476,4105
"Aug 9, 2021",3454579,4103
"Aug 10, 2021",3458679,4100
"Aug 11, 2021",3462777,4098
"Aug 12, 2021",3466872,4095
"Aug 13, 2021",3470965,4093
"Aug 14, 2021",3475056,4091
"Aug 15, 2021",3479144,4088
"Aug 16, 2021",3483230,4086
"Aug 17, 2021",3487313,4083
"Aug 18, 2021",3491394,4081
"Aug 19, 2021",3495473,4079
"Aug 20, 2021",3499550,4077
"Aug 21, 2021",3503624,4074
"Aug 22, 2021",3507695,4071
"Aug 23, 2021",3511765,4070
"Aug 24, 2021",3515832,4067
"Aug 25, 2021",3519897,4065
"Aug 26, 2021",3523959,4062
"Aug 27, 2021",3528019,4060
"Aug 28, 2021",3532077,4058
"Aug 29, 2021",3536133,4056
"Aug 30, 2021",3540187,4054
"Aug 31, 2021",3544238,4051
"Sep 1, 2021",3548287,4049
"Sep 2, 2021",3552334,4047
"Sep 3, 2021",3556378,4044
"Sep 4, 2021",3560421,4043
"Sep 5, 2021",3564461,4040
"Sep 6, 2021",3568499,4038
"Sep 7, 2021",3572535,4036
"Sep 8, 2021",3576569,4034
"Sep 9, 2021",3580600,4031
"Sep 10, 2021",3584630,4030
"Sep 11, 2021",3588657,4027
"Sep 12, 2021",3592682,4025
"Sep 13, 2021",3596705,4023
"Sep 14, 2021",3600726,4021
"Sep 15, 2021",3604745,4019
"Sep 16, 2021",3608761,4016
"Sep 17, 2021",3612776,4015
"Sep 18, 2021",3616789,4013
"Sep 19, 2021",3620799,4010
"Sep 20, 2021",3624808,4009
"Sep 21, 2021",3628814,4006
"Sep 22, 2021",3632818,4004
"Sep 23, 2021",3636821,4003
"Sep 24, 2021",3640821,4000
"Sep 25, 2021",3644819,3998
"Sep 26, 2021",3648816,3997
"Sep 27, 2021",3652810,3994
"Sep 28, 2021",3656802,3992
"Sep 29, 2021",3660793,3991
"Sep 30, 2021",3664781,3988
"Oct 1, 2021",3668767,3986
"Oct 2, 2021",3672752,3985
"Oct 3, 2021",3676734,3982
"Oct 4, 2021",3680715,3981
"Oct 5, 2021",3684693,3978
"Oct 6, 2021",3688670,3977
"Oct 7, 2021",3692645,3975
"Oct 8, 2021",3696618,3973
"Oct 9, 2021",3700589,3971
"Oct 10, 2021",3704558,3969
"Oct 11, 2021",3708525,3967
"Oct 12, 2021",3712490,3965
"Oct 13, 2021",3716453,3963
"Oct 14, 2021",3720415,3962
"Oct 15, 2021",3724375,3960
"Oct 16, 2021",3728333,3958
"Oct 17, 2021",3732289,3956
"Oct 18, 2021",3736243,3954
"Oct 19, 2021",3740195,3952
"Oct 20, 2021",3744146,3951
"Oct 21, 2021",3748094,3948
"Oct 22, 2021",3752041,3947
"Oct 23, 2021",3755986,3945
"Oct 24, 2021",3759929,3943
"Oct 25, 2021",3763871,3942
"Oct 26, 2021",3767811,3940
"Oct 27, 2021",3771749,3938
"Oct 28, 2021",3775685,3936
"Oct 29, 2021",3779619,3934
"Oct 30, 2021",3783552,3933
"Oct 31, 2021",3787483,3931
"Nov 1, 2021",3791412,3929
"Nov 2, 2021",3795340,3928
"Nov 3, 2021",3799265,3925
"Nov 4, 2021",3803189,3924
"Nov 5, 2021",3807112,3923
"Nov 6, 2021",3811032,3920
"Nov 7, 2021",3814951,3919
"Nov 8, 2021",3818868,3917
"Nov 9, 2021",3822784,3916
"Nov 10, 2021",3826698,3914
"Nov 11, 2021",3830610,3912
"Nov 12, 2021",3834520,3910
"Nov 13, 2021",3838429,3909
"Nov 14, 2021",3842336,3907
"Nov 15, 2021",3846242,3906
"Nov 16, 2021",3850146,3904
"Nov 17, 2021",3854048,3902
"Nov 18, 2021",3857949,3901
"Nov 19, 2021",3861848,3899
"Nov 20, 2021",3865745,3897
"Nov 21, 2021",3869641,3896
"Nov 22, 2021",3873535,3894
"Nov 23, 2021",3877428,3893
"Nov 24, 2021",3881319,3891
"Nov 25, 2021",3885208,3889
"Nov 26, 2021",3889096,3888
"Nov 27, 2021",3892982,3886
"Nov 28, 2021",3896867,3885
"Nov 29, 2021",3900750,3883
"Nov 30, 2021",3904632,3882
"Dec 1, 2021",3908512,3880
"Dec 2, 2021",3912390,3878
"Dec 3, 2021",3916267,3877
"Dec 4, 2021",3920143,3876
"Dec 5, 2021",3924017,3874
"Dec 6, 2021",3927889,3872
"Dec 7, 2021",3931760,3871
"Dec 8, 2021",3935629,3869
"Dec 9, 2021",3939497,3868
"Dec 10, 2021",3943363,3866
"Dec 11, 2021",3947228,3865
"Dec 12, 2021",3951091,3863
"Dec 13, 2021",3954953,3862
"Dec 14, 2021",3958814,3861
"Dec 15, 2021",3962672,3858
"Dec 16, 2021",3966530,3858
"Dec 17, 2021",3970386,3856
"Dec 18, 2021",3974240,3854
"Dec 19, 2021",3978093,3853
"Dec 20, 2021",3981945,3852
"Dec 21, 2021",3985795,3850
"Dec 22, 2021",3989644,3849
"Dec 23, 2021",3993491,3847
"Dec 24, 2021",3997337,3846
"Dec 25, 2021",4001182,3845
"Dec 26, 2021",4005025,3843
"Dec 27, 2021",4008866,3841
"Dec 28, 2021",4012706,3840
"Dec 29, 2021",4016545,3839
"Dec 30, 2021",4020383,3838
"Dec 31, 2021",4024219,3836
"Jan 1, 2022",4028053,3834
"Jan 2, 2022",4031887,3834
"Jan 3, 2022",4035719,3832
"Jan 4, 2022",4039549,3830
"Jan 5, 2022",4043378,3829
"Jan 6, 2022",4047206,3828
"Jan 7, 2022",4051033,3827
"Jan 8, 2022",4054858,3825
"Jan 9, 2022",4058681,3823
"Jan 10, 2022",4062504,3823
"Jan 11, 2022",4066325,3821
"Jan 12, 2022",4070145,3820
"Jan 13, 2022",4073963,3818
"Jan 14, 2022",4077780,3817
"Jan 15, 2022",4081596,3816
"Jan 16, 2022",4085410,3814
"Jan 17, 2022",4089223,3813
"Jan 18, 2022",4093035,3812
"Jan 19, 2022",4096846,3811
"Jan 20, 2022",4100655,3809
"Jan 21, 2022",4104463,3808
"Jan 22, 2022",4108269,3806
"Jan 23, 2022",4112075,3806
"Jan 24, 2022",4115879,3804
"Jan 25, 2022",4119682,3803
"Jan 26, 2022",4123483,3801
"Jan 27, 2022",4127284,3801
"Jan 28, 2022",4131083,3799
"Jan 29, 2022",4134880,3797
"Jan 30, 2022",4138677,3797
"Jan 31, 2022",4142472,3795
"Feb 1, 2022",4146266,3794
"Feb 2, 2022",4150059,3793
"Feb 3, 2022",4153850,3791
"Feb 4, 2022",4157641,3791
"Feb 5, 2022",4161430,3789
"Feb 6, 2022",4165218,3788
"Feb 7, 2022",4169004,3786
"Feb 8, 2022",4172790,3786
"Feb 9, 2022",4176574,3784
"Feb 10, 2022",4180357,3783
"Feb 11, 2022",4184139,3782
"Feb 12, 2022",4187919,3780
"Feb 13, 2022",4191699,3780
"Feb 14, 2022",4195477,3778
"Feb 15, 2022",4199254,3777
"Feb 16, 2022",4203030,3776
"Feb 17, 2022",4206805,3775
"Feb 18, 2022",4210578,3773
"Feb 19, 2022",4214350,3772
"Feb 20, 2022",4218122,3772
"Feb 21, 2022",4221892,3770
"Feb 22, 2022",4225660,3768
"Feb 23, 2022",4229428,3768
"Feb 24, 2022",4233195,3767
"Feb 25, 2022",4236960,3765
"Feb 26, 2022",4240724,3764
"Feb 27, 2022",4244487,3763
"Feb 28, 2022",4248249,3762
"Mar 1, 2022",4252010,3761
"Mar 2, 2022",4255770,3760
"Mar 3, 2022",4259528,3758
"Mar 4, 2022",4263286,3758
"Mar 5, 2022",4267042,3756
"Mar 6, 2022",4270798,3756
"Mar 7, 2022",4274552,3754
"Mar 8, 2022",4278305,3753
"Mar 9, 2022",4282057,3752
"Mar 10, 2022",4285807,3750
"Mar 11, 2022",4289557,3750
"Mar 12, 2022",4293306,3749
"Mar 13, 2022",4297053,3747
"Mar 14, 2022",4300800,3747
"Mar 15, 2022",4304545,3745
"Mar 16, 2022",4308289,3744
"Mar 17, 2022",4312033,3744
"Mar 18, 2022",4315775,3742
"Mar 19, 2022",4319516,3741
"Mar 20, 2022",4323256,3740
"Mar 21, 2022",4326995,3739
"Mar 22, 2022",4330733,3738
"Mar 23, 2022",4334470,3737
"Mar 24, 2022",4338205,3735
"Mar 25, 2022",4341940,3735
"Mar 26, 2022",4345674,3734
"Mar 27, 2022",4349406,3732
"Mar 28, 2022",4353138,3732
"Mar 29, 2022",4356869,3731
"Mar 30, 2022",4360598,3729
"Mar 31, 2022",4364327,3729
"Apr 1, 2022",4368054,3727
"Apr 2, 2022",4371781,3727
"Apr 3, 2022",4375506,3725
"Apr 4, 2022",4379231,3725
"Apr 5, 2022",4382954,3723
"Apr 6, 2022",4386677,3723
"Apr 7, 2022",4390398,3721
"Apr 8, 2022",4394118,3720
"Apr 9, 2022",4397838,3720
"Apr 10, 2022",4401556,3718
"Apr 11, 2022",4405274,3718
"Apr 12, 2022",4408990,3716
"Apr 13, 2022",4412706,3716
"Apr 14, 2022",4416420,3714
"Apr 15, 2022",4420134,3714
"Apr 16, 2022",4423846,3712
"Apr 17, 2022",4427558,3712
"Apr 18, 2022",4431268,3710
"Apr 19, 2022",4434978,3710
"Apr 20, 2022",4438687,3709
"Apr 21, 2022",4442394,3707
"Apr 22, 2022",4446101,3707
"Apr 23, 2022",4449807,3706
"Apr 24, 2022",4453512,3705
"Apr 25, 2022",4457215,3703
"Apr 26, 2022",4460918,3703
"Apr 27, 2022",4464620,3702
"Apr 28, 2022",4468321,3701
"Apr 29, 2022",4472021,3700
"Apr 30, 2022",4475721,3700
"May 1, 2022",4479419,3698
"May 2, 2022",4483116,3697
"May 3, 2022",4486813,3697
"May 4, 2022",4490508,3695
"May 5, 2022",4494203,3695
"May 6, 2022",4497896,3693
"May 7, 2022",4501589,3693
"May 8, 2022",4505281,3692
"May 9, 2022",4508972,3691
"May 10, 2022",4512662,3690
"May 11, 2022",4516351,3689
"May 12, 2022",4520039,3688
"May 13, 2022",4523726,3687
"May 14, 2022",4527412,3686
"May 15, 2022",4531098,3686
