Date,Likes,Change
"Apr 2, 2023",860986,2512
"Apr 3, 2023",863010,2024
"Apr 4, 2023",865143,2133
"Apr 5, 2023",867015,1872
"Apr 6, 2023",869556,2541
"Apr 7, 2023",871887,2331
"Apr 8, 2023",875000,3113
"Apr 9, 2023",876319,1319
"Apr 10, 2023",877766,1447
"Apr 11, 2023",879132,1366
"Apr 12, 2023",880427,1295
"Apr 13, 2023",881672,1245
"Apr 14, 2023",883198,1526
"Apr 15, 2023",884538,1340
"Apr 16, 2023",885852,1314
"Apr 17, 2023",886954,1102
"Apr 18, 2023",888129,1175
"Apr 19, 2023",889376,1247
"Apr 20, 2023",890533,1157
"Apr 21, 2023",891736,1203
"Apr 22, 2023",893168,1432
"Apr 23, 2023",894554,1386
"Apr 24, 2023",895677,1123
"Apr 25, 2023",896833,1156
"Apr 26, 2023",897864,1031
"Apr 27, 2023",898979,1115
"Apr 28, 2023",900196,1217
"Apr 29, 2023",901374,1178
"Apr 30, 2023",902659,1285
"May 1, 2023",903891,1232
"May 2, 2023",904932,1041
"May 3, 2023",905976,1044
"May 4, 2023",906967,991
"May 5, 2023",908062,1095
"May 6, 2023",909102,1040
"May 7, 2023",910224,1122
"May 8, 2023",911231,1007
"May 9, 2023",912178,947
"May 10, 2023",913201,1023
"May 11, 2023",914225,1024
"May 12, 2023",915228,1003
"May 13, 2023",916137,909
"May 14, 2023",917192,1055
"May 15, 2023",918148,956
"May 16, 2023",918997,849
"May 17, 2023",919812,815
"May 18, 2023",920705,893
"May 19, 2023",921595,890
"May 20, 2023",922455,860
"May 21, 2023",923421,966
"May 22, 2023",924288,867
"May 23, 2023",925069,781
"May 24, 2023",925859,790
"May 25, 2023",926686,827
"May 26, 2023",927480,794
"May 27, 2023",928371,891
"May 28, 2023",929285,914
"May 29, 2023",930198,913
"May 30, 2023",931112,914
"May 31, 2023",931665,553
"Jun 1, 2023",932747,1082
"Jun 2, 2023",933315,568
"Jun 3, 2023",934136,821
"Jun 4, 2023",935267,1131
"Jun 5, 2023",935754,487
"Jun 6, 2023",936503,749
"Jun 7, 2023",937216,713
"Jun 8, 2023",937932,716
"Jun 9, 2023",938627,695
"Jun 10, 2023",939367,740
"Jun 11, 2023",940201,834
"Jun 12, 2023",940868,667
"Jun 13, 2023",941568,700
"Jun 14, 2023",942240,672
"Jun 15, 2023",942927,687
"Jun 16, 2023",943974,1047
"Jun 17, 2023",945048,1074
"Jun 18, 2023",945775,727
"Jun 19, 2023",946714,939
"Jun 20, 2023",947737,1023
"Jun 21, 2023",948762,1025
"Jun 22, 2023",949765,1003
"Jun 23, 2023",950816,1051
"Jun 24, 2023",951789,973
"Jun 25, 2023",952945,1156
"Jun 26, 2023",954148,1203
"Jun 27, 2023",954774,626
"Jun 28, 2023",955656,882
"Jun 29, 2023",956758,1102
"Jun 30, 2023",957988,1230
"Jul 1, 2023",959325,1337
"Jul 2, 2023",960505,1180
"Jul 3, 2023",961580,1075
"Jul 4, 2023",962625,1045
"Jul 5, 2023",963927,1302
"Jul 6, 2023",965411,1484
"Jul 7, 2023",966994,1583
"Jul 8, 2023",968516,1522
"Jul 9, 2023",969976,1460
"Jul 10, 2023",971288,1312
"Jul 11, 2023",972381,1093
"Jul 12, 2023",973535,1154
"Jul 13, 2023",974722,1187
"Jul 14, 2023",975847,1125
"Jul 15, 2023",977323,1476
"Jul 16, 2023",978614,1291
"Jul 17, 2023",979754,1140
"Jul 18, 2023",980750,996
"Jul 19, 2023",981710,960
"Jul 20, 2023",982460,750
"Jul 21, 2023",983313,853
"Jul 22, 2023",984364,1051
"Jul 23, 2023",985327,963
"Jul 24, 2023",986099,772
"Jul 25, 2023",986858,759
"Jul 26, 2023",987671,813
"Jul 27, 2023",988372,701
"Jul 28, 2023",989146,774
"Jul 29, 2023",990037,891
"Jul 30, 2023",990643,606
"Jul 31, 2023",991318,675
"Aug 1, 2023",991922,604
"Aug 2, 2023",992460,538
"Aug 3, 2023",993167,707
"Aug 4, 2023",993779,612
"Aug 5, 2023",994518,739
"Aug 6, 2023",995233,715
"Aug 7, 2023",996050,817
"Aug 8, 2023",996451,401
"Aug 9, 2023",997083,632
"Aug 10, 2023",997642,559
"Aug 11, 2023",998234,592
"Aug 12, 2023",998910,676
"Aug 13, 2023",999710,800
"Aug 14, 2023",1000333,623
"Aug 15, 2023",1000959,626
"Aug 16, 2023",1001544,585
"Aug 17, 2023",1002128,584
"Aug 18, 2023",1002670,542
"Aug 19, 2023",1003211,541
"Aug 20, 2023",1003846,635
"Aug 21, 2023",1004480,634
"Aug 22, 2023",1005017,537
"Aug 23, 2023",1005554,537
"Aug 24, 2023",1006244,690
"Aug 25, 2023",1006934,690
"Aug 26, 2023",1007664,730
"Aug 27, 2023",1008394,730
"Aug 28, 2023",1009040,646
"Aug 29, 2023",1009686,646
"Aug 30, 2023",1010333,647
"Aug 31, 2023",1010980,647
"Sep 1, 2023",1011657,677
"Sep 2, 2023",1012333,676
"Sep 3, 2023",1013092,759
"Sep 4, 2023",1013851,759
"Sep 5, 2023",1014482,631
"Sep 6, 2023",1015113,631
"Sep 7, 2023",1015706,593
"Sep 8, 2023",1016298,592
"Sep 9, 2023",1017104,806
"Sep 10, 2023",1017909,805
"Sep 11, 2023",1018499,590
"Sep 12, 2023",1019088,589
"Sep 13, 2023",1019738,650
"Sep 14, 2023",1020388,650
"Sep 15, 2023",1021107,719
"Sep 16, 2023",1021826,719
"Sep 17, 2023",1022814,988
"Sep 18, 2023",1023801,987
"Sep 19, 2023",1024906,1105
"Sep 20, 2023",1026011,1105
"Sep 21, 2023",1027118,1107
"Sep 22, 2023",1028225,1107
"Sep 23, 2023",1029399,1174
"Sep 24, 2023",1030572,1173
"Sep 25, 2023",1031546,974
"Sep 26, 2023",1032520,974
"Sep 27, 2023",1033653,1133
"Sep 28, 2023",1034785,1132
"Sep 29, 2023",1036040,1255
"Sep 30, 2023",1037295,1255
"Oct 1, 2023",1038399,1104
"Oct 2, 2023",1039502,1103
"Oct 3, 2023",1040353,851
"Oct 4, 2023",1041203,850
"Oct 5, 2023",1041999,796
"Oct 6, 2023",1042794,795
"Oct 7, 2023",1043640,846
"Oct 8, 2023",1044486,846
"Oct 9, 2023",1045212,726
"Oct 10, 2023",1045937,725
"Oct 11, 2023",1046604,667
"Oct 12, 2023",1047271,667
"Oct 13, 2023",1048029,758
"Oct 14, 2023",1048786,757
"Oct 15, 2023",1049558,772
"Oct 16, 2023",1050330,772
"Oct 17, 2023",1051043,713
"Oct 18, 2023",1051755,712
"Oct 19, 2023",1052428,673
"Oct 20, 2023",1053101,673
"Oct 21, 2023",1053901,800
"Oct 22, 2023",1054700,799
"Oct 23, 2023",1055580,880
"Oct 24, 2023",1056460,880
"Oct 25, 2023",1057147,687
"Oct 26, 2023",1057833,686
"Oct 27, 2023",1058514,681
"Oct 28, 2023",1059194,680
"Oct 29, 2023",1059854,660
"Oct 30, 2023",1060514,660
"Oct 31, 2023",1061087,573
"Nov 1, 2023",1061659,572
"Nov 2, 2023",1062192,533
"Nov 3, 2023",1062724,532
"Nov 4, 2023",1063347,623
"Nov 5, 2023",1063970,623
"Nov 6, 2023",1064499,529
"Nov 7, 2023",1065028,529
"Nov 8, 2023",1065588,560
"Nov 9, 2023",1066148,560
"Nov 10, 2023",1066743,595
"Nov 11, 2023",1067337,594
"Nov 12, 2023",1068095,758
"Nov 13, 2023",1068853,758
"Nov 14, 2023",1069492,639
"Nov 15, 2023",1070130,638
"Nov 16, 2023",1070753,623
"Nov 17, 2023",1071376,623
"Nov 18, 2023",1072056,680
"Nov 19, 2023",1072736,680
"Nov 20, 2023",1073325,589
"Nov 21, 2023",1073914,589
"Nov 22, 2023",1074500,586
"Nov 23, 2023",1075086,586
"Nov 24, 2023",1075784,698
"Nov 25, 2023",1076482,698
"Nov 26, 2023",1077558,1076
"Nov 27, 2023",1078634,1076
"Nov 28, 2023",1079707,1073
"Nov 29, 2023",1080779,1072
"Nov 30, 2023",1081650,871
"Dec 1, 2023",1082520,870
"Dec 2, 2023",1083375,855
"Dec 3, 2023",1084230,855
"Dec 4, 2023",1084897,667
"Dec 5, 2023",1085563,666
"Dec 6, 2023",1086109,546
"Dec 7, 2023",1086655,546
"Dec 8, 2023",1087185,530
"Dec 9, 2023",1087714,529
"Dec 10, 2023",1088188,474
"Dec 11, 2023",1088661,473
"Dec 12, 2023",1089188,527
"Dec 13, 2023",1089715,527
"Dec 14, 2023",1090212,497
"Dec 15, 2023",1090709,497
"Dec 16, 2023",1091256,547
"Dec 17, 2023",1091803,547
"Dec 18, 2023",1092315,512
"Dec 19, 2023",1092826,511
"Dec 20, 2023",1093227,401
"Dec 21, 2023",1093628,401
"Dec 22, 2023",1094080,452
"Dec 23, 2023",1094532,452
"Dec 24, 2023",1095026,494
"Dec 25, 2023",1095519,493
"Dec 26, 2023",1095988,469
"Dec 27, 2023",1096456,468
"Dec 28, 2023",1096898,442
"Dec 29, 2023",1097340,442
"Dec 30, 2023",1097855,515
"Dec 31, 2023",1098369,514
"Jan 1, 2024",1098824,455
"Jan 2, 2024",1099278,454
"Jan 3, 2024",1099652,374
"Jan 4, 2024",1100026,374
"Jan 5, 2024",1100560,534
"Jan 6, 2024",1101093,533
"Jan 7, 2024",1101717,624
"Jan 8, 2024",1102341,624
"Jan 9, 2024",1102863,522
"Jan 10, 2024",1103384,521
"Jan 11, 2024",1103852,468
"Jan 12, 2024",1104320,468
"Jan 13, 2024",1104923,603
"Jan 14, 2024",1105526,603
"Jan 15, 2024",1106011,485
"Jan 16, 2024",1106496,485
"Jan 17, 2024",1106907,411
"Jan 18, 2024",1107318,411
"Jan 19, 2024",1107767,449
"Jan 20, 2024",1108216,449
"Jan 21, 2024",1108710,494
"Jan 22, 2024",1109203,493
"Jan 23, 2024",1109569,366
"Jan 24, 2024",1109935,366
"Jan 25, 2024",1110328,393
"Jan 26, 2024",1110721,393
"Jan 27, 2024",1111145,424
"Jan 28, 2024",1111568,423
"Jan 29, 2024",1111885,317
"Jan 30, 2024",1112201,316
"Jan 31, 2024",1112551,350
"Feb 1, 2024",1112901,350
"Feb 2, 2024",1113263,362
"Feb 3, 2024",1113625,362
"Feb 4, 2024",1114020,395
"Feb 5, 2024",1114414,394
"Feb 6, 2024",1114723,309
"Feb 7, 2024",1115032,309
"Feb 8, 2024",1115365,333
"Feb 9, 2024",1115698,333
"Feb 10, 2024",1116084,386
"Feb 11, 2024",1116469,385
"Feb 12, 2024",1116788,319
"Feb 13, 2024",1117107,319
"Feb 14, 2024",1117453,346
"Feb 15, 2024",1117798,345
"Feb 16, 2024",1118134,336
"Feb 17, 2024",1118469,335
"Feb 18, 2024",1118875,406
"Feb 19, 2024",1119280,405
"Feb 20, 2024",1119609,329
"Feb 21, 2024",1119938,329
"Feb 22, 2024",1120300,362
"Feb 23, 2024",1120661,361
"Feb 24, 2024",1121124,463
"Feb 25, 2024",1121586,462
"Feb 26, 2024",1121953,367
"Feb 27, 2024",1122320,367
"Feb 28, 2024",1122682,362
"Feb 29, 2024",1123044,362
"Mar 1, 2024",1123469,425
"Mar 2, 2024",1123894,425
"Mar 3, 2024",1124293,399
"Mar 4, 2024",1124691,398
"Mar 5, 2024",1125055,364
"Mar 6, 2024",1125419,364
"Mar 7, 2024",1125979,560
"Mar 8, 2024",1126538,559
"Mar 9, 2024",1126936,398
"Mar 10, 2024",1127333,397
"Mar 11, 2024",1127698,365
"Mar 12, 2024",1128062,364
"Mar 13, 2024",1128387,325
"Mar 14, 2024",1128711,324
"Mar 15, 2024",1129091,380
"Mar 16, 2024",1129470,379
"Mar 17, 2024",1129902,432
"Mar 18, 2024",1130333,431
"Mar 19, 2024",1130693,360
"Mar 20, 2024",1131053,360
"Mar 21, 2024",1131466,413
"Mar 22, 2024",1131879,413
"Mar 23, 2024",1132293,414
"Mar 24, 2024",1132707,414
"Mar 25, 2024",1133087,380
"Mar 26, 2024",1133467,380
"Mar 27, 2024",1133783,316
"Mar 28, 2024",1134098,315
"Mar 29, 2024",1134495,397
"Mar 30, 2024",1134892,397
"Mar 31, 2024",1135320,428
"Apr 1, 2024",1135748,428
"Apr 2, 2024",1136110,362
"Apr 3, 2024",1136471,361
"Apr 4, 2024",1136905,434
"Apr 5, 2024",1137338,433
"Apr 6, 2024",1137812,474
"Apr 7, 2024",1138285,473
"Apr 8, 2024",1138756,471
"Apr 9, 2024",1139226,470
"Apr 10, 2024",1139621,395
"Apr 11, 2024",1140016,395
"Apr 12, 2024",1140417,401
"Apr 13, 2024",1140818,401
"Apr 14, 2024",1141171,353
"Apr 15, 2024",1141524,353
"Apr 16, 2024",1141851,327
"Apr 17, 2024",1142177,326
"Apr 18, 2024",1142542,365
"Apr 19, 2024",1142907,365
"Apr 20, 2024",1143246,339
"Apr 21, 2024",1143584,338
"Apr 22, 2024",1143888,304
"Apr 23, 2024",1144192,304
"Apr 24, 2024",1144456,264
"Apr 25, 2024",1144719,263
"Apr 26, 2024",1145059,340
"Apr 27, 2024",1145399,340
"Apr 28, 2024",1145736,337
"Apr 29, 2024",1146073,337
"Apr 30, 2024",1146368,295
"May 1, 2024",1146663,295
"May 2, 2024",1147032,369
"May 3, 2024",1147401,369
"May 4, 2024",1147788,387
"May 5, 2024",1148175,387
"May 6, 2024",1148485,310
"May 7, 2024",1148795,310
"May 8, 2024",1149147,352
"May 9, 2024",1149499,352
"May 10, 2024",1149891,392
"May 11, 2024",1150282,391
"May 12, 2024",1150673,391
"May 13, 2024",1151063,390
"May 14, 2024",1151380,317
"May 15, 2024",1151697,317
"May 16, 2024",1152067,370
"May 17, 2024",1152436,369
"May 18, 2024",1152870,434
"May 19, 2024",1153303,433
"May 20, 2024",1153685,382
"May 21, 2024",1154067,382
"May 22, 2024",1154508,441
"May 23, 2024",1154949,441
"May 24, 2024",1155399,450
"May 25, 2024",1155848,449
"May 26, 2024",1156213,365
"May 27, 2024",1156578,365
"May 28, 2024",1156977,399
"May 29, 2024",1157376,399
"May 30, 2024",1157785,409
"May 31, 2024",1158193,408
"Jun 1, 2024",1158565,372
"Jun 2, 2024",1158936,371
"Jun 3, 2024",1159303,367
"Jun 4, 2024",1159669,366
"Jun 5, 2024",1160015,346
"Jun 6, 2024",1160360,345
"Jun 7, 2024",1160693,333
"Jun 8, 2024",1161025,332
"Jun 9, 2024",1161322,297
"Jun 10, 2024",1161618,296
"Jun 11, 2024",1161876,258
"Jun 12, 2024",1162133,257
"Jun 13, 2024",1162453,320
"Jun 14, 2024",1162772,319
"Jun 15, 2024",1163126,354
"Jun 16, 2024",1163480,354
"Jun 17, 2024",1163762,282
"Jun 18, 2024",1164044,282
"Jun 19, 2024",1164319,275
"Jun 20, 2024",1164593,274
"Jun 21, 2024",1164782,189
"Jun 22, 2024",1164971,189
"Jun 23, 2024",1165279,308
"Jun 24, 2024",1165587,308
"Jun 25, 2024",1165886,299
"Jun 26, 2024",1166184,298
"Jun 27, 2024",1166454,270
"Jun 28, 2024",1166724,270
"Jun 29, 2024",1167017,293
"Jun 30, 2024",1167310,293
"Jul 1, 2024",1167569,259
"Jul 2, 2024",1167828,259
"Jul 3, 2024",1168114,286
"Jul 4, 2024",1168400,286
"Jul 5, 2024",1168771,371
"Jul 6, 2024",1169141,370
"Jul 7, 2024",1169421,280
"Jul 8, 2024",1169701,280
"Jul 9, 2024",1169982,281
"Jul 10, 2024",1170262,280
"Jul 11, 2024",1170542,280
"Jul 12, 2024",1170822,280
"Jul 13, 2024",1171102,280
"Jul 14, 2024",1171382,280
"Jul 15, 2024",1171663,281
"Jul 16, 2024",1171943,280
"Jul 17, 2024",1172223,280
"Jul 18, 2024",1172503,280
"Jul 19, 2024",1172783,280
"Jul 20, 2024",1173064,281
"Jul 21, 2024",1173344,280
"Jul 22, 2024",1173624,280
"Jul 23, 2024",1173904,280
"Jul 24, 2024",1174184,280
"Jul 25, 2024",1174464,280
"Jul 26, 2024",1174745,281
"Jul 27, 2024",1175025,280
"Jul 28, 2024",1175305,280
"Jul 29, 2024",1175584,279
"Jul 30, 2024",1175862,278
"Jul 31, 2024",1176181,319
"Aug 1, 2024",1176500,319
"Aug 2, 2024",1176767,267
"Aug 3, 2024",1177034,267
"Aug 4, 2024",1177435,401
"Aug 5, 2024",1177835,400
"Aug 6, 2024",1178112,277
"Aug 7, 2024",1178388,276
"Aug 8, 2024",1178683,295
"Aug 9, 2024",1178977,294
"Aug 10, 2024",1179324,347
"Aug 11, 2024",1179671,347
"Aug 12, 2024",1180028,357
"Aug 13, 2024",1180385,357
"Aug 14, 2024",1180704,319
"Aug 15, 2024",1181023,319
"Aug 16, 2024",1181488,465
"Aug 17, 2024",1181952,464
"Aug 18, 2024",1182254,302
"Aug 19, 2024",1182555,301
"Aug 20, 2024",1182909,354
"Aug 21, 2024",1183263,354
"Aug 22, 2024",1183551,288
"Aug 23, 2024",1183839,288
"Aug 24, 2024",1184162,323
"Aug 25, 2024",1184484,322
"Aug 26, 2024",1184839,355
"Aug 27, 2024",1185194,355
"Aug 28, 2024",1185497,303
"Aug 29, 2024",1185799,302
"Aug 30, 2024",1186148,349
"Aug 31, 2024",1186497,349
"Sep 1, 2024",1186964,467
"Sep 2, 2024",1187431,467
"Sep 3, 2024",1187790,359
"Sep 4, 2024",1188149,359
"Sep 5, 2024",1188645,496
"Sep 6, 2024",1189141,496
"Sep 7, 2024",1189880,739
"Sep 8, 2024",1190618,738
"Sep 9, 2024",1191126,508
"Sep 10, 2024",1191634,508
"Sep 11, 2024",1192092,458
"Sep 12, 2024",1192550,458
"Sep 13, 2024",1192945,395
"Sep 14, 2024",1193339,394
"Sep 15, 2024",1193921,582
"Sep 16, 2024",1194502,581
"Sep 17, 2024",1194869,367
"Sep 18, 2024",1195235,366
"Sep 19, 2024",1195616,381
"Sep 20, 2024",1195996,380
"Sep 21, 2024",1196425,429
"Sep 22, 2024",1196854,429
"Sep 23, 2024",1197251,397
"Sep 24, 2024",1197647,396
"Sep 25, 2024",1197971,324
"Sep 26, 2024",1198295,324
"Sep 27, 2024",1198748,453
"Sep 28, 2024",1199200,452
"Sep 29, 2024",1199546,346
"Sep 30, 2024",1199891,345
"Oct 1, 2024",1200210,319
"Oct 2, 2024",1200529,319
"Oct 3, 2024",1200937,408
"Oct 4, 2024",1201345,408
"Oct 5, 2024",1201768,423
"Oct 6, 2024",1202190,422
"Oct 7, 2024",1202629,439
"Oct 8, 2024",1203068,439
"Oct 9, 2024",1203485,417
"Oct 10, 2024",1203902,417
"Oct 11, 2024",1204378,476
"Oct 12, 2024",1204854,476
"Oct 13, 2024",1205287,433
"Oct 14, 2024",1205719,432
"Oct 15, 2024",1206049,330
"Oct 16, 2024",1206379,330
"Oct 17, 2024",1206761,382
"Oct 18, 2024",1207142,381
"Oct 19, 2024",1207591,449
"Oct 20, 2024",1208039,448
"Oct 21, 2024",1208404,365
"Oct 22, 2024",1208769,365
"Oct 23, 2024",1208981,212
"Oct 24, 2024",1209192,211
"Oct 25, 2024",1209613,421
"Oct 26, 2024",1210034,421
"Oct 27, 2024",1210379,345
"Oct 28, 2024",1210724,345
"Oct 29, 2024",1211194,470
"Oct 30, 2024",1211664,470
"Oct 31, 2024",1212134,470
"Nov 1, 2024",1212603,469
"Nov 2, 2024",1213073,470
"Nov 3, 2024",1213543,470
"Nov 4, 2024",1213926,383
"Nov 5, 2024",1214308,382
"Nov 6, 2024",1214649,341
"Nov 7, 2024",1214990,341
"Nov 8, 2024",1215405,415
"Nov 9, 2024",1215820,415
"Nov 10, 2024",1216137,317
"Nov 11, 2024",1216454,317
"Nov 12, 2024",1216848,394
"Nov 13, 2024",1217241,393
"Nov 14, 2024",1217654,413
"Nov 15, 2024",1218068,414
"Nov 16, 2024",1218481,413
"Nov 17, 2024",1218845,364
"Nov 18, 2024",1219210,365
"Nov 19, 2024",1219574,364
"Nov 20, 2024",1219952,378
"Nov 21, 2024",1220329,377
"Nov 22, 2024",1220704,375
"Nov 23, 2024",1221078,374
"Nov 24, 2024",1221426,348
"Nov 25, 2024",1221774,348
"Nov 26, 2024",1222070,296
"Nov 27, 2024",1222365,295
"Nov 28, 2024",1222661,296
"Nov 29, 2024",1223059,398
"Nov 30, 2024",1223458,399
"Dec 1, 2024",1223856,398
"Dec 2, 2024",1224156,300
"Dec 3, 2024",1224456,300
"Dec 4, 2024",1224756,300
"Dec 5, 2024",1225034,278
"Dec 6, 2024",1225313,279
"Dec 7, 2024",1225591,278
"Dec 8, 2024",1225926,335
"Dec 9, 2024",1226261,335
"Dec 10, 2024",1226559,298
"Dec 11, 2024",1226857,298
"Dec 12, 2024",1227167,310
"Dec 13, 2024",1227476,309
"Dec 14, 2024",1227817,341
"Dec 15, 2024",1228158,341
"Dec 16, 2024",1228401,243
"Dec 17, 2024",1228643,242
"Dec 18, 2024",1228964,321
"Dec 19, 2024",1229284,320
"Dec 20, 2024",1229619,335
"Dec 21, 2024",1229953,334
"Dec 22, 2024",1230202,249
"Dec 23, 2024",1230451,249
"Dec 24, 2024",1230692,241
"Dec 25, 2024",1230933,241
"Dec 26, 2024",1231266,333
"Dec 27, 2024",1231598,332
"Dec 28, 2024",1231773,175
"Dec 29, 2024",1231948,175
"Dec 30, 2024",1232226,278
"Dec 31, 2024",1232503,277
"Jan 1, 2025",1232781,278
"Jan 2, 2025",1232990,209
"Jan 3, 2025",1233199,209
"Jan 4, 2025",1233408,209
"Jan 5, 2025",1233655,247
"Jan 6, 2025",1233901,246
"Jan 7, 2025",1234148,247
"Jan 8, 2025",1234393,245
"Jan 9, 2025",1234637,244
"Jan 10, 2025",1234882,245
"Jan 11, 2025",1235159,277
"Jan 12, 2025",1235436,277
"Jan 13, 2025",1235713,277
"Jan 14, 2025",1235945,232
"Jan 15, 2025",1236177,232
"Jan 16, 2025",1236486,309
"Jan 17, 2025",1236795,309
"Jan 18, 2025",1237056,261
"Jan 19, 2025",1237316,260
"Jan 20, 2025",1237492,176
"Jan 21, 2025",1237668,176
"Jan 22, 2025",1237856,188
"Jan 23, 2025",1238044,188
"Jan 24, 2025",1238267,223
"Jan 25, 2025",1238490,223
"Jan 26, 2025",1238638,148
"Jan 27, 2025",1238785,147
"Jan 28, 2025",1238933,148
"Jan 29, 2025",1239181,248
"Jan 30, 2025",1239428,247
"Jan 31, 2025",1239648,220
"Feb 1, 2025",1239868,220
"Feb 2, 2025",1240088,220
"Feb 3, 2025",1240277,189
