Date,Spotify Streams,Change
"Oct 30, 2022",0,0
"Oct 31, 2022",186565,0
"Nov 1, 2022",374549,0
"Nov 2, 2022",563578,0
"Nov 3, 2022",753241,0
"Nov 4, 2022",943091,0
"Nov 5, 2022",1132665,0
"Nov 6, 2022",1321487,0
"Nov 7, 2022",1509087,0
"Nov 8, 2022",1695012,0
"Nov 9, 2022",1878842,0
"Nov 10, 2022",2060194,0
"Nov 11, 2022",2238736,0
"Nov 12, 2022",2414186,0
"Nov 13, 2022",2586321,0
"Nov 14, 2022",2754968,0
"Nov 15, 2022",2920007,0
"Nov 16, 2022",3081365,0
"Nov 17, 2022",3239011,0
"Nov 18, 2022",3392948,0
"Nov 19, 2022",3543210,0
"Nov 20, 2022",3689855,0
"Nov 21, 2022",3832959,0
"Nov 22, 2022",3972615,0
"Nov 23, 2022",4108924,0
"Nov 24, 2022",4241995,0
"Nov 25, 2022",4371943,0
"Nov 26, 2022",4498883,0
"Nov 27, 2022",4622932,0
"Nov 28, 2022",4744205,0
"Nov 29, 2022",4862816,0
"Nov 30, 2022",4978875,0
"Dec 1, 2022",5092489,0
"Dec 2, 2022",5203763,0
"Dec 3, 2022",5312795,0
"Dec 4, 2022",5419682,0
"Dec 5, 2022",5524513,0
"Dec 6, 2022",5627376,0
"Dec 7, 2022",5728355,0
"Dec 8, 2022",5827526,0
"Dec 9, 2022",5924967,0
"Dec 10, 2022",6020747,0
"Dec 11, 2022",6114933,0
"Dec 12, 2022",6207592,0
"Dec 13, 2022",6298782,0
"Dec 14, 2022",6388561,0
"Dec 15, 2022",6476986,0
"Dec 16, 2022",6564106,0
"Dec 17, 2022",6649972,0
"Dec 18, 2022",6734631,0
"Dec 19, 2022",6818127,0
"Dec 20, 2022",6900503,0
"Dec 21, 2022",6981798,0
"Dec 22, 2022",7062050,0
"Dec 23, 2022",7141297,0
"Dec 24, 2022",7219573,0
"Dec 25, 2022",7296910,0
"Dec 26, 2022",7373340,0
"Dec 27, 2022",7448894,0
"Dec 28, 2022",7523599,0
"Dec 29, 2022",7597482,0
"Dec 30, 2022",7670571,0
"Dec 31, 2022",7742889,0
"Jan 1, 2023",7814461,0
"Jan 2, 2023",7885309,0
"Jan 3, 2023",7955455,0
"Jan 4, 2023",8024919,0
"Jan 5, 2023",8093722,0
"Jan 6, 2023",8161882,0
"Jan 7, 2023",8229419,0
"Jan 8, 2023",8296348,0
"Jan 9, 2023",8362688,0
"Jan 10, 2023",8428455,0
"Jan 11, 2023",8493663,0
"Jan 12, 2023",8558328,0
"Jan 13, 2023",8622464,0
"Jan 14, 2023",8686085,0
"Jan 15, 2023",8749204,0
"Jan 16, 2023",8811834,0
"Jan 17, 2023",8873987,0
"Jan 18, 2023",8935675,0
"Jan 19, 2023",8996909,0
"Jan 20, 2023",9057701,0
"Jan 21, 2023",9118060,0
"Jan 22, 2023",9177998,0
"Jan 23, 2023",9237524,0
"Jan 24, 2023",9296647,0
